average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_change,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.0682776,-0.01971870444715023,6.5253115,0.3364354278147221,0.26613534543485867,340.77,17.52,344.33,17.55,0.737160516000499,853,4056,169.0,43264,1384448
1.9961069,-0.018948071035556496,7.1310735,0.3275692465901375,0.2671248788634936,351.93,18.27,350.72,17.57,0.7918317316719143,861,4080,170.0,43520,1392640
2.0876563,-0.01829961030744016,7.141515,0.32178674191236495,0.2680667727476075,349.56,18.94,374.72,19.69,0.7122097672509294,862,4104,171.0,43776,1400832
1.9768444,-0.019275610600598157,7.090035,0.3190944296121597,0.26964209672240985,356.13,19.29,373.56,20.09,0.6919879089170167,860,4128,172.0,44032,1409024
2.060278,-0.019681287799030542,7.2046766,0.29519195705652235,0.2709145572568689,353.59,19.46,364.97,19.92,0.7772848758115808,860,4152,173.0,44288,1417216
2.131087,-0.01976853407919407,6.721385,0.304718709141016,0.272537915656964,355.38,19.96,360.34,19.39,0.7328486267977281,860,4176,174.0,44544,1425408
2.1358519,-0.021067531439475717,7.459001,0.30061583042144774,0.2742479897680737,354.71,19.1,360.85,19.29,0.5822731832605699,859,4200,175.0,44800,1433600
2.0417395,-0.020145525354892016,6.886426,0.297302873134613,0.27495361864566803,359.29,18.72,343.0,17.7,0.7187189826677064,862,4224,176.0,45056,1441792
2.0984566,-0.01933379191439599,7.0312166,0.32736442804336546,0.27438409129778546,349.97,17.77,344.99,17.12,0.7438890094706929,852,4248,177.0,45312,1449984
2.1266317,-0.017736151325516404,7.2218904,0.3311676304042339,0.27457992501911666,342.08,16.91,342.02,17.16,0.773630768630032,859,4272,178.0,45568,1458176
2.1128175,-0.016282813777215778,7.354047,0.3235682734847069,0.27536405782614437,346.37,17.53,333.74,15.93,0.7087346482449616,862,4296,179.0,45824,1466368
2.0679142,-0.01602838429622352,7.6382074,0.307755162268877,0.2767756132497674,343.72,17.59,346.38,16.93,0.7638941617505769,857,4320,180.0,46080,1474560
2.0652676,-0.016904387725517153,7.6732807,0.26498001426458356,0.2771031203724089,356.2,19.33,361.23,18.22,0.7944586593714229,855,4344,181.0,46336,1482752
2.0834877,-0.01764881384326145,7.591299,0.2242248111963272,0.2772063635999248,367.24,20.78,369.35,19.41,0.7930590936719628,861,4368,182.0,46592,1490944
2.1184607,-0.01851653100224212,7.140052,0.254201045781374,0.27708251330824124,371.23,21.57,393.78,21.28,0.6790215071722412,861,4392,183.0,46848,1499136
2.065779,-0.01791734609985724,7.5877666,0.2426641134917736,0.2769350904439177,374.71,22.01,394.33,22.08,0.7358504730178155,852,4416,184.0,47104,1507328
2.0989726,-0.01750647891545668,7.3073354,0.24125696673989297,0.2770603946631863,377.82,22.69,378.53,20.96,0.6997084232022286,859,4440,185.0,47360,1515520
2.101066,-0.017030084936413913,7.3945293,0.255486711114645,0.2773094375928243,376.7,21.91,375.01,21.1,0.7835741154130441,862,4464,186.0,47616,1523712
2.0274465,-0.01714028899092227,7.578491,0.22783550173044204,0.27844862710861934,370.44,20.31,363.5,20.04,0.7157903949058428,861,4488,187.0,47872,1531904
2.0966835,-0.015623355926945805,7.65741,0.2223047460615635,0.27969887231787044,380.11,22.09,364.17,20.31,0.8028615181178039,860,4512,188.0,48128,1540096
2.033596,-0.017664776630699635,7.7398324,0.22376932039856912,0.2788140042906716,375.54,21.13,361.58,20.22,0.7784235424691283,854,4536,189.0,48384,1548288
2.091395,-0.019101909566670655,7.5671406,0.23094961360096933,0.2784094654378437,371.42,20.63,370.54,20.86,0.7664199670837478,857,4560,190.0,48640,1556480
2.1248105,-0.017928995210677385,7.5742145,0.23366188734769822,0.27958817531665164,374.31,21.05,363.57,20.32,0.6713995055590315,859,4584,191.0,48896,1564672
2.1127026,-0.018854421470314263,7.5770025,0.23773797243833542,0.2814278533416135,378.27,21.57,360.28,20.04,0.6898361155135133,860,4608,192.0,49152,1572864
2.0797548,-0.018357569901272654,7.4152284,0.2858728094398975,0.2829712192927088,359.44,19.77,359.26,19.43,0.6578623829815698,849,4632,193.0,49408,1581056
2.0783818,-0.01813875650521368,7.4373555,0.3044100923836231,0.28478667565754484,351.2,19.06,343.0,17.71,0.6622212788876326,860,4656,194.0,49664,1589248
2.0219378,-0.017971062851138413,7.5377655,0.3043878495693207,0.28636427294640315,349.89,19.0,342.28,18.13,0.7340869318434595,861,4680,195.0,49920,1597440
2.031563,-0.018185793426819145,7.766209,0.3164028212428093,0.28671645124753314,343.98,17.63,338.39,18.43,0.7653657339388962,857,4704,196.0,50176,1605632
1.9841063,-0.01824740754906088,7.797051,0.2739215411245823,0.286545682875883,353.98,18.84,335.83,18.7,0.7338729136582376,861,4728,197.0,50432,1613824
2.0645332,-0.01977022976614535,7.910838,0.25146029189229013,0.28812617240917116,366.99,20.63,340.67,19.2,0.7594422389996347,862,4752,198.0,50688,1622016
2.055664,-0.02015606062486768,8.073438,0.2467792208492756,0.28748928010463715,367.88,20.34,337.26,19.22,0.6869326297973758,858,4776,199.0,50944,1630208
2.025025,-0.020592150702141224,6.9700303,0.22845138281583785,0.28622350380534217,375.32,21.74,334.27,18.59,0.8118362138462343,849,4800,200.0,51200,1638400
2.0136971,-0.021255394639447332,7.505461,0.23600222662091255,0.28673500354800907,378.31,22.12,331.94,17.82,0.7257768571625736,861,4824,201.0,51456,1646592
2.023804,-0.020765335750766098,7.6224933,0.21491993248462676,0.28736078224721406,379.34,22.41,344.88,19.35,0.809496037837313,861,4848,202.0,51712,1654784
2.0354729,-0.02078059611376375,8.136517,0.20355996921658515,0.28804669422762735,384.18,22.37,353.85,19.71,0.8040457168533086,858,4872,203.0,51968,1662976
2.0126839,-0.019767071031965316,7.8853846,0.2132822921872139,0.28836665870178313,382.99,23.07,369.6,20.38,0.7489196563400096,861,4896,204.0,52224,1671168
2.018167,-0.019276992953382432,7.5552373,0.2134118078649044,0.2895758217644124,392.8,23.19,381.53,22.23,0.604856642214916,860,4920,205.0,52480,1679360
2.0750704,-0.019310098439455033,7.8136816,0.2219345097243786,0.2901937441811675,390.09,23.09,376.22,22.15,0.7517535841095279,855,4944,206.0,52736,1687552
2.0493712,-0.018514907145872714,7.7333517,0.2410120251774788,0.2910218843746753,385.44,21.56,374.26,22.18,0.716336551896026,850,4968,207.0,52992,1695744
2.0761034,-0.019477028492838146,7.382754,0.2258131919801235,0.29397452622652054,385.95,22.45,365.85,21.51,0.7768768938950478,859,4992,208.0,53248,1703936
2.0559115,-0.01894787509460002,7.984099,0.24339834049344064,0.29512013211136773,378.83,21.71,358.58,20.9,0.732926583840219,862,5016,209.0,53504,1712128
2.0456367,-0.018485112781636417,8.092389,0.2509403666853905,0.2958965225233918,374.21,21.47,357.68,21.24,0.7940417626257819,860,5040,210.0,53760,1720320
2.1083262,-0.017867855583317577,8.458759,0.24139650151133538,0.2967368477866763,372.65,22.0,360.02,21.08,0.7248501680824768,860,5064,211.0,54016,1728512
2.0932572,-0.017662583007477223,7.8734293,0.2509035696089268,0.2965262081651461,367.47,22.26,356.01,21.28,0.7148330659652299,860,5088,212.0,54272,1736704
2.0698433,-0.015262643215246499,8.497332,0.24600460588932038,0.29682707378552076,377.97,22.55,356.82,21.65,0.7158946893563743,861,5112,213.0,54528,1744896
2.1035502,-0.015487993769347667,8.353688,0.23557908311486245,0.29887180988277706,375.24,22.82,350.65,20.74,0.7669511297163568,862,5136,214.0,54784,1753088
2.111029,-0.015661326968111098,8.118644,0.23001575589179993,0.29870750577676863,376.18,22.92,348.4,20.06,0.807387276047735,861,5160,215.0,55040,1761280
2.098796,-0.017047279989346863,8.123582,0.22423296734690668,0.29778588474506423,378.87,22.95,369.25,21.49,0.7706145026477089,850,5184,216.0,55296,1769472
2.071906,-0.018511182637885214,8.715945,0.24563049107789994,0.29806416978438693,367.68,21.13,368.4,21.42,0.6624573883158208,862,5208,217.0,55552,1777664
2.093686,-0.0192064008442685,8.390877,0.28378888055682183,0.2994004727474281,368.65,21.47,369.46,20.52,0.5561546339303204,862,5232,218.0,55808,1785856
2.146288,-0.019227837799116968,7.9874806,0.2894702160358429,0.3006034502316089,363.6,21.5,371.88,20.88,0.7507768620177605,858,5256,219.0,56064,1794048
2.1134672,-0.01791143022477627,8.430304,0.2899682262539864,0.3006138322608812,367.06,21.47,379.78,21.87,0.7468081588039658,857,5280,220.0,56320,1802240
2.09248,-0.01780069996137172,8.539189,0.26402208730578425,0.2999619421150003,364.26,21.68,356.3,20.14,0.7153709468692487,859,5304,221.0,56576,1810432
2.0892231,-0.017246839455328882,8.200222,0.20765996143221854,0.300458765987839,381.31,23.28,360.64,20.79,0.7424453125569095,861,5328,222.0,56832,1818624
2.1384585,-0.016347353016026318,8.294618,0.22320220485329628,0.30106875495541663,378.36,23.03,360.31,21.1,0.6996040841787514,851,5352,223.0,57088,1826816
2.0684605,-0.015680855647660794,8.40441,0.23590942665934564,0.3009530816759382,380.69,22.86,352.38,20.64,0.6265240789421357,861,5376,224.0,57344,1835008
2.091441,-0.014590510833077133,8.562669,0.23588114380836486,0.3015339041040057,378.41,22.97,368.37,21.42,0.720534989949372,861,5400,225.0,57600,1843200
2.097836,-0.015348234446719289,8.711418,0.25708551190793516,0.3016603138475191,375.6,22.16,374.58,21.77,0.7024429245605608,861,5424,226.0,57856,1851392
2.1551495,-0.015537654720246792,8.514758,0.24022860914468766,0.30182056022541864,374.45,22.43,379.5,22.2,0.7211285110331392,858,5448,227.0,58112,1859584
2.1278598,-0.01575752590317279,8.671691,0.2587587079405785,0.30197720868246897,366.38,21.84,378.36,21.73,0.6257495084494062,861,5472,228.0,58368,1867776
2.212285,-0.01452216161414981,8.349746,0.2367725646495819,0.3022961701665606,370.27,22.72,378.91,22.11,0.7523582425034602,862,5496,229.0,58624,1875968
2.1524365,-0.013468668074347078,8.182775,0.22041765332221985,0.3022585869545028,380.45,23.67,381.79,22.55,0.7276225206798617,862,5520,230.0,58880,1884160
2.1281977,-0.01380299891345203,8.480523,0.21748332172632218,0.30283874965139795,381.11,23.25,379.11,22.88,0.687831736258695,851,5544,231.0,59136,1892352
2.1351626,-0.013209904320538044,8.431303,0.19091033488512038,0.3033130097956884,384.92,23.48,381.79,23.22,0.669771025994242,862,5568,232.0,59392,1900544
2.1345663,-0.014434646542649716,8.270153,0.19527420535683632,0.3034563325345516,398.57,24.8,391.9,23.24,0.6692886867579367,860,5592,233.0,59648,1908736
2.153484,-0.01435183997033164,8.211156,0.19677504882216454,0.3033145270532086,393.89,23.65,387.37,22.38,0.815806223630562,858,5616,234.0,59904,1916928
2.188283,-0.014690196302253752,7.985999,0.1978953817486763,0.30319966109735624,385.96,23.49,394.96,23.01,0.8117196624147054,860,5640,235.0,60160,1925120
2.1459289,-0.014812933595385403,7.9275937,0.22368279665708543,0.3042524499552591,377.29,22.84,396.95,22.96,0.7285830887563124,859,5664,236.0,60416,1933312
2.1293077,-0.0153149081626907,8.324283,0.20797285422682762,0.30466021082940553,374.67,22.39,386.13,22.79,0.8391202234209024,861,5688,237.0,60672,1941504
2.1254942,-0.01620506140869111,8.112969,0.20859030216932298,0.3043693335992949,376.03,22.61,379.49,22.9,0.8319621082328048,860,5712,238.0,60928,1949696
2.1232364,-0.015950199360959233,8.2976055,0.20699547618627548,0.30488192946428344,374.29,22.72,376.25,22.89,0.7573934779091049,852,5736,239.0,61184,1957888
2.164435,-0.01785719650099054,8.2715,0.185711110830307,0.3059574191768964,377.12,22.62,377.04,21.88,0.7867981884923558,860,5760,240.0,61440,1966080
2.1811538,-0.018040924400556834,8.799803,0.2051944672316313,0.3066172582053003,375.34,22.66,372.36,21.18,0.7168759547133753,858,5784,241.0,61696,1974272
2.0883262,-0.017018074991647154,8.339309,0.26481021985411646,0.3070579957039583,376.97,21.9,382.94,21.14,0.7435703375163922,859,5808,242.0,61952,1982464
2.0916114,-0.016419334940146656,9.002123,0.2717850017547607,0.30801518563003766,377.74,21.7,386.63,21.56,0.7229788408100699,861,5832,243.0,62208,1990656
2.0877886,-0.016271951464004814,8.563482,0.2901963947713375,0.30859196097368286,373.77,21.17,384.12,21.03,0.6745552082804454,853,5856,244.0,62464,1998848
2.1128974,-0.014716856693848968,8.733143,0.30603999450802805,0.30968741700053215,375.85,21.43,386.59,21.29,0.7296839745259691,860,5880,245.0,62720,2007040
2.0409315,-0.014988369261845946,8.558912,0.28110371470451356,0.31070633019719807,376.22,21.19,380.19,21.48,0.6880098985968854,851,5904,246.0,62976,2015232
2.0738907,-0.015278051747009158,8.955973,0.27842220261693,0.311334095363106,381.92,21.82,381.88,21.71,0.7976894654468273,861,5928,247.0,63232,2023424
2.0819218,-0.013117551347240805,8.448949,0.34614482045173645,0.31118236765975044,375.3,20.23,386.3,22.07,0.6465239179599926,860,5952,248.0,63488,2031616
2.1072042,-0.01588469506241381,9.285561,0.3141868826746941,0.3119374517173994,375.82,20.09,388.98,22.38,0.7407671270367944,858,5976,249.0,63744,2039808
2.1104302,-0.01361674526706338,8.969099,0.2996771901845932,0.3120869593251319,377.38,20.87,390.68,22.64,0.6998669112305202,860,6000,250.0,64000,2048000
2.0726254,-0.013277884768322111,9.081431,0.3191138856112957,0.3125376660554182,382.53,21.06,403.23,23.34,0.7201636337059152,861,6024,251.0,64256,2056192
2.1157227,-0.014073196277022361,8.954578,0.24082602873444559,0.3125194712054162,385.94,21.46,394.16,22.31,0.7529490206810464,861,6048,252.0,64512,2064384
2.0968363,-0.013004548167809844,9.25839,0.25091424480080604,0.31299094536474775,392.56,22.86,390.02,22.04,0.6285236397000482,854,6072,253.0,64768,2072576
2.0942402,-0.01393851581029594,9.30556,0.2530232521891594,0.31416756890359376,393.08,22.96,390.69,22.17,0.5672941998340193,851,6096,254.0,65024,2080768
2.1049283,-0.013741479893215001,9.235094,0.27351806640625,0.3145163163897537,395.2,22.79,391.06,22.41,0.5252130949249867,860,6120,255.0,65280,2088960
2.1175075,-0.014225929384119809,9.1375,0.28617585241794585,0.317615209590821,385.55,22.62,392.48,23.17,0.7052749111721819,860,6144,256.0,65536,2097152
2.1341963,-0.013318354175426065,9.423355,0.26074801027774813,0.3191694539217722,389.48,23.34,391.26,23.45,0.7628615430758098,860,6168,257.0,65792,2105344
2.1115513,-0.013407565173693,9.337892,0.26912568137049675,0.32054820958347546,389.93,23.07,383.9,23.05,0.6631573351501583,860,6192,258.0,66048,2113536
2.1180172,-0.013133161012083292,9.466769,0.24069346770644187,0.320256141324838,383.33,22.81,378.33,22.51,0.7677134709515476,859,6216,259.0,66304,2121728
2.1077378,-0.01256882085930556,9.344117,0.24998511120676994,0.3200692820052306,384.6,23.4,375.62,22.37,0.6864164622609595,861,6240,260.0,66560,2129920
2.1006196,-0.014051492274738848,9.740121,0.24400990560650826,0.32058308238074895,386.47,23.64,378.7,22.91,0.8003148480298364,859,6264,261.0,66816,2138112
2.0692236,-0.015095581081695855,9.307186,0.25325159370899203,0.32053631065147264,373.57,22.78,388.82,23.68,0.748807530781772,852,6288,262.0,67072,2146304
2.026878,-0.01557911881711334,9.708644,0.2582525661587715,0.32069307796302293,377.64,22.34,386.6,22.93,0.6838157660825384,858,6312,263.0,67328,2154496
2.0619748,-0.017782508828677237,9.929211,0.21559403590857984,0.3208617763150306,381.2,23.48,381.33,23.1,0.8562890330769575,861,6336,264.0,67584,2162688
2.0547607,-0.01815697287209332,9.843942,0.22219493925571443,0.3220981407378401,386.34,23.89,371.59,22.4,0.6836382261807311,857,6360,265.0,67840,2170880
2.0102391,-0.014901071577332914,10.249509,0.21466561615467072,0.3222997110514414,385.12,23.87,363.16,21.65,0.6434451554877998,860,6384,266.0,68096,2179072
2.0980215,-0.014801106825470924,10.118367,0.22334667414426804,0.32252364108959836,394.98,24.5,365.03,21.5,0.6808941241916113,860,6408,267.0,68352,2187264
2.0629382,-0.013148042685352267,10.251606,0.26998503528535367,0.32280684918874786,383.93,24.02,359.29,20.89,0.642051027116607,860,6432,268.0,68608,2195456
2.082759,-0.01152071513235569,10.016048,0.3136259288340807,0.32276744289057596,386.21,23.4,360.98,20.9,0.7128097477167326,846,6456,269.0,68864,2203648
2.0916505,-0.012117406637407839,10.492074,0.34780444085597995,0.3229051189763205,381.28,22.51,365.52,20.89,0.6870199596649297,862,6480,270.0,69120,2211840
2.052319,-0.011111129787750543,10.60518,0.3435210606455803,0.32286020190942855,382.18,22.71,369.44,21.31,0.7095814486615208,862,6504,271.0,69376,2220032
2.0696726,-0.011177630848251283,10.443575,0.3276034626364708,0.323078570798749,376.61,22.98,362.12,21.38,0.6766315609263991,857,6528,272.0,69632,2228224
2.057828,-0.01079404610209167,10.837969,0.30903068169951436,0.3229827517200084,382.93,23.55,374.46,22.37,0.683808869721157,860,6552,273.0,69888,2236416
2.0333838,-0.011087878006510437,11.018557,0.3317513932287693,0.3229806518980435,384.37,24.01,374.6,22.19,0.4997184794922638,860,6576,274.0,70144,2244608
2.104254,-0.011347842495888471,11.053446,0.29792430564761163,0.3229399273792903,389.65,25.36,381.95,23.35,0.7876186314350999,859,6600,275.0,70400,2252800
2.0993223,-0.010443219225853681,11.379102,0.3384091193974018,0.3227962502056644,390.65,25.57,374.87,22.19,0.6019815221468533,861,6624,276.0,70656,2260992
2.0837533,-0.011231512418016792,11.373332,0.3686413460969925,0.32325535107936176,383.86,24.38,382.6,23.19,0.7301712752903875,861,6648,277.0,70912,2269184
2.0960042,-0.011929863262921572,11.02202,0.33713494017720225,0.3236127194194567,385.9,24.26,387.61,23.91,0.6578881334092977,852,6672,278.0,71168,2277376
2.0731885,-0.012358009060844779,10.948297,0.3588294395804405,0.3241327882167839,382.11,24.52,390.62,24.47,0.6900037604323506,858,6696,279.0,71424,2285568
2.078705,-0.012971992837265134,11.082668,0.33327325820922854,0.3238900066131637,375.85,23.64,390.1,23.98,0.7693845430906796,862,6720,280.0,71680,2293760
2.12104,-0.014331958894617856,10.953136,0.29339682579040527,0.32394598850182127,377.64,23.93,384.26,22.76,0.6981386033030045,861,6744,281.0,71936,2301952
2.0414083,-0.014123133076354861,11.478557,0.30166613787412644,0.3239835534422171,374.82,23.91,370.44,21.49,0.6987978526973525,859,6768,282.0,72192,2310144
2.028213,-0.012538697579875588,11.22364,0.2987580665946007,0.32296122557350565,380.59,24.73,362.16,21.51,0.7297244999769412,861,6792,283.0,72448,2318336
2.0806537,-0.011782013066112994,11.186463,0.28022685542702674,0.3231982693430923,383.93,25.25,365.01,21.63,0.7667909270848596,857,6816,284.0,72704,2326528
2.0841975,-0.012436466319486498,11.543211,0.2769708988070488,0.323525072740657,382.58,24.55,362.29,21.26,0.7349270903209761,851,6840,285.0,72960,2334720
2.0216732,-0.012350527569651604,11.602347,0.29437060937285425,0.3238456916241419,387.0,24.02,372.39,22.57,0.6423762669898965,861,6864,286.0,73216,2342912
2.0312665,-0.0121688421536237,11.909925,0.2777591215074062,0.32393955669942354,401.57,25.27,383.76,23.25,0.7803457210345212,860,6888,287.0,73472,2351104
2.0010307,-0.012960591348819434,12.0361805,0.33770945221185683,0.3239340746686572,401.87,25.46,381.75,22.31,0.6586763720487119,855,6912,288.0,73728,2359296
1.9905838,-0.01219467073213309,11.87759,0.40508679792284963,0.3239057936838695,399.04,24.21,380.38,22.71,0.7408175496134308,860,6936,289.0,73984,2367488
2.0899756,-0.010191433592699467,12.0800705,0.4140042795240879,0.32412451026695116,394.93,23.92,381.32,22.51,0.7452620996851301,860,6960,290.0,74240,2375680
2.048081,-0.010652133403345943,12.255531,0.46923424541950226,0.3242348418349311,391.8,23.8,368.14,20.96,0.7479226895570241,862,6984,291.0,74496,2383872
1.9730003,-0.011697406489402056,11.913572,0.49920078337192536,0.3242664872890427,381.09,22.54,369.18,21.46,0.6707597684722498,860,7008,292.0,74752,2392064
1.999819,-0.011872922703623771,12.534539,0.43505952537059783,0.32412831644926754,383.51,23.58,374.15,21.65,0.8011614423010605,852,7032,293.0,75008,2400256
1.9827659,-0.011619237964041532,13.027436,0.4160381692647934,0.32409488533933956,388.33,24.14,372.26,21.69,0.8115941389384401,857,7056,294.0,75264,2408448
2.0244944,-0.01053280631545931,12.285976,0.3710073864459991,0.324140121362039,389.8,24.64,374.23,21.54,0.8173801200464464,860,7080,295.0,75520,2416640
1.9701858,-0.011130077657289803,12.0424,0.28916941314935685,0.3238413979609807,390.52,25.38,385.43,23.21,0.8365257580023473,858,7104,296.0,75776,2424832
2.018239,-0.010380735802464187,12.418243,0.3522861069440842,0.32394338133079664,396.94,25.39,383.46,23.09,0.7055223740038334,861,7128,297.0,76032,2433024
1.9697427,-0.009775962173007429,12.549579,0.4391148674488068,0.3241747942353998,392.65,24.08,386.07,23.9,0.7073845627376971,860,7152,298.0,76288,2441216
2.0062318,-0.009215779597871005,12.166862,0.5078383494913578,0.3241439294956979,392.14,23.36,392.29,24.31,0.7147048466636042,854,7176,299.0,76544,2449408
1.9002061,-0.009465800174511969,12.639764,0.5619425877928734,0.3242517667157309,393.95,22.85,386.69,24.15,0.7489108079988078,860,7200,300.0,76800,2457600
2.0082104,-0.009714880366809666,12.320793,0.6319503262639046,0.3244589994705859,385.71,20.96,383.5,23.65,0.6851848273244874,850,7224,301.0,77056,2465792
1.9522641,-0.009447626979090273,12.935668,0.5611548751592637,0.32461539797839667,387.43,21.64,374.56,22.49,0.8239077424786283,862,7248,302.0,77312,2473984
1.9682847,-0.011149076269939542,11.999787,0.5181000956892967,0.3246962270211606,395.12,22.93,378.38,22.62,0.7907588755708926,859,7272,303.0,77568,2482176
1.9678955,-0.011006158296950161,11.842898,0.5414230757951737,0.32482508445779484,388.31,22.81,376.22,22.68,0.6819786180512736,861,7296,304.0,77824,2490368
1.9255503,-0.011179833905771375,12.804447,0.45264197409152984,0.3248943690033186,387.38,23.3,381.26,21.95,0.8598712024762556,860,7320,305.0,78080,2498560
1.8710622,-0.010807744176127017,12.777728,0.5129559150338173,0.32484944111534525,389.06,23.35,391.65,22.02,0.7055059194888456,860,7344,306.0,78336,2506752
1.885645,-0.009878801610320807,12.822555,0.5750645560026169,0.32488688454031944,384.14,22.52,395.13,22.31,0.77454600441553,859,7368,307.0,78592,2514944
1.856672,-0.010258108652196824,12.691805,0.5832574138045311,0.32497756289584295,376.43,21.73,393.23,22.31,0.7497359865415216,853,7392,308.0,78848,2523136
1.8931584,-0.009818366854451597,12.073641,0.6632804024219513,0.3251105078629085,367.32,20.99,393.83,22.74,0.7776639210873237,859,7416,309.0,79104,2531328
1.8015583,-0.010462242062203586,12.448423,0.599075177013874,0.3250846692493984,370.94,21.82,392.83,23.01,0.7786866213920904,857,7440,310.0,79360,2539520
1.8791963,-0.01056889543775469,12.590105,0.5744217470288276,0.32486813479945775,372.21,22.4,394.07,23.94,0.6673397965740789,861,7464,311.0,79616,2547712
1.7723589,-0.010700453673489391,12.600202,0.5448149371147156,0.32468858343504725,372.81,22.17,389.57,23.13,0.8112347976146037,861,7488,312.0,79872,2555904
1.837554,-0.010926082893274725,12.873912,0.498200900554657,0.32481797057248296,378.28,22.16,394.61,23.89,0.7698883581162654,854,7512,313.0,80128,2564096
1.8794899,-0.010513040071818977,12.69174,0.4846269544959068,0.3247663119719142,394.28,23.29,386.63,22.6,0.8430843361520972,861,7536,314.0,80384,2572288
1.8435093,-0.01139585776720196,12.293976,0.46023751944303515,0.3245319670864514,396.27,23.5,384.22,22.37,0.7662043855338845,861,7560,315.0,80640,2580480
1.8039187,-0.010090338638983667,12.792402,0.5074266365170479,0.32462596396605176,387.24,22.89,383.35,21.91,0.8030795358699362,852,7584,316.0,80896,2588672
1.8560071,-0.010403956002555788,12.781464,0.48650726437568664,0.3248338795133999,392.17,23.27,384.46,22.32,0.7845347466127536,859,7608,317.0,81152,2596864
1.8567302,-0.010012961530592293,12.812023,0.4855921497941017,0.3252075667537394,395.14,24.43,382.6,21.17,0.7715868164588441,860,7632,318.0,81408,2605056
1.8696189,-0.008935814842116087,12.79177,0.47785337418317797,0.325309551187924,396.48,25.45,381.74,21.8,0.7762057788204437,861,7656,319.0,81664,2613248
1.8784693,-0.010611947129946201,12.177619,0.4053486880660057,0.3254412692927179,397.37,25.16,385.91,22.68,0.7826013403543847,860,7680,320.0,81920,2621440
1.8288225,-0.009993745989631861,13.002277,0.3875125482678413,0.3253547575856958,411.96,26.38,389.58,23.52,0.8522498049544076,861,7704,321.0,82176,2629632
1.815274,-0.010257323335390539,12.536805,0.446487201154232,0.32573402850400834,409.38,25.67,392.63,23.23,0.6969191697910091,861,7728,322.0,82432,2637824
1.8401353,-0.01168199000414461,12.343715,0.4435636410117149,0.3259900834943567,409.03,25.08,395.12,24.19,0.8025977392901708,861,7752,323.0,82688,2646016
1.8239237,-0.011644490375183524,12.859101,0.4347503265738487,0.3257507048547268,412.48,25.15,399.95,24.24,0.8761156408851875,851,7776,324.0,82944,2654208
1.8481482,-0.01148804638069123,12.910465,0.42224240690469744,0.3261361652541728,412.69,25.93,402.76,24.81,0.8303127824288424,861,7800,325.0,83200,2662400
1.8535362,-0.010844854610040785,13.514682,0.3867349064350128,0.3264683509866397,406.6,25.82,401.13,24.58,0.8057509437536734,860,7824,326.0,83456,2670592
1.8618306,-0.010155612993985414,12.95798,0.43095953315496444,0.32668141594954897,401.92,26.35,399.91,25.12,0.744741099588746,860,7848,327.0,83712,2678784
1.8394346,-0.009263614411465823,12.888754,0.44168950483202934,0.3267673016304061,401.71,26.63,403.57,25.42,0.8291373350702846,861,7872,328.0,83968,2686976
1.8195646,-0.009478279387112707,13.018313,0.47377870813012124,0.3267799537806284,401.48,26.31,402.69,25.39,0.8076629767831508,860,7896,329.0,84224,2695168
1.7990171,-0.010254017871338873,13.007298,0.45195249691605566,0.32675412776214735,401.26,26.05,402.9,25.38,0.8334178840243973,860,7920,330.0,84480,2703360
1.7739239,-0.009563883191440255,13.264434,0.39223548606038094,0.32681104877874967,405.98,26.16,407.86,26.35,0.8459288414616792,850,7944,331.0,84736,2711552
1.7952862,-0.010272764239925892,12.473767,0.4204144424200058,0.32653145155026797,408.13,26.39,403.21,25.89,0.8109991575395823,859,7968,332.0,84992,2719744
1.8155911,-0.010727849090471864,13.120626,0.4463939118385315,0.3268093229049728,407.6,25.67,403.98,25.56,0.7286945889719836,860,7992,333.0,85248,2727936
1.8268605,-0.011152349002659321,13.336716,0.43983225628733635,0.3268225166414465,407.86,25.81,401.14,25.24,0.830780952672091,859,8016,334.0,85504,2736128
1.762494,-0.010742367152124644,13.518251,0.45825796827673915,0.3269010115237463,407.84,25.51,397.84,25.05,0.8413888165543192,861,8040,335.0,85760,2744320
1.7578099,-0.011408387485425919,13.44772,0.4845717965066433,0.3270677127653644,399.38,25.03,392.16,24.43,0.7780994456871684,862,8064,336.0,86016,2752512
1.7687,-0.010458177968394012,13.313803,0.4326199911534786,0.32719448137850987,403.1,25.88,395.58,24.58,0.861707090904801,857,8088,337.0,86272,2760704
1.7632216,-0.009651048516388983,12.9466,0.577113285958767,0.3272934155095191,399.48,25.39,390.01,24.34,0.7145345921569981,857,8112,338.0,86528,2768896
1.72092,-0.010900947914924472,13.603762,0.6640746188163758,0.32747997822506086,385.1,24.04,390.47,23.99,0.7209445978180663,851,8136,339.0,86784,2777088
1.7560169,-0.009962591854855419,13.900948,0.6701320308446884,0.3276391538480918,382.05,23.3,390.52,23.73,0.7834657051587057,861,8160,340.0,87040,2785280
1.8646055,-0.010409862985834479,13.335138,0.7251359659433365,0.32757361765418735,384.26,23.9,376.68,22.33,0.7148366206425699,856,8184,341.0,87296,2793472
1.8913982,-0.010330863832496106,13.925563,0.6809158942103386,0.32736007549933027,380.42,23.0,378.18,22.62,0.7383571333407855,860,8208,342.0,87552,2801664
