average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer11,avg_frob_kernel_layer11,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.000434334894331793,-0.017056534,0.2507654180129369,0.004871029375741879,1.7316373109817504,85.51219512195122,-1.902439,79.17441860465117,-2.8139534,0.00037640533214533534,830,24,1.0,256,8192
2.707747,-0.0003216898864290367,-0.17062378,0.2062114104628563,0.005131315463222564,1.7316107471783957,84.5,-2.48,80.06,-2.18,0.006448854004075244,857,48,2.0,512,16384
2.7058942,-0.00043636741530564096,-0.3333032,0.19486580727001032,0.005300226312829182,1.7315976480642954,84.22,-2.49,80.13,-2.56,0.028318150041645285,853,72,3.0,768,24576
2.7025833,-0.000762230081212086,-0.4835161,0.1880235381734868,0.006599385064328089,1.7309659759203593,86.82,-2.98,79.77,-1.86,0.08367976146827594,852,96,4.0,1024,32768
2.6972995,-0.0010255200322717428,-0.48303825,0.16684907421469689,0.0071261665977848075,1.7308259308338165,88.67,-2.8,84.6,-2.15,0.1578783117045639,857,120,5.0,1280,40960
2.7004492,-0.0013561742380261421,-0.5354018,0.15389928571879863,0.0074611631784743315,1.7308413684368134,87.33,-1.58,84.47,-2.35,0.2447294531450559,853,144,6.0,1536,49152
2.6941233,-0.0023252801690250634,-0.6610546,0.14606550864875317,0.0078372291677321,1.7305661420027414,85.0,-1.88,84.74,-2.34,0.30040664123606187,852,168,7.0,1792,57344
2.6903973,-0.0027667270228266716,-0.53737396,0.13337549962103368,0.008295110380277037,1.7306943118572236,85.37,-1.85,82.66,-2.26,0.37220248531645017,846,192,8.0,2048,65536
2.6890302,-0.0032600982626900077,-0.61484414,0.12207657538354397,0.010341188497841358,1.7311426997184753,85.37,-1.47,87.14,-2.85,0.44019849867399186,853,216,9.0,2304,73728
2.6710339,-0.003303906647488475,-0.5561785,0.12371321834623814,0.012354449043050409,1.7310199638207753,84.29,-2.18,77.25,-2.49,0.5268821467483129,852,240,10.0,2560,81920
2.657809,-0.004995640038978308,-0.48916802,0.11527325302362441,0.013156797690317034,1.7309582571188609,84.6,-1.46,80.05,-2.19,0.47640715294714053,857,264,11.0,2816,90112
2.6590962,-0.0057059336337260905,-0.41463605,0.1120433822274208,0.014386225045503428,1.7308794935544332,89.29,-2.31,80.66,-1.62,0.517477478784284,854,288,12.0,3072,98304
2.6457152,-0.006207695088814944,-0.2896594,0.10569159351289273,0.015425802029979726,1.7306903700033824,84.32,-1.61,85.7,-2.51,0.5227783663565644,851,312,13.0,3328,106496
2.637272,-0.00789921879535541,-0.45088238,0.09780515387654304,0.0166818083031103,1.7307784775892894,82.91,-1.86,85.58,-1.38,0.5421674233047902,856,336,14.0,3584,114688
2.6322477,-0.008416310930624605,-0.23500995,0.09538103006780148,0.01713204433520635,1.7307610432306926,87.72,-1.34,84.99,-2.64,0.506543496665937,846,360,15.0,3840,122880
2.611733,-0.010929950382560491,-0.33624366,0.0873167533800006,0.0177905041569223,1.7309054692586263,84.01,-1.5,80.09,-1.97,0.5859668278637609,852,384,16.0,4096,131072
2.5851002,-0.012082477505318821,-0.24781394,0.08760956641286612,0.01869041910395026,1.7309427201747893,81.53,-1.46,83.02,-1.77,0.5451892406457799,852,408,17.0,4352,139264
