average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer1,avg_frob_kernel_layer1,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.0005722979549318552,0.02295025,0.22528107029696307,0.002030591192791083,1.7320208907127381,78.51724137931035,-2.6321838,84.675,-2.8375,-0.0004989007749054419,850,24,1.0,256,8192
2.7073631,-0.0004805070348083973,-0.17003559,0.19974471597621837,0.00405816302857905,1.7326585570971171,81.56,-2.25,87.28,-2.36,0.00572677463900384,864,48,2.0,512,16384
2.7036953,-0.0008979914030836275,-0.28217706,0.1889460722191466,0.009177720663137734,1.7343404750029245,80.13,-2.11,80.02,-2.95,0.021000264032265514,862,72,3.0,768,24576
2.6977549,-0.0010651351694832556,-0.34924755,0.18192307744175196,0.012176757369888946,1.7352114597956338,86.28,-2.25,85.23,-2.69,0.0985711872409224,863,96,4.0,1024,32768
2.67906,-0.0015856640343554318,-0.49512765,0.16338717222213744,0.014406452716017763,1.7354370733102162,85.68,-1.94,80.22,-2.57,0.17312295343582418,861,120,5.0,1280,40960
2.6777992,-0.0016296055936254562,-0.5128152,0.1600203639268875,0.015687797816159824,1.7355982383092246,86.81,-2.8,83.83,-2.68,0.20008945175624437,861,144,6.0,1536,49152
2.6662874,-0.0027134162839502094,-0.605266,0.14929213881492615,0.017309883469715716,1.7358788092931112,88.6,-1.91,88.46,-2.8,0.29751327446548603,859,168,7.0,1792,57344
2.6713147,-0.002193254684098065,-0.56382173,0.14219930119812488,0.0187433870198826,1.7359590431054432,82.27,-2.06,79.46,-2.48,0.3615497943943189,851,192,8.0,2048,65536
2.6812544,-0.0031182879349216817,-0.5238744,0.14434203438460827,0.01963322073376427,1.7359134236971536,82.77,-2.57,78.26,-2.17,0.2994100976688129,860,216,9.0,2304,73728
2.6716619,-0.0037999828066676857,-0.5690294,0.13925770178437233,0.02070956906148543,1.73598556915919,82.79,-2.53,83.68,-2.47,0.3838423821705169,859,240,10.0,2560,81920
2.6512847,-0.005051967669278384,-0.59218633,0.1340740317851305,0.021411779158127805,1.7360493620236714,86.88,-1.89,75.43,-1.36,0.4229282011358486,859,264,11.0,2816,90112
2.6628268,-0.006564032481983304,-0.48716968,0.12491430722177028,0.021913462528027595,1.7360558688640595,80.22,-1.81,85.39,-1.93,0.488750522670674,856,288,12.0,3072,98304
2.6750047,-0.00786259837448597,-0.22677255,0.11520954042673111,0.02289485742803663,1.7362162093321483,81.05,-1.68,76.91,-1.87,0.3930643499950611,860,312,13.0,3328,106496
2.6634881,-0.008747463230974972,-0.32947037,0.1076590346544981,0.023266229460326335,1.7361137549082437,82.11,-1.76,85.63,-2.71,0.4393203964350435,857,336,14.0,3584,114688
2.6541421,-0.01037046231329441,-0.35508308,0.10516219206154347,0.02377766171315064,1.7359333733717601,86.28,-1.76,85.95,-1.72,0.490694753284039,851,360,15.0,3840,122880
2.645661,-0.011157311913557351,-0.079084985,0.10752615302801133,0.024503207641343276,1.7359742601712544,81.32,-1.19,81.97,-1.57,0.5305824712920264,859,384,16.0,4096,131072
2.6403527,-0.012732880529947579,-0.18686973,0.09681994013488293,0.024785209191031755,1.7358603636423746,82.4,-1.33,77.85,-1.1,0.5190791272322024,859,408,17.0,4352,139264
2.651025,-0.013116918257437646,-0.08018582,0.08997782826423645,0.0253080878018712,1.7360552191734313,77.84,-0.95,80.71,-1.12,0.46114460759201303,854,432,18.0,4608,147456
2.6430361,-0.013801857763901353,-0.06213256,0.08147010587155819,0.025309514681187768,1.7359332104523977,82.57,-0.94,79.87,-0.95,0.4742801818065757,861,456,19.0,4864,155648
2.6315322,-0.015222440790385008,-0.20564769,0.07456916995346546,0.026181874129300318,1.735962877670924,79.02,-0.64,77.07,-1.42,0.44394920388665104,858,480,20.0,5120,163840
2.605119,-0.0166007448034361,-0.22254844,0.07640997730195523,0.02617996009066701,1.7357479214668274,81.12,-1.0,78.41,-0.92,0.4722118492713646,857,504,21.0,5376,172032
2.6045473,-0.017912973151542246,-0.103609905,0.07741322334855795,0.02642468982376158,1.7358136971791585,79.73,-1.23,83.48,-1.14,0.4658717065960024,861,528,22.0,5632,180224
2.5538266,-0.01889998747035861,-0.20570643,0.07588711213320494,0.02675510214952131,1.7358954389890036,80.91,-0.36,79.91,-0.63,0.5394550199283863,850,552,23.0,5888,188416
2.536836,-0.019088241099379958,-0.1823203,0.07291381552815437,0.026862902768577137,1.7355774184068045,78.73,-0.52,75.02,-0.67,0.5088228689735698,858,576,24.0,6144,196608
2.5490518,-0.018506231773644684,-0.15722397,0.07316111251711846,0.027065199411784608,1.7357367555300394,83.45,-0.69,84.08,-0.65,0.5225900694543194,859,600,25.0,6400,204800
2.5121157,-0.019025601954199375,-0.19062234,0.06953257653862238,0.027203468047082423,1.7359971463680268,79.09,-0.32,79.26,-0.47,0.47536465677664685,860,624,26.0,6656,212992
2.5132186,-0.019731237213127317,-0.26015776,0.06753693517297506,0.027459544967859982,1.73584756453832,81.34,-0.08,81.74,-0.43,0.5109575395819264,860,648,27.0,6912,221184
2.4992676,-0.02016378012020141,-0.20182385,0.06567933395504952,0.027818043747295938,1.735679519176483,76.52,-0.42,77.66,-0.97,0.513871775663033,858,672,28.0,7168,229376
2.5347419,-0.02088832259643823,-0.12721509,0.06612179465591908,0.02772841292123,1.7353505770365396,82.62,-0.74,85.18,-0.41,0.4842580501882693,861,696,29.0,7424,237568
2.503205,-0.021135852178558706,-0.23593555,0.06543908808380365,0.027933997024471562,1.7354323665301006,79.29,-0.12,81.08,0.19,0.5143196347641348,849,720,30.0,7680,245760
2.4934995,-0.0218974081100896,-0.19593629,0.06396562565118075,0.027923043988024195,1.7355389237403869,76.72,-0.12,78.02,-0.54,0.5643453151375871,860,744,31.0,7936,253952
2.5085278,-0.021807355480268596,0.0114994105,0.06372858997434377,0.028000296419486405,1.7353366911411285,80.72,-0.55,75.86,-0.36,0.5489432931799644,860,768,32.0,8192,262144
2.5374434,-0.023092232709750533,-0.013950508,0.05710954837501049,0.028100616640100877,1.7351980527242026,78.02,0.18,74.95,0.02,0.32146864797340025,859,792,33.0,8448,270336
2.5152428,-0.023415869483724237,-0.081954785,0.05486580137163401,0.028420473247145615,1.7352470715840658,86.05,0.04,78.23,-0.09,0.3706336004499141,860,816,34.0,8704,278528
2.5009766,-0.023709280770272016,-0.03395512,0.05090447001159191,0.028621508677800497,1.7351670245329538,82.13,0.23,77.89,0.19,0.4204346309194015,859,840,35.0,8960,286720
2.4946396,-0.02305229278281331,0.14340812,0.04894777055829763,0.02860934267130991,1.7353459815184276,83.22,0.04,85.58,0.49,0.46635500194721025,860,864,36.0,9216,294912
