average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer0,avg_frob_kernel_diff_layer1,avg_frob_kernel_diff_layer10,avg_frob_kernel_diff_layer11,avg_frob_kernel_diff_layer12,avg_frob_kernel_diff_layer13,avg_frob_kernel_diff_layer14,avg_frob_kernel_diff_layer2,avg_frob_kernel_diff_layer3,avg_frob_kernel_diff_layer4,avg_frob_kernel_diff_layer5,avg_frob_kernel_diff_layer6,avg_frob_kernel_diff_layer7,avg_frob_kernel_diff_layer8,avg_frob_kernel_diff_layer9,avg_frob_kernel_layer0,avg_frob_kernel_layer1,avg_frob_kernel_layer10,avg_frob_kernel_layer11,avg_frob_kernel_layer12,avg_frob_kernel_layer13,avg_frob_kernel_layer14,avg_frob_kernel_layer2,avg_frob_kernel_layer3,avg_frob_kernel_layer4,avg_frob_kernel_layer5,avg_frob_kernel_layer6,avg_frob_kernel_layer7,avg_frob_kernel_layer8,avg_frob_kernel_layer9,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.6857417,-0.005610972554422915,-0.21414624,0.10435678787529469,1.7435178975264232,1.7380549987157186,1.7434897522131603,1.739822655916214,1.7344842910766602,1.7263048887252808,1.7424841046333313,1.7393005351225534,1.7365254521369935,1.7426881770292917,1.7260277589162192,1.7312717219193776,1.736727523803711,1.727372004588445,1.732987384001414,0.31770915364225705,0.12023562242587407,0.10618513301014901,0.10626314679781595,0.10397259338448445,0.10829913094639779,0.10286432771633068,0.1138309508562088,0.11977144181728364,0.11479332831998666,0.12020908805231253,0.09946111539999644,0.10050172038997213,0.10223135594278573,0.10227372124791145,80.16,-1.31,82.4,-2.08,0.514126944153529,876,264,11.0,2816,90112
2.6678803,-0.006209238981828093,-0.46404096,0.10312921039760113,1.7432131270567577,1.7379196286201477,1.7434185524781545,1.7407123625278473,1.7345530211925506,1.725343366463979,1.7432069381078084,1.7394023597240449,1.7368237833182016,1.7425623039404552,1.725736258427302,1.7310419619083404,1.7368848184744516,1.7271836777528127,1.7330252130826314,0.3177888701359431,0.12014129708210627,0.10680501783887546,0.1069882887105147,0.10522092990577221,0.10999733259280522,0.10371049077560504,0.11412487290799618,0.1203735250979662,0.11489361102382342,0.12051468528807163,0.09984028140703836,0.10144076198339462,0.10279760751873254,0.10285648542145888,79.13,-2.03,85.1,-2.47,0.45224081427577867,874,288,12.0,3072,98304
2.6714096,-0.007598390406928957,-0.39123034,0.09959833078086376,1.7433081885178885,1.7380255957444508,1.7440490623315175,1.7405548493067424,1.7348771512508392,1.7253068149089814,1.7429832220077515,1.7398835519949596,1.7373402973016103,1.742517348130544,1.7254824618498483,1.7313118080298107,1.7373869836330413,1.7272708714008331,1.733002914985021,0.31789288520812986,0.1206505243976911,0.10726919174194335,0.10699199276665847,0.10613926562170188,0.11139902745683988,0.10489251582572857,0.11435954595605533,0.12057518859704336,0.11504471177856128,0.12067070864140987,0.10028474535793067,0.10212398537745078,0.10311302536477646,0.10324290034671625,78.52,-1.86,80.31,-1.92,0.5358898056928629,877,312,13.0,3328,106496
2.657623,-0.009408460659906269,-0.28959838,0.0939086663722992,1.7434497475624084,1.7383825918038687,1.743838087717692,1.7405645390351614,1.734345587094625,1.7264091889063518,1.7430408577124277,1.74001691142718,1.7373108009497324,1.7430309196313223,1.7250170568625132,1.7314363578955332,1.7376496811707816,1.7271010140577951,1.7328743497530619,0.31834724272290865,0.1211374755948782,0.10720198887089888,0.10721115097403526,0.10686798753837744,0.11346417578558127,0.10540466091285149,0.11469321014980476,0.12117915588120619,0.11543706643084685,0.1211170233786106,0.10107370900611083,0.10266011357307434,0.10358702720453342,0.10338236341873805,80.28,-1.62,76.02,-1.71,0.5964155850068895,875,336,14.0,3584,114688
2.6419418,-0.01105773052200675,-0.34139565,0.09294349018484355,1.7433030505975087,1.7385912557442984,1.743492555618286,1.7403303384780884,1.7345409949620565,1.7266293287277221,1.743761811653773,1.7402958850065866,1.7374536434809367,1.7430378794670105,1.7246073802312216,1.7314849813779196,1.737805724143982,1.7269440035025279,1.7329480449358623,0.3185350984334946,0.12188564787308374,0.10779619117577871,0.10761832694212596,0.1073023250947396,0.1147046610713005,0.10553662274032831,0.11488106672962507,0.12199779686828455,0.11580772884190083,0.12176554004351298,0.10131105625381072,0.10313367694616318,0.10366760740677515,0.10384104456752538,76.74,-0.84,79.0,-2.15,0.5627293932519717,866,360,15.0,3840,122880
2.6338892,-0.012658839663490653,-0.4337284,0.08820686724036932,1.7432600577672324,1.7389752407868704,1.744033658504486,1.7404483675956726,1.7348133504390717,1.726851119597753,1.7441095570723215,1.7407080590724946,1.7371630350748697,1.7431224683920543,1.7241205950578053,1.7313959618409476,1.737848045428594,1.7267861465613048,1.7328548391660055,0.31872479220231376,0.12255651901165644,0.10826693028211594,0.10842468452950318,0.10765315393606821,0.11573697266479334,0.10577473764618238,0.11494910717010498,0.12212434113025665,0.11622352339327335,0.12231570556759834,0.10164930112659931,0.10422473003466924,0.10386811457574367,0.10407526275763909,89.87,-1.14,82.64,-1.86,0.550344274159364,872,384,16.0,4096,131072
2.6226416,-0.013805369753390551,-0.2127661,0.07809405136853456,1.7435201982657114,1.7391484399636588,1.7443922877311706,1.7405273854732513,1.7353057980537414,1.726681363582611,1.7444707771142325,1.7415250658988952,1.7372811396916708,1.7428921461105347,1.7242752353350321,1.7312788863976796,1.7385020434856415,1.7267356097698212,1.7325390617052714,0.31900355964899063,0.1229427798340718,0.10891541788975398,0.10869646122058232,0.10816393345594406,0.11662220743795236,0.10638630731652181,0.11527973761161169,0.12196655968825022,0.11665359710653624,0.12255017335216205,0.10186173003166914,0.10503171682357788,0.10411827825009823,0.10410996607194344,82.54,-0.87,78.45,-1.14,0.6162405004511847,875,408,17.0,4352,139264
2.5955958,-0.013646405381150544,-0.42109564,0.07894676644355059,1.7438470343748729,1.739007047812144,1.7443043033281962,1.740354170401891,1.7351602733135223,1.726531300942103,1.7448732018470765,1.7408071140448251,1.7373863716920217,1.7429096659024557,1.724353583653768,1.7314393281936646,1.7392616411050161,1.7266883412996927,1.7325488328933716,0.3193572022020817,0.12306818428138892,0.109393643339475,0.10903717155257861,0.10896693083147208,0.11755720352133116,0.10682280429949363,0.11513368971645832,0.12210149603585402,0.11667957504590352,0.12260937529305617,0.10216890635589758,0.10550458915531635,0.104240832477808,0.10431259789814552,86.41,-1.25,82.84,-1.7,0.5451271767451865,875,432,18.0,4608,147456
2.582021,-0.014160540592856706,-0.45890883,0.07952076964080333,1.743849414587021,1.7388890246550242,1.743855075041453,1.7400434692700704,1.7347968995571137,1.7262145062287648,1.745153796672821,1.74117711186409,1.7374853471914926,1.7427527407805126,1.7240259309609731,1.7314124206701915,1.7394186516602834,1.7263044198354085,1.7324361662069956,0.3196220253904661,0.12341893538832664,0.10972057146330674,0.10931310765445232,0.1103122964501381,0.11884943010906378,0.1074964988976717,0.11551185213029384,0.12263276452819506,0.11662736634413401,0.1231512484451135,0.10233718970169624,0.10590138795475165,0.10440958980470896,0.10478128548711538,80.06,-0.6,76.49,-0.84,0.5129907551691861,874,456,19.0,4864,155648
2.5998297,-0.01379321863874793,-0.21680436,0.07762154147028923,1.7437041620413463,1.73899840315183,1.744001817703247,1.73932150999705,1.7361818035443624,1.7267057339350382,1.746176411708196,1.7415055672327677,1.7373422900835673,1.7429259995619455,1.7239865104357401,1.731463913122813,1.7388559460639954,1.7261483112970988,1.7326037387053173,0.319940842439731,0.12404835720856984,0.11018343617518743,0.10956923166910808,0.11151068670054277,0.12048750991622607,0.10821046233177185,0.11599161569029093,0.12333766395847003,0.11670747610429923,0.12375756539404392,0.10268691057960193,0.10626352901260058,0.10481127699216207,0.10541207374384005,78.87,-0.86,79.22,-0.77,0.5146470498656391,873,480,20.0,5120,163840
2.535935,-0.01411053772084415,-0.31544247,0.0766251939162612,1.7436328113079071,1.738938993215561,1.744637143611908,1.739473722378413,1.7373807887236277,1.7271898051102956,1.7462917566299438,1.7412455280621846,1.737728726863861,1.7430714786052703,1.723820871114731,1.7316516558329265,1.7387559870878855,1.7260352492332458,1.7327081978321075,0.3201227861146132,0.12497453552981218,0.11081088980038961,0.11018497683107853,0.11248980922003587,0.12132022976875305,0.10881208299348752,0.11633020428319772,0.12426101428767046,0.11720138328770796,0.12445964043339093,0.10317951155205568,0.10729001971582572,0.10538829217354456,0.10560426637530326,80.16,-0.43,77.61,-0.48,0.5483765356260577,876,504,21.0,5376,172032
2.556164,-0.015873261727392673,-0.22633915,0.07179624624550343,1.7435736854871113,1.7392543256282806,1.7446454505125681,1.7391699016094209,1.7379202008247376,1.7266036729017893,1.746460884809494,1.741668462753296,1.7380073408285777,1.743436880906423,1.723837689558665,1.7317895968755086,1.7384945591290792,1.7263373851776123,1.732668262720108,0.3203826382756233,0.12543246460457644,0.11113316540916761,0.1108839927862088,0.11379450621704261,0.12191078724960486,0.1093930456166466,0.11654210363825163,0.1247008953243494,0.11739919632673264,0.12478614648183187,0.10312268684307734,0.10757150414089361,0.10571506718794504,0.10592804135133822,78.21,-0.66,74.77,-0.6,0.552156997094594,875,528,22.0,5632,180224
2.5542555,-0.0163206775393337,-0.056917064,0.06670444462448359,1.7434483230113984,1.7392643094062805,1.744456026951472,1.7394121964772542,1.7381463865439097,1.7269254982471467,1.747068432966868,1.742637457450231,1.738117810090383,1.7436746497948965,1.7241891026496887,1.7316974659760793,1.7385513563950856,1.726498653491338,1.732639229297638,0.32059182127316793,0.12559777423739432,0.11121481123069922,0.11098064345618089,0.11464485091467698,0.12314426923791567,0.10998964247604211,0.11706018062929312,0.12507467307150363,0.11746491678059101,0.1248962178826332,0.103142909022669,0.10778863684584697,0.10597753891100486,0.10609225543836752,80.15,-0.66,77.61,-0.99,0.3912324640052518,866,552,23.0,5888,188416
2.5629516,-0.0168456917302683,-0.08881849,0.06393580827862025,1.7433831373850504,1.7390783965587615,1.744621217250824,1.7392806351184844,1.7381425599257152,1.7268428305784862,1.7477788706620534,1.7435998698075612,1.738058211406072,1.7439656734466553,1.7244370222091674,1.7314745247364045,1.7387076755364737,1.7259577949841818,1.7326234559218088,0.3208767724533876,0.12606988685826462,0.11185190975666046,0.11145297959446906,0.11561167153219382,0.12461337111890317,0.11100393012166024,0.11776724730928739,0.12562316296001275,0.11758798075218996,0.12542353284855684,0.10341413617134095,0.1082746616875132,0.1061794513836503,0.10625822339206933,83.28,-0.45,75.45,-0.92,0.47685720885435867,876,576,24.0,6144,196608
2.4947352,-0.018582788156345488,-0.1317456,0.06392960548400879,1.743342137336731,1.7392053405443828,1.7446463445822398,1.7391105433305105,1.7378600855668387,1.7257433692614237,1.7480622112751008,1.7434479773044587,1.738562536239624,1.7439841389656068,1.7246715386708578,1.7314161300659179,1.7386861701806386,1.7260792712370554,1.7323890507221222,0.32091183339556056,0.1265231060485045,0.11202433171371619,0.11186181753873825,0.11654495485126973,0.12584258342782656,0.11176381291200717,0.11778413398812214,0.1261377289891243,0.11763200648128987,0.1258113988985618,0.10397619362920522,0.10805848104258378,0.10632722688217958,0.10633062999695539,84.94,-0.37,83.49,-0.43,0.5518092704342102,875,600,25.0,6400,204800
2.556676,-0.019198364736512305,-0.042532552,0.05857167296111584,1.74313063621521,1.7393495380878448,1.744822903474172,1.7393003543217977,1.7378344456354777,1.7260274827480315,1.7484105467796325,1.743740165233612,1.738837057352066,1.7441904067993164,1.724579429626465,1.7313732127348582,1.738544088602066,1.7258851408958436,1.7324397305647532,0.320982704559962,0.12707569872339566,0.11219784754017989,0.11203483330706755,0.1173012364655733,0.12679101328055065,0.11272860386719306,0.1178072693447272,0.1267483080426852,0.11778298765420914,0.1263099767267704,0.10434745500485103,0.10838616099208594,0.10653894233206908,0.10654940878351529,78.58,0.0,82.65,-0.37,0.537375438602828,875,624,26.0,6656,212992
2.5718613,-0.0204081289190799,0.07356252,0.05597937986254692,1.743087488412857,1.7391022861003875,1.7441602925459543,1.7394026776154836,1.7381936887900034,1.7256573478380839,1.7487807154655457,1.744131056467692,1.7388874332110087,1.7441661814848581,1.7246726830800374,1.7313405414422354,1.7387892047564188,1.725414123137792,1.7326220254103342,0.32112235526243843,0.12715359491606554,0.1126607485115528,0.11235560998320579,0.11808432762821515,0.1279539802422126,0.1133548503741622,0.11798193442324797,0.12723787799477576,0.11775374983747801,0.12687925013403098,0.10457241280625264,0.10865211430937052,0.10687690172344447,0.10694160045435032,80.48,0.11,78.81,-0.6,0.36878099400652486,875,648,27.0,6912,221184
2.5872169,-0.019155207173898816,0.080775805,0.053269089050590995,1.7428755899270376,1.7389835794766744,1.7439331690470377,1.739295353492101,1.7376307368278503,1.725292948881785,1.7487357040246327,1.7442716419696809,1.7389064371585845,1.7442341327667237,1.7244874000549317,1.7315352479616801,1.7388122101624808,1.7255025466283163,1.7327472249666849,0.3211380916337172,0.12758346324165662,0.11313533571859201,0.1127482544630766,0.11892594459156196,0.12925615174074967,0.11419563889503478,0.11830368849138419,0.1276690495510896,0.11767545479039351,0.12730457559227942,0.10462898543725412,0.10945972533275684,0.10756901763379574,0.10751853870848814,79.28,0.0,80.52,-0.65,0.40883436569967924,876,672,28.0,7168,229376
2.5632746,-0.019767803666181864,0.071932904,0.05190355408936739,1.7428484737873078,1.7390699684619904,1.7438767035802205,1.739415607849757,1.737568861246109,1.7256473541259765,1.7493014534314473,1.7444860557715098,1.738909008105596,1.7443189740180969,1.7244062940279643,1.7316039661566416,1.73905189037323,1.72569127480189,1.7325519224007924,0.32134442403912544,0.128228805338343,0.11378310384849707,0.11302326135337352,0.11951166118184725,0.13046658126016458,0.11477601764102777,0.11887202921013038,0.12815615211923917,0.11790156389276187,0.12804848787685236,0.1049535632133484,0.1100310296441118,0.10829395297914743,0.10798183716833591,81.14,0.16,83.37,-0.23,0.5026328905265932,876,696,29.0,7424,237568
2.5697687,-0.019117213473655283,0.14141211,0.05274395752698183,1.7432751754919689,1.7392104665438335,1.7438798407713572,1.73979309797287,1.738063136736552,1.7269029875596364,1.7495718518892924,1.744704508781433,1.739045230547587,1.7445668657620748,1.7244071582953135,1.7318480173746744,1.7392395297686258,1.7254957417647043,1.732337635755539,0.32166070168217026,0.12831449856360752,0.1139222310235103,0.1129925787448883,0.11993095266322294,0.13141811254123847,0.11525614466518164,0.11880002456406752,0.12817046729226908,0.11783461682498456,0.12843362378577391,0.10540009966741005,0.11089225274821123,0.10834612666318814,0.10820442748566468,84.04,-0.12,81.29,0.22,0.3738153132325148,864,720,30.0,7680,245760
2.5436196,-0.02157210229896009,0.2170127,0.04996156148612499,1.7434889018535613,1.7392657299836476,1.7442246079444885,1.7399704138437906,1.738332305351893,1.7275199135144552,1.749277542034785,1.7442185282707214,1.7392055928707122,1.7444441000620523,1.724171757698059,1.73226211865743,1.7393778324127198,1.7252911110719045,1.7322562873363494,0.3218227339287599,0.1288190518816312,0.11455653123557567,0.11352377782265345,0.12122779128452142,0.1322040884445111,0.11533901654183865,0.11889116745442152,0.12827881388366222,0.11803436974684398,0.12892047067483267,0.10544548879067103,0.1111054981748263,0.10893618576228618,0.1085234336555004,80.66,0.47,81.97,0.08,0.45084059643505403,874,744,31.0,7936,253952
2.4912236,-0.021908305771648883,0.20227726,0.04873565755784512,1.7438353339831034,1.7395283460617066,1.7440313597520192,1.740748389561971,1.7382539610068004,1.7278855244318645,1.7493208289146422,1.7444346070289611,1.738951752583186,1.7441773593425751,1.7241361459096274,1.7321284333864848,1.7396115760008495,1.7253622849782309,1.7325003445148468,0.3221101393302282,0.12926284881929556,0.11485929588476816,0.11410417246321837,0.12192870837946733,0.13264322330554326,0.11549328019221623,0.11902761577318112,0.1285537589341402,0.11798004259665808,0.1292307421565056,0.10572017394006253,0.11159178285549085,0.10928011306871971,0.1087989794711272,80.79,0.12,79.63,-0.29,0.4537508888934706,875,768,32.0,8192,262144
2.4854708,-0.022336381981149317,0.13221525,0.04501491233706474,1.7438573817412057,1.7395366072654723,1.7443077623844148,1.7409676651159922,1.7384320716063182,1.7278307219346365,1.7494996289412181,1.7445633033911387,1.7389555195967357,1.7441925128300986,1.7234441419442494,1.7322133620580038,1.740219803651174,1.725260337193807,1.732754216591517,0.3221328961352507,0.12982855997979642,0.11540531404316426,0.11463470868766308,0.12236401687065761,0.1340613121787707,0.11577117225776117,0.11942539755254984,0.12897432918349902,0.11814787574112415,0.1296674594283104,0.10607199290146431,0.11260350899149975,0.10951207410544157,0.1091348197311163,80.31,0.48,79.08,0.58,0.5382904274639962,874,792,33.0,8448,270336
2.5117862,-0.02110159176401794,0.24344915,0.045903233923017976,1.7438275953133902,1.7394735912481945,1.7445789257685342,1.7409865419069925,1.7383049348990123,1.7283340712388358,1.74956524570783,1.7445565164089203,1.73904354373614,1.7441561222076416,1.723617168267568,1.7323695302009583,1.7400774319966634,1.7251473426818849,1.732537051041921,0.3224093089501063,0.13003543093800546,0.1158246323466301,0.11465805160502593,0.12300087101757526,0.13515996920565765,0.11615134806682666,0.11953942247976859,0.1295422633488973,0.1181263359884421,0.13017857857048512,0.10629092312107484,0.11294344067573547,0.10968307219445705,0.10921545326709747,81.14,0.36,83.0,0.46,0.4148813274999017,873,816,34.0,8704,278528
2.4824002,-0.020437910752370954,0.10845781,0.046029256358742714,1.7438452998797098,1.739646351337433,1.7447775622208914,1.7407038410504658,1.7381136119365692,1.7285303850968678,1.7500172118345896,1.7449686825275421,1.7393092433611552,1.7440514286359152,1.7238194406032563,1.7319071511427562,1.7399439175923666,1.7251182476679483,1.7323669910430908,0.32251305257280666,0.13046271838247775,0.11653559729456901,0.11494955532252789,0.12346095827718576,0.13611526601016521,0.11683482627073924,0.12000373272846142,0.12992232777178286,0.1180425097544988,0.13068799239893755,0.10642176829278469,0.11308716405183077,0.11006531162808339,0.10951266400516033,80.25,1.01,79.1,0.22,0.40908128630284635,873,840,35.0,8960,286720
2.4690597,-0.019831493804231284,0.22027694,0.04866324860602617,1.7438147207101187,1.7397091845671335,1.7447488188743592,1.7404505074024201,1.7380582829316458,1.7286427279313406,1.750473866860072,1.745481671889623,1.7395376761754353,1.7436828871568044,1.72401451865832,1.7318356196085611,1.7401804109414418,1.7251178443431854,1.732547156016032,0.3227249967555205,0.13108658902347087,0.11705101703604062,0.11533422941962877,0.12385567165911197,0.13722057652970154,0.11755644474178553,0.12058891964455445,0.1307978719472885,0.11790372083584467,0.1309740134825309,0.1065710386261344,0.11294645102073748,0.11065136305987835,0.10988121132055918,78.65,0.36,80.37,-0.08,0.39062061199699605,875,864,36.0,9216,294912
2.4570513,-0.020683164363726973,0.22593558,0.04710092423483729,1.743648233016332,1.7397829393545787,1.7446575919787088,1.7406604886054993,1.7381755272547403,1.7286534587542215,1.7507681528727213,1.745469586054484,1.7397651930650075,1.7438205043474833,1.7240672826766967,1.7325450797875723,1.7401699364185332,1.7250500520070393,1.7328839659690858,0.3228979729115963,0.13120042818288008,0.11723884207506975,0.11556427801648776,0.12474757271508376,0.13811430235703787,0.11779548029104868,0.12040460165590047,0.1306679029017687,0.11791511451204618,0.13144608040650685,0.10660028550773859,0.11335908969243368,0.11073514701177677,0.11004881424208482,80.67,0.71,76.52,0.34,0.47768870272338937,866,888,37.0,9472,303104
2.4566157,-0.022678466513752937,0.22077629,0.045519921146333214,1.7439375122388203,1.7397457818190256,1.7436642666657767,1.7409288426240286,1.7391854961713156,1.7280815064907074,1.7510784924030305,1.7460700253645578,1.7397102852662405,1.74367552002271,1.724164174000422,1.7333240429560344,1.7403430263201396,1.725201710065206,1.7332862754662832,0.32306304574012756,0.1311677606155475,0.11690613099684317,0.11620251139005025,0.12531517048676807,0.13816500194370746,0.11787057351320981,0.12054351866245269,0.13076960543791452,0.11814547802011172,0.13170454514523347,0.1066646638015906,0.1138987901310126,0.11039014682173728,0.1101805504411459,78.78,0.44,85.86,0.53,0.560296724020116,875,912,38.0,9728,311296
