average_entropy,average_policy_loss,average_value,average_value_loss,eprewmean,eval_eprewmean,explained_variance,n_updates,steps,total_steps
2.7080498,-0.0007519138550075392,-0.017621422,0.32030448752144974,-1.6966292,-1.8780488,0.0009823791724710151,24,256,8192
2.7066903,-0.0005196654237806797,-0.19036387,0.26625696135063964,-2.44,-2.43,0.008162631410724597,48,512,16384
2.704592,-0.000591261092469924,-0.29974657,0.23285497704313862,-2.8,-1.94,0.013787822908895908,72,768,24576
2.702749,-0.0007369697899169599,-0.42731723,0.21067932900041342,-2.62,-3.2,0.05379040840257743,96,1024,32768
2.6966047,-0.000451534828171134,-0.48931605,0.16769843861460687,-1.67,-3.26,0.09866348632377286,120,1280,40960
2.702832,-0.002176302704028785,-0.5826732,0.14335383661091328,-2.04,-2.23,0.22537612715494637,144,1536,49152
2.6981893,-0.0022383729089051484,-0.45874134,0.13366948574781418,-2.31,-2.39,0.3035805013413637,168,1792,57344
2.686608,-0.002384354374371469,-0.55593604,0.12529906630516052,-1.68,-2.81,0.39096377369752233,192,2048,65536
2.676068,-0.003937805970199406,-0.5564889,0.12612608544528484,-1.9,-2.06,0.4075558098536012,216,2304,73728
2.6565323,-0.004948992808349431,-0.5761284,0.11725378811359405,-1.38,-2.35,0.36189956042570337,240,2560,81920
2.641113,-0.007402751944027841,-0.5382063,0.11118354797363281,-1.68,-1.62,0.4528802238949712,264,2816,90112
2.6435966,-0.007938503604382276,-0.31278777,0.10790549546480178,-1.48,-1.45,0.4840403300760514,288,3072,98304
2.654119,-0.00820532072801143,-0.28619012,0.10528090097010136,-2.01,-2.21,0.35542157768343474,312,3328,106496
2.6447544,-0.008860371494665741,-0.29949093,0.09848718162626029,-1.12,-1.62,0.3776663460662698,336,3584,114688
2.637973,-0.01142646922264248,-0.17986768,0.09472285766154527,-1.34,-1.69,0.34355969917487905,360,3840,122880
2.6403515,-0.011510138269513845,-0.17673382,0.09072864655405283,-1.38,-1.75,0.4574226837613249,384,4096,131072
2.59689,-0.012113057230599224,-0.32177985,0.08096236228942871,-0.64,-1.39,0.40255975772319785,408,4352,139264
2.5724735,-0.013690724344924092,-0.31199357,0.08383883230388164,-1.24,-1.57,0.535411361717591,432,4608,147456
2.5754347,-0.014031056258827447,-0.19046997,0.08483952183276415,-0.68,-0.86,0.43151562645742036,456,4864,155648
2.5693922,-0.015479111531749367,-0.080549225,0.08550947654992341,-1.06,-1.49,0.4220036001496906,480,5120,163840
2.580298,-0.016466389307752252,-0.08720035,0.08590136222541332,-0.61,-1.47,0.539065260452253,504,5376,172032
2.535331,-0.017679699826985598,-0.11519199,0.08188782468438148,-0.78,-0.87,0.43985708737362406,528,5632,180224
2.5281377,-0.019362154640257357,0.0023800414,0.07639514937996865,-0.66,-0.91,0.4613374664366833,552,5888,188416
2.4926083,-0.021091485829092562,-0.018760433,0.07050098903477192,-0.56,-1.29,0.5233276354414962,576,6144,196608
2.4575517,-0.02128826598636806,-0.28743318,0.06934956762939691,-0.17,-0.9,0.5346210298847928,600,6400,204800
2.4539878,-0.020765991574153306,-0.13735327,0.06817849393934011,-0.74,-0.75,0.38385410141157705,624,6656,212992
2.401347,-0.020937817371450364,-0.14065513,0.06542064595967531,-0.24,-0.5,0.4279031262997989,648,6912,221184
2.40961,-0.02098362533375621,-0.025748808,0.06722852360457182,-0.79,-0.65,0.4929271043659278,672,7168,229376
2.4708788,-0.021080840020440517,-0.011228554,0.06600409165024758,-0.19,-0.68,0.42085875442130716,696,7424,237568
2.4338994,-0.021300868671387432,0.03483805,0.06325545720756054,-0.07,-0.61,0.4614228725936118,720,7680,245760
2.434407,-0.021329286540858448,-0.15692675,0.06456851039081812,-0.43,-0.87,0.45843069204492026,744,7936,253952
2.4050465,-0.022656859611161054,-0.1163782,0.06649254985153676,-0.35,-0.62,0.4699139691062797,768,8192,262144
2.367536,-0.023015474751591682,-0.18666641,0.0711310251802206,-0.42,-0.32,0.48111312797031414,792,8448,270336
2.4285302,-0.02381034986115992,-0.06871568,0.07488060712814332,-0.61,-0.37,0.5010881854367581,816,8704,278528
2.3528926,-0.02375057454686612,0.07884982,0.07564272381365299,-0.04,-0.83,0.5333677357513795,840,8960,286720
2.376461,-0.02296328150201589,-0.04717684,0.07118795607239008,0.0,-0.59,0.5548901744602747,864,9216,294912
2.3796918,-0.023761937501840292,0.10406229,0.06644570644944907,-0.22,-0.49,0.4829593469432436,888,9472,303104
2.2908213,-0.023311708206310868,-0.067495614,0.06352428000420332,-0.23,-0.71,0.5760060403081799,912,9728,311296
2.374865,-0.023884934112429618,0.044366356,0.06731034889817238,-0.25,-0.4,0.4292531769905985,936,9984,319488
2.2798378,-0.023187771146185695,-0.026066318,0.06741303261369466,-0.27,-0.39,0.5397450832079549,960,10240,327680
2.3779798,-0.025282290554605423,0.053689077,0.065719279833138,-0.27,-0.65,0.5383190543010772,984,10496,335872
2.287778,-0.025325111327692867,-0.02056973,0.06210848733782768,0.33,-0.4,0.6111771234910117,1008,10752,344064
2.3449888,-0.025717796015087516,0.06526117,0.055735597237944606,0.24,-0.26,0.6148815586424841,1032,11008,352256
2.3471856,-0.025680421714205294,0.059737578,0.053309908956289294,0.31,-0.54,0.4375061565345367,1056,11264,360448
2.2825754,-0.025400534498039633,0.09494673,0.05149059198796749,0.43,-0.36,0.4953890889632925,1080,11520,368640
2.3317597,-0.025144777020905167,0.23062204,0.052278721667826177,0.38,0.17,0.46545905364188467,1104,11776,376832
2.2993395,-0.025576888071373104,0.098118655,0.05502041343599558,-0.2,0.28,0.46286175297430177,1128,12032,385024
2.3003256,-0.02646176506765187,0.22062613,0.0528728455491364,0.32,-0.1,0.46657917906629154,1152,12288,393216
2.2926743,-0.02703733814880252,0.063503094,0.06026298167183995,0.52,0.1,0.41916290685123325,1176,12544,401408
2.3293066,-0.02608192428946495,0.20906527,0.060259764995425937,0.43,-0.03,0.4631838654948266,1200,12800,409600
2.2698689,-0.026331436911132187,0.19995879,0.05976258566603065,0.72,-0.39,0.4665961359406068,1224,13056,417792
2.238904,-0.02618836916750297,0.049972847,0.06441743848845363,0.15,-0.03,0.5158482321405804,1248,13312,425984
2.1918871,-0.027560974119696765,0.044434845,0.06109864506870508,0.46,-0.18,0.500710279454109,1272,13568,434176
2.276374,-0.02811883852118626,0.13767855,0.06276434872299433,0.19,0.07,0.633855323426715,1296,13824,442368
2.2601404,-0.02956551230046898,0.11487559,0.06066576585173607,0.34,-0.3,0.49266690386093204,1320,14080,450560
2.2953794,-0.029066093331202865,0.1488206,0.05779962185770273,0.66,0.16,0.4215855949843732,1344,14336,458752
2.324229,-0.028821980403736232,0.10852141,0.060086477734148505,0.48,0.15,0.4725083949186313,1368,14592,466944
2.2712855,-0.02839598011225462,0.12582898,0.06503646615892648,0.14,0.21,0.3733470894294528,1392,14848,475136
2.2517133,-0.02637713011354208,0.30669135,0.06289604313671589,0.87,0.21,0.3951259086825456,1416,15104,483328
2.3332157,-0.0259160527959466,0.23285472,0.06523956537246704,0.75,0.31,0.45029642991187224,1440,15360,491520
2.310381,-0.02566764092538506,0.28374994,0.06516976665705443,0.93,0.73,0.4758355579952339,1464,15616,499712
2.2528107,-0.026031581214629115,0.08321334,0.06149439744651317,1.14,0.83,0.5311826277973153,1488,15872,507904
2.3185904,-0.026582995937205853,0.37063673,0.0610810498893261,0.61,0.75,0.5240166871882592,1512,16128,516096
2.3666754,-0.026311713131144644,0.38600957,0.06353782717138529,0.88,0.58,0.5480167382731966,1536,16384,524288
2.3694048,-0.026463952348567545,0.2763348,0.06015480812638998,1.31,0.62,0.6190144078046128,1560,16640,532480
2.3881955,-0.027935228743590414,0.34126303,0.06460621744394303,0.71,0.51,0.4381459882387443,1584,16896,540672
2.3604922,-0.0299671363318339,0.31065205,0.06561320137232542,0.79,0.23,0.6421046654404949,1608,17152,548864
2.3371718,-0.029518599263392387,0.41426283,0.06656718794256448,1.34,0.62,0.6300449493677703,1632,17408,557056
2.3180816,-0.03051949557848275,0.33476633,0.06628639001399278,1.18,0.58,0.6973232177974382,1656,17664,565248
