average_entropy,average_policy_loss,average_value,average_value_loss,eprewmean,eval_eprewmean,explained_variance,n_updates,steps,total_steps
2.70805,-0.00048102250245089334,-0.022305924,0.2859153598546982,-1.954023,-2.035294,-7.86426535452911e-05,24,256,8192
2.7075284,-0.0002218421820240716,-0.21810776,0.2454075263813138,-2.45,-2.52,0.004208092223005,48,512,16384
2.7068443,-0.0005176058103744355,-0.3505479,0.2136405911296606,-2.13,-2.42,0.019733653119414996,72,768,24576
2.7046695,-0.0006175245022556434,-0.45929778,0.20432131256287298,-2.34,-2.38,0.09491205874931441,96,1024,32768
2.7002916,-0.0015806956449523567,-0.45828065,0.1790810203552246,-2.93,-1.74,0.19857109829653352,120,1280,40960
2.6966133,-0.0020025499584153295,-0.5025619,0.15694400422275068,-2.23,-2.41,0.34544509035294957,144,1536,49152
2.6900122,-0.0024978720070794225,-0.6288024,0.14964934267103672,-1.75,-1.53,0.37701305879614555,168,1792,57344
2.6763906,-0.003266177102923393,-0.56541514,0.1347758373618126,-2.28,-2.51,0.4790341718722151,192,2048,65536
2.6647928,-0.005575427757576108,-0.5132269,0.12019845016300679,-1.39,-1.86,0.4064741528581114,216,2304,73728
2.6534176,-0.006676341923885047,-0.50023514,0.11245435163378716,-1.27,-2.3,0.49581842738199977,240,2560,81920
2.635647,-0.0074954299628734586,-0.44153962,0.10350738443434239,-1.17,-1.77,0.4763401820645706,264,2816,90112
2.5957963,-0.009018400683999062,-0.6311953,0.10233358457684517,-1.36,-1.07,0.43896228509503166,288,3072,98304
2.6206098,-0.009907703474164009,-0.3294555,0.09882144093513488,-1.17,-1.25,0.4676511515163805,312,3328,106496
2.6065295,-0.01091122142970562,-0.3876125,0.09625971287488938,-1.27,-1.01,0.5635026975739339,336,3584,114688
2.6103005,-0.011141507299616932,-0.4026197,0.0930083291977644,-0.77,-1.48,0.443586122175871,360,3840,122880
2.602813,-0.012506873486563564,-0.31419194,0.08976556614041328,-0.89,-1.27,0.4854932498199678,384,4096,131072
2.5841062,-0.013628090238198639,-0.29267865,0.08695116445422173,-0.93,-1.17,0.5160865200053434,408,4352,139264
2.5740273,-0.014789029723033309,-0.18780914,0.08472365610301495,-1.32,-1.36,0.5455137140894828,432,4608,147456
2.560087,-0.014476671572774649,-0.35254344,0.08095898382365703,-0.29,-1.14,0.547679293126401,456,4864,155648
2.570242,-0.014938945900648832,-0.28765005,0.08173411250114442,-0.82,-1.29,0.3942738444650943,480,5120,163840
2.5575347,-0.014218869274482132,-0.32482955,0.0809015029668808,-0.74,-1.41,0.4196915989336618,504,5376,172032
2.5243888,-0.014143643220886588,-0.13507004,0.08149522591382265,-0.89,-0.83,0.5221963969484124,528,5632,180224
2.5545766,-0.015142205934971571,-0.07542687,0.08249051731079816,-0.65,-1.09,0.4984330850780607,552,5888,188416
