average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer4,avg_frob_kernel_layer4,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.0004247548446680109,0.011212433,0.2830685842782259,0.005400862330376791,1.7316837191581727,80.02352941176471,-2.447059,75.816091954023,-2.5402298,-0.0009400365598413174,868,24,1.0,256,8192
2.707704,-0.0008374887014118334,-0.1591845,0.22985074234505495,0.0061605473068387555,1.73179994225502,85.65,-2.93,81.6,-2.48,0.007968836116967304,881,48,2.0,512,16384
2.7029912,-0.000989433533201615,-0.32254064,0.19677480227417415,0.008171385707100853,1.7326659401257833,83.56,-2.13,80.58,-2.6,0.012289335879158814,881,72,3.0,768,24576
2.6881006,-0.0011054148005011182,-0.41689956,0.18965652026236057,0.010260286626483624,1.733134283622106,88.56,-2.38,80.59,-2.05,0.10821310342148838,881,96,4.0,1024,32768
2.6933568,-0.0017108047055080533,-0.52231336,0.15365311481058597,0.012088034527065854,1.7338816225528717,82.2,-1.45,78.99,-2.63,0.23259686060772056,880,120,5.0,1280,40960
2.6941352,-0.0023247874900698662,-0.47497976,0.14527688644826411,0.013222557531359294,1.7343844711780547,82.27,-2.32,83.63,-2.11,0.2335594109785013,881,144,6.0,1536,49152
2.6851625,-0.002891044314019382,-0.55387586,0.14437924161553384,0.014034240609422948,1.7348325411478678,87.44,-2.39,88.64,-2.44,0.3130655780430469,880,168,7.0,1792,57344
2.6847243,-0.003687666463665664,-0.5227843,0.14002086602151395,0.015108841179365602,1.7353561162948608,83.19,-2.42,85.84,-2.43,0.33160871897391264,872,192,8.0,2048,65536
2.6717598,-0.0045200281776487826,-0.4750125,0.13544867560267448,0.01584324962362492,1.7358311633268992,86.41,-2.3,83.88,-1.86,0.38460350137485977,880,216,9.0,2304,73728
2.6794746,-0.006256746277213097,-0.25843138,0.12435637645423413,0.01668108083540574,1.7363298932711284,91.02,-1.89,79.2,-2.29,0.3295230915958177,881,240,10.0,2560,81920
2.6712353,-0.007919542635791003,-0.41870514,0.11397899739444256,0.01717362832472039,1.7367264648278555,86.75,-1.79,83.67,-1.87,0.42625776168127916,877,264,11.0,2816,90112
2.669473,-0.010786051219329238,-0.3930286,0.10070768043398858,0.018179123185109346,1.7371188362439474,85.9,-1.46,84.99,-2.08,0.4312877905647967,881,288,12.0,3072,98304
2.659941,-0.012495455155149103,-0.44916868,0.10116357028484345,0.0189627500231533,1.737469869852066,83.36,-1.47,80.67,-1.45,0.356184260308927,879,312,13.0,3328,106496
2.6415093,-0.014323597601614892,-0.5934606,0.09904935486614704,0.01969720978134622,1.7377845207850138,80.43,-1.72,76.12,-1.59,0.47180467311015906,879,336,14.0,3584,114688
2.6269488,-0.014544196967035532,-0.35411292,0.09669751666486263,0.020418021985096856,1.7379885156949362,82.04,-0.82,82.17,-1.32,0.4562602769758002,871,360,15.0,3840,122880
2.6155071,-0.014875512453727424,-0.38035777,0.09710979908704757,0.02142780172289349,1.738323336839676,80.91,-1.46,84.38,-1.72,0.3958117477804196,881,384,16.0,4096,131072
2.616769,-0.016077556968666612,-0.33397236,0.09434148132801055,0.02212966369309773,1.7386034826437633,83.8,-1.4,79.49,-1.63,0.505106752709449,878,408,17.0,4352,139264
2.6092114,-0.01582095824647695,-0.2905473,0.09538717240095139,0.022735939460108056,1.7387977441151936,83.47,-1.18,78.21,-1.48,0.42442722129627486,879,432,18.0,4608,147456
2.5825696,-0.016944404165260493,-0.2994072,0.09351384244859219,0.023124097371085856,1.7389618456363678,79.41,-1.33,81.8,-0.93,0.5633103090461504,879,456,19.0,4864,155648
2.5538087,-0.019077769834548234,-0.36014053,0.0876638313010335,0.02346744962851517,1.739224801460902,82.13,-0.99,76.44,-0.48,0.49999138647155816,878,480,20.0,5120,163840
2.535765,-0.020306734684854746,-0.31648037,0.0833847101405263,0.02387147122256768,1.7394572933514914,77.39,-0.73,75.38,-0.67,0.46991082160780184,880,504,21.0,5376,172032
2.5304341,-0.021625843169167637,-0.14013502,0.07559715278446674,0.024399081019995113,1.739788552125295,84.68,-0.74,79.81,-0.94,0.4146759512645588,876,528,22.0,5632,180224
2.502201,-0.021384352156892418,-0.13285024,0.07248097274452447,0.024692712561227383,1.7398441851139068,78.45,-0.62,80.13,-0.98,0.4993573156026967,870,552,23.0,5888,188416
2.5384326,-0.02032087611965835,-0.14542691,0.07158364377915859,0.02500114295980893,1.7400346875190735,80.48,-0.55,79.56,-0.18,0.48698857268131324,879,576,24.0,6144,196608
2.543465,-0.020630440055392683,-0.18375306,0.07304192416369915,0.025458354510677357,1.7403588434060415,82.33,-1.04,82.37,-1.04,0.4924036858703098,876,600,25.0,6400,204800
2.5344024,-0.021686056978069246,-0.17493415,0.07009845137596131,0.026184395413535337,1.7407079299290975,80.9,-0.46,79.81,-0.48,0.544515443859976,879,624,26.0,6656,212992
2.4883506,-0.022068431726656856,-0.13933691,0.0711909032985568,0.026700242363343327,1.7409608721733094,77.36,-0.75,80.89,-0.38,0.5273485368220265,879,648,27.0,6912,221184
2.398332,-0.024005260914564133,-0.10496682,0.07038194809108972,0.02659437840532822,1.7409142116705576,82.92,-0.29,81.4,-0.73,0.5944061545953716,878,672,28.0,7168,229376
