average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer11,avg_frob_kernel_layer11,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.000249149064378192,0.044522416,0.32636568943659466,0.006726572699456786,1.7308900316556295,78.21428571428571,-2.4404762,77.78651685393258,-2.5617979,-0.0009621155296208883,816,24,1.0,256,8192
2.7078118,-0.0005130042457797875,-0.14848371,0.2531120016550024,0.007239310394894952,1.7307904720306397,83.07,-2.92,81.77,-2.98,0.0018962904208448261,842,48,2.0,512,16384
2.704678,-0.0004089258986318277,-0.3606084,0.21795194637444285,0.007287678776386504,1.730780937274297,83.87,-2.36,83.33,-2.51,-0.0004985480501478179,840,72,3.0,768,24576
2.7016132,-0.0005069056933280081,-0.4162564,0.20191298021624485,0.007292199198855087,1.7307792981465657,76.9,-2.25,84.08,-3.21,0.012765895578575548,840,96,4.0,1024,32768
2.6898482,-0.0012961338413879275,-0.45436555,0.16710132703185082,0.007310925414397692,1.7307598014672598,83.94,-2.03,87.73,-2.64,0.028444525549729538,847,120,5.0,1280,40960
2.6930513,-0.0011899201176129282,-0.50611764,0.15490893363952637,0.007296451025952896,1.7307657539844512,81.71,-2.86,85.92,-3.22,0.14283264384674654,845,144,6.0,1536,49152
2.6871953,-0.001725030189845711,-0.55100745,0.15538958132266997,0.007595553415982673,1.7308682998021443,81.68,-2.59,84.05,-2.17,0.21605357830886907,849,168,7.0,1792,57344
2.6949563,-0.0012920116190798582,-0.7434288,0.14830635093152522,0.008242205782638241,1.7309948722521464,85.91,-2.75,80.39,-2.21,0.34373959146415245,842,192,8.0,2048,65536
2.6905675,-0.00223214726196602,-0.7207091,0.13581853613257408,0.008884292115302136,1.7310007333755493,87.13,-1.72,85.35,-2.63,0.4416001937366971,848,216,9.0,2304,73728
2.6779542,-0.0019464025017805397,-0.6664876,0.12747316025197505,0.009513757145032286,1.7309947947661082,82.66,-2.35,84.08,-2.45,0.4694988905479819,842,240,10.0,2560,81920
2.6708186,-0.0032308335951529445,-0.5983464,0.1181454262882471,0.010262831760337576,1.7309196829795837,83.17,-1.86,84.8,-1.79,0.4750725322445556,845,264,11.0,2816,90112
2.6560845,-0.004620630287099629,-0.56362706,0.108244773671031,0.0116568644104215,1.7310778776804605,85.71,-2.09,83.88,-2.45,0.5180783304829324,849,288,12.0,3072,98304
2.6583116,-0.006311491543892771,-0.42509347,0.10159398347139359,0.012744434693983446,1.7314741353193919,83.63,-1.42,80.41,-1.69,0.5918743400472493,847,312,13.0,3328,106496
2.6524475,-0.006432767570950091,-0.5114225,0.09765186794102192,0.015000066114589572,1.7317185084025064,81.66,-2.04,82.26,-1.84,0.6178395655819313,846,336,14.0,3584,114688
2.6498666,-0.007734645982272923,-0.64734066,0.09132612191140652,0.01679104849463329,1.73178986509641,78.33,-1.65,82.51,-2.51,0.5917426541732747,837,360,15.0,3840,122880
2.636092,-0.00972038422478363,-0.4461508,0.0905504770576954,0.017690413798360775,1.7317071417967478,79.78,-1.9,75.59,-1.3,0.6369265097605008,844,384,16.0,4096,131072
2.6308863,-0.009963124229107051,-0.28766385,0.08973796986043453,0.019545084059548874,1.7318282226721446,76.53,-1.8,79.18,-1.7,0.5853058603846829,848,408,17.0,4352,139264
2.6076791,-0.011083307766821236,-0.4695505,0.08844461239874363,0.020974643144290893,1.7315689742565155,79.14,-2.09,76.62,-1.76,0.6561376354713289,844,432,18.0,4608,147456
2.6249435,-0.012575969470199198,-0.34052193,0.08770933724939824,0.021635083941509946,1.731850693623225,81.03,-1.5,77.01,-1.36,0.5621683819122825,846,456,19.0,4864,155648
2.6203926,-0.01382760886568576,-0.27604973,0.08659137196838856,0.022882977308472618,1.7321016172568002,79.25,-1.12,79.4,-1.58,0.46399617530036763,847,480,20.0,5120,163840
2.6135714,-0.014924044874496757,-0.29025644,0.08162645965814591,0.023350101550264905,1.7322677532831827,75.94,-0.4,78.39,-1.13,0.59276607140474,846,504,21.0,5376,172032
2.622115,-0.015974976695142685,-0.26322612,0.07804890777915716,0.02451417842724671,1.7321792503197988,79.06,-1.35,77.26,-0.77,0.5344179349590998,847,528,22.0,5632,180224
2.6014922,-0.017175024785101415,-0.3154752,0.07306324079632759,0.026669052627403288,1.7322213729222615,81.97,-0.86,75.33,-0.94,0.5359721703459069,840,552,23.0,5888,188416
