average_entropy,average_policy_loss,average_value,average_value_loss,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.2295375,-0.02771912490017712,0.97454286,0.10816447112709283,142.42,3.56,139.88,2.64,0.5652484284285556,846,1872,78.0,19968,638976
2.2249813,-0.027671650545671583,1.1201503,0.1031851040944457,138.45,2.62,150.27,2.83,0.7481070739134741,848,1896,79.0,20224,647168
2.2748518,-0.023923139916732908,1.1568443,0.126551217995584,131.59,2.59,156.59,3.4,0.5898827886451237,846,1920,80.0,20480,655360
2.215017,-0.025542125715874137,1.1356957,0.12124494805932046,129.38,2.28,159.61,3.45,0.7156194633910273,846,1944,81.0,20736,663552
2.2923136,-0.027689371560700237,1.1679697,0.11225703351199627,139.42,2.62,162.31,3.2,0.6529938883696381,847,1968,82.0,20992,671744
2.2718184,-0.02715711560798809,1.1465201,0.11446944322437048,153.34,3.28,168.79,3.55,0.6917569849185135,845,1992,83.0,21248,679936
2.2238276,-0.026218687614891677,1.3605727,0.1375062457472086,169.56,4.22,178.74,3.86,0.573806395091339,838,2016,84.0,21504,688128
2.2294407,-0.02659174462314695,0.87845457,0.1547452884167433,184.01,4.88,172.42,4.04,0.6187419151918324,846,2040,85.0,21760,696320
2.1409388,-0.02356697555165738,1.404567,0.1849000471830368,188.38,5.58,179.78,4.64,0.643641875499549,846,2064,86.0,22016,704512
2.2033477,-0.023376632982399316,1.2992463,0.19891353473067283,184.47,5.29,189.51,4.67,0.7056059145905962,845,2088,87.0,22272,712704
2.147768,-0.02282108233543113,1.4251457,0.18681189194321632,188.38,5.4,186.09,4.48,0.6876959478050491,847,2112,88.0,22528,720896
2.1409507,-0.023225513643119484,1.3418872,0.18424564607441427,183.73,5.17,189.17,4.42,0.7280848247757365,849,2136,89.0,22784,729088
2.089833,-0.023595650445204227,1.3760774,0.16843779563903807,189.42,5.18,192.35,5.51,0.7476007048231955,847,2160,90.0,23040,737280
2.1718528,-0.022801123911049218,1.3122691,0.17148316219449045,196.49,6.14,187.36,5.39,0.7984938563703815,849,2184,91.0,23296,745472
2.1120317,-0.025312738290522246,1.4722234,0.15690310053527357,203.34,5.77,185.66,6.02,0.7193468610160452,839,2208,92.0,23552,753664
2.1707704,-0.023745842135977,1.6003964,0.1741899996995926,208.18,5.69,197.67,7.16,0.7388785011600808,849,2232,93.0,23808,761856
2.1509135,-0.023963744398206473,1.4643142,0.17451735556125642,200.69,5.76,214.57,8.04,0.7907207733613127,847,2256,94.0,24064,770048
2.1860814,-0.024817719543352722,1.3647326,0.17034951031208037,193.47,5.86,220.04,7.55,0.7535703866199245,848,2280,95.0,24320,778240
2.1893487,-0.02192430900875479,1.3258113,0.19264569699764253,202.68,5.9,222.02,7.25,0.8003829988499851,849,2304,96.0,24576,786432
2.2064807,-0.0225099948560819,1.386145,0.17680860750377178,214.56,6.0,214.74,6.72,0.7907095428111176,849,2328,97.0,24832,794624
2.1127098,-0.023389210547320544,1.4981091,0.1762940300256014,222.4,6.55,219.65,6.44,0.7807046778332128,848,2352,98.0,25088,802816
2.0840878,-0.023158668922260404,1.7462232,0.19375044718384743,223.67,6.96,225.16,7.68,0.7620959693805881,838,2376,99.0,25344,811008
2.1514957,-0.02331927273888141,1.8719627,0.18938644096255303,227.05,7.04,219.95,7.67,0.7766271838763259,848,2400,100.0,25600,819200
2.1064184,-0.024480989584699273,1.8484163,0.2049163055419922,235.85,8.06,215.68,7.64,0.7938444377166924,848,2424,101.0,25856,827392
2.0354064,-0.023123348033986985,2.2967021,0.21847565546631814,222.33,7.87,215.97,7.5,0.8267992059175443,848,2448,102.0,26112,835584
2.1225,-0.023178971889428794,1.9718446,0.21958071544766425,209.38,8.3,234.78,9.07,0.8338028436295444,847,2472,103.0,26368,843776
2.1008651,-0.02264103513211012,1.7095137,0.22913537427783012,221.98,8.08,226.67,8.38,0.8132852236520322,848,2496,104.0,26624,851968
2.1063478,-0.023767662281170488,1.9132565,0.24079035416245462,225.75,7.79,206.79,7.58,0.8196672308744338,848,2520,105.0,26880,860160
2.0873716,-0.02378204754088074,1.8762459,0.24433906361460686,226.28,7.69,206.79,7.15,0.8455058130378164,845,2544,106.0,27136,868352
2.110525,-0.02369633873458952,2.0104337,0.27505708679556845,222.62,7.96,216.64,8.47,0.8107222297855545,847,2568,107.0,27392,876544
2.067766,-0.022312939213588835,2.3901422,0.28084482803940775,228.48,8.44,221.55,8.33,0.8440429159495102,840,2592,108.0,27648,884736
2.0649998,-0.02402440821286291,2.3859868,0.27806381151080134,229.2,9.06,231.23,8.9,0.8289960933829765,848,2616,109.0,27904,892928
2.025937,-0.022181556075811387,2.981081,0.3294523774087429,249.68,9.41,234.34,7.88,0.720898706879666,850,2640,110.0,28160,901120
2.0409768,-0.0235072084935382,2.4508522,0.3093451277911663,251.02,9.22,237.18,8.59,0.7612275249698598,848,2664,111.0,28416,909312
2.0964084,-0.023056779373437166,2.651231,0.3271666932106018,259.52,9.42,239.24,9.25,0.7949621598581167,847,2688,112.0,28672,917504
2.069908,-0.022153803473338486,2.930655,0.34387208580970763,257.03,10.03,263.46,11.45,0.8123314958581738,849,2712,113.0,28928,925696
2.0316496,-0.02357943559996784,3.1009212,0.33076618671417235,250.73,9.76,254.75,10.31,0.8214357257140225,849,2736,114.0,29184,933888
1.9956267,-0.02253599072806537,3.388881,0.3315009784698486,258.13,10.02,261.39,10.77,0.8419767084353104,842,2760,115.0,29440,942080
2.1188061,-0.021375268204137682,2.6571333,0.33913717985153197,260.88,10.89,260.5,10.54,0.8322848354546558,847,2784,116.0,29696,950272
2.0733316,-0.021217657811939718,2.9784713,0.33570361644029617,261.89,10.4,275.28,11.84,0.793184876742152,849,2808,117.0,29952,958464
2.062958,-0.023283400465734305,2.8691425,0.34303900599479675,256.38,10.98,291.95,12.61,0.8587146093186596,848,2832,118.0,30208,966656
2.0249271,-0.02058089426252991,3.5597527,0.36277330577373507,254.21,10.77,298.32,12.69,0.8530156728652257,849,2856,119.0,30464,974848
2.0516977,-0.017229303615167738,3.7251458,0.4137493723630905,277.46,13.21,311.85,14.53,0.8036701378489797,849,2880,120.0,30720,983040
2.0760553,-0.017540986659005286,3.270585,0.4297589510679245,287.73,13.4,302.63,13.69,0.8213867666363404,852,2904,121.0,30976,991232
2.0346572,-0.016659000045619904,3.95399,0.4447901064157486,301.58,15.09,293.94,14.61,0.8371358675638891,842,2928,122.0,31232,999424
2.024536,-0.01767242981586605,3.9209166,0.4783835405111313,304.1,14.7,290.91,13.67,0.7840412566822949,848,2952,123.0,31488,1007616
2.03415,-0.019892839526291936,4.1983223,0.450183826982975,307.43,15.26,278.2,12.83,0.7658452652053722,850,2976,124.0,31744,1015808
2.0230124,-0.02004943324951455,4.1341944,0.43303011268377306,305.39,14.4,287.24,13.18,0.7654877421289656,849,3000,125.0,32000,1024000
2.0010588,-0.02040297101251781,4.0686164,0.4290280467271805,294.74,13.24,282.0,12.48,0.8151357539149877,851,3024,126.0,32256,1032192
2.041166,-0.02138188117649406,4.311101,0.41068322539329527,291.36,13.1,291.86,12.94,0.6986695061626094,850,3048,127.0,32512,1040384
2.0838797,-0.021463186244945972,4.202586,0.39359077751636506,295.75,13.43,309.7,13.52,0.8332943564555334,849,3072,128.0,32768,1048576
2.0580695,-0.022876654027495533,4.318505,0.396235346198082,299.78,13.87,314.93,14.54,0.7787477882222813,848,3096,129.0,33024,1056768
2.0126078,-0.024242538399994372,4.3150196,0.37222877085208894,304.51,14.06,314.51,14.65,0.815096601940677,850,3120,130.0,33280,1064960
2.1006641,-0.02469196034129709,4.2201443,0.3311526030302048,312.69,14.91,315.25,16.18,0.823117800352789,840,3144,131.0,33536,1073152
1.965466,-0.02485511761624366,4.9471097,0.32452962309122085,318.68,15.05,322.1,17.21,0.8128969168363706,849,3168,132.0,33792,1081344
2.0438454,-0.026676668440923094,4.3501425,0.29192966133356096,319.9,15.77,315.39,16.72,0.8410962256791155,849,3192,133.0,34048,1089536
2.009357,-0.025200379579328,4.4052844,0.28334948152303696,330.98,16.47,318.59,16.37,0.8506655511114892,852,3216,134.0,34304,1097728
2.0781724,-0.022661051177419723,4.843325,0.28341606706380845,330.9,17.62,319.88,15.06,0.8531197107396843,849,3240,135.0,34560,1105920
2.0798905,-0.023199237110093238,4.9368153,0.27190753147006036,324.83,17.39,322.47,15.76,0.8354863190893917,851,3264,136.0,34816,1114112
2.0971785,-0.024048965654801576,5.1089396,0.2833200527727604,331.04,18.13,332.47,16.63,0.8477613507254234,849,3288,137.0,35072,1122304
2.0760236,-0.02443291653180495,5.1029925,0.2989282377064228,329.4,17.17,336.06,16.37,0.7866856715098947,841,3312,138.0,35328,1130496
1.9824895,-0.024552618267480283,5.5261855,0.31689308300614355,337.47,17.03,331.93,16.86,0.8291922846877535,850,3336,139.0,35584,1138688
2.0599844,-0.023439158622641117,4.8809514,0.32635439187288284,329.25,16.79,321.78,15.89,0.8488482934603034,850,3360,140.0,35840,1146880
2.0988607,-0.02333521384280175,4.65145,0.334936938136816,333.37,16.93,305.6,14.75,0.8032920355788791,849,3384,141.0,36096,1155072
2.0570145,-0.023319368655793368,5.264777,0.3429905627667904,336.5,18.15,306.62,15.1,0.8135548720337767,849,3408,142.0,36352,1163264
2.08289,-0.022744843107648193,5.58658,0.33117077097296715,344.49,18.9,311.71,15.43,0.8019276319249734,849,3432,143.0,36608,1171456
2.098556,-0.023126104814000428,5.029343,0.32348045125603675,364.92,20.39,314.34,15.68,0.8079251278305186,850,3456,144.0,36864,1179648
1.9942086,-0.022326764543540777,5.1425414,0.31016400903463365,363.36,19.97,327.82,16.93,0.8428386426322759,849,3480,145.0,37120,1187840
1.9922109,-0.023619685205630958,5.6508994,0.29518956676125524,349.37,18.95,332.82,17.85,0.8029118885326703,842,3504,146.0,37376,1196032
2.0356824,-0.023276826809160413,5.0222197,0.28597429528832435,340.94,19.01,322.59,17.64,0.8553755191433663,850,3528,147.0,37632,1204224
2.001822,-0.022934326543472706,5.214056,0.2987742519378662,326.48,17.84,326.1,18.21,0.7588565040343649,851,3552,148.0,37888,1212416
2.014537,-0.022443896383047102,4.625808,0.30463974714279174,336.18,19.17,323.44,17.52,0.7986960712870429,848,3576,149.0,38144,1220608
2.025548,-0.022117164835799487,5.2716584,0.31727433800697324,341.21,19.36,326.83,16.97,0.8020513009608583,848,3600,150.0,38400,1228800
1.9750257,-0.02472224464872852,5.03487,0.32273616969585417,325.7,16.93,342.33,17.94,0.8123743609864916,850,3624,151.0,38656,1236992
2.0078294,-0.023651193270925432,4.9898534,0.33919948890805246,320.35,15.97,348.78,18.75,0.7796954945832013,851,3648,152.0,38912,1245184
2.0030465,-0.02571473295101896,5.172253,0.3392080210149288,322.84,15.82,354.79,18.76,0.7980715750133195,850,3672,153.0,39168,1253376
2.038154,-0.026232799110002817,5.776889,0.34735364720225337,328.33,15.8,366.39,19.54,0.7852219090212376,840,3696,154.0,39424,1261568
1.919171,-0.023593125008046625,5.5341153,0.35729824408888816,343.68,16.76,365.29,19.84,0.7886309950432068,847,3720,155.0,39680,1269760
1.9642351,-0.026003373423591256,5.9136405,0.3167974931001663,356.11,17.65,348.45,18.5,0.8406213599375256,847,3744,156.0,39936,1277952
1.9793636,-0.026919577959924935,5.6032963,0.30155613958835603,359.17,17.89,340.79,18.23,0.8124503819424878,850,3768,157.0,40192,1286144
1.9835598,-0.028415069710463287,5.3454022,0.28340167567133906,349.35,17.22,332.76,17.45,0.8175774497842285,850,3792,158.0,40448,1294336
1.9999892,-0.02695087280590087,5.5327306,0.2570911853015423,345.16,16.58,322.65,15.54,0.808020578815981,851,3816,159.0,40704,1302528
2.0435538,-0.02393980369903147,5.7106156,0.2653146299719811,342.77,17.4,328.35,16.04,0.8220111523709817,851,3840,160.0,40960,1310720
2.0192804,-0.02337736659683287,5.947656,0.28548454597592354,337.93,17.09,324.93,15.8,0.7019015848673869,843,3864,161.0,41216,1318912
2.0076761,-0.022281258371658622,5.838137,0.2690032197535038,346.48,18.02,323.29,15.62,0.7898446291832926,849,3888,162.0,41472,1327104
2.0508623,-0.0231348032085225,5.656842,0.2866736002266407,350.22,19.25,319.82,16.18,0.7944413179493535,849,3912,163.0,41728,1335296
1.983307,-0.02482101521920413,5.814965,0.28533002600073815,354.71,19.38,329.7,17.04,0.7767392247879072,850,3936,164.0,41984,1343488
2.0243971,-0.02480954840313643,5.4458365,0.26164095491170886,344.38,18.99,319.13,16.16,0.8654778658057962,850,3960,165.0,42240,1351680
1.9900686,-0.02493619038257748,6.1006474,0.2825807893276215,329.8,17.59,315.96,16.68,0.781014942600222,849,3984,166.0,42496,1359872
2.085207,-0.02605105184018612,6.0650167,0.27764338091015817,324.87,17.03,313.88,15.87,0.7976730516846542,849,4008,167.0,42752,1368064
1.9903303,-0.0246350791817531,6.6390595,0.2827493792772293,316.97,17.0,309.5,14.82,0.8262620240639851,848,4032,168.0,43008,1376256
2.0786886,-0.025272637116722764,6.0617127,0.2942643666267395,312.54,16.07,320.21,15.86,0.7902857847360847,842,4056,169.0,43264,1384448
2.112155,-0.022680763551034034,5.872213,0.2964261431992054,331.71,17.99,331.23,16.9,0.8146526824978688,848,4080,170.0,43520,1392640
2.034437,-0.022018819618970155,6.5169024,0.31419219240546226,339.91,18.02,343.91,18.44,0.6638455504621764,850,4104,171.0,43776,1400832
2.0302653,-0.020557585880160333,6.3465223,0.3180832669138908,349.24,18.46,343.87,19.51,0.7772046350003723,850,4128,172.0,44032,1409024
1.9996635,-0.02054285997990519,6.7048078,0.3164020720124245,353.82,18.88,348.3,19.88,0.7873803992213342,850,4152,173.0,44288,1417216
1.9683251,-0.021762868375517427,7.116569,0.30480020463466645,360.86,19.76,345.17,19.88,0.7974807994616926,849,4176,174.0,44544,1425408
2.0046983,-0.02061387133784592,6.558681,0.2855141420662403,362.91,20.3,347.28,20.57,0.7296711017276856,850,4200,175.0,44800,1433600
1.9772215,-0.021154108019545675,6.4948997,0.2766099512577057,363.95,20.43,357.96,21.22,0.7261420001000214,850,4224,176.0,45056,1441792
1.9509407,-0.02131176152266562,7.1744466,0.27905610457062724,367.16,20.61,358.41,21.22,0.7851499188793893,841,4248,177.0,45312,1449984
1.9863745,-0.02118695657234639,6.7825227,0.2678056387603283,361.99,20.04,348.45,20.02,0.7518667818893445,850,4272,178.0,45568,1458176
1.9444909,-0.022067106193862856,6.7780147,0.26293190225958823,366.26,20.07,355.93,20.39,0.762407620606373,850,4296,179.0,45824,1466368
1.969762,-0.021690923366695643,7.0854397,0.2659227231144905,369.29,20.29,359.93,19.86,0.6889987053916302,851,4320,180.0,46080,1474560
2.0370052,-0.020615353458561005,6.579532,0.2583066761493683,373.9,20.42,359.06,19.93,0.7521412527769559,849,4344,181.0,46336,1482752
2.0101192,-0.021374338744208216,6.8623624,0.2958661049604416,373.69,19.93,355.14,19.81,0.6864553029634526,850,4368,182.0,46592,1490944
2.0409276,-0.020662335748784243,7.3144913,0.29720478802919387,378.39,20.15,361.03,19.74,0.6264698544445695,851,4392,183.0,46848,1499136
1.9840447,-0.02172594122122973,7.153376,0.28836126759648323,380.32,20.81,363.92,20.1,0.7362126859716616,839,4416,184.0,47104,1507328
1.9761134,-0.023160868948325516,7.4182186,0.295323276668787,382.8,20.62,362.88,19.24,0.7470671206088382,851,4440,185.0,47360,1515520
2.0417802,-0.021507398667745294,7.230249,0.26911609798669817,373.5,19.93,360.72,18.8,0.6871084920860204,851,4464,186.0,47616,1523712
2.0446892,-0.020555321001447736,7.3480105,0.2706879405677319,377.31,20.72,364.97,18.32,0.6496819357544669,848,4488,187.0,47872,1531904
2.036881,-0.01999453607480973,7.4249005,0.2741198548674583,369.71,19.46,355.48,17.93,0.7000074237843927,852,4512,188.0,48128,1540096
2.066437,-0.020272853397764266,7.1904964,0.2521639563143253,368.63,19.5,349.32,18.61,0.7133748477369617,850,4536,189.0,48384,1548288
2.0431426,-0.0185646983794868,7.4130015,0.24151666581630707,371.87,20.26,337.27,18.03,0.7689703624981271,851,4560,190.0,48640,1556480
2.0290294,-0.020900458521209656,7.4494386,0.22237795919179917,370.07,20.44,345.95,18.78,0.7918103737860764,849,4584,191.0,48896,1564672
2.0455818,-0.018939500967971982,7.505563,0.20612689152359961,381.06,21.31,346.92,18.7,0.7320441164704242,848,4608,192.0,49152,1572864
2.1580997,-0.021825996115803718,7.197719,0.20170379489660262,384.51,22.06,346.28,17.36,0.7537976945657453,842,4632,193.0,49408,1581056
2.1366014,-0.022839276911690833,7.4680204,0.20699478924274445,379.17,21.44,346.81,16.65,0.7330932391820774,850,4656,194.0,49664,1589248
