average_entropy,average_policy_loss,average_value,average_value_loss,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.4814355,-0.027821445646695794,0.17730215,0.05440610557794571,91.44,0.35,90.93,0.15,0.3634390816755987,872,1032,43.0,11008,352256
2.4468362,-0.028986040963791312,0.22591962,0.05938937824219465,90.55,0.25,88.07,0.17,0.3634977506625833,874,1056,44.0,11264,360448
2.411169,-0.029560959306545554,0.2370443,0.0600341984257102,87.31,0.59,83.66,0.33,0.4379439412806839,877,1080,45.0,11520,368640
2.4146156,-0.030424799821339547,0.26804975,0.06345177236944437,85.4,0.6,85.19,0.47,0.4429532966583931,868,1104,46.0,11776,376832
2.414186,-0.030442780703306197,0.36091694,0.06333137545734643,92.43,0.66,85.23,0.16,0.36960559069698895,874,1128,47.0,12032,385024
2.3638778,-0.03103261040057987,0.3145015,0.060072781331837175,90.62,0.73,83.36,0.06,0.5019282234289961,876,1152,48.0,12288,393216
2.3932486,-0.031407727054320274,0.32033733,0.06162346735596657,84.31,0.53,90.26,0.61,0.4034399098742081,875,1176,49.0,12544,401408
2.3910742,-0.029382690233178438,0.2929886,0.07258533924818039,97.91,0.8,84.54,0.11,0.3768142668908191,875,1200,50.0,12800,409600
2.3664746,-0.030015490162186326,0.45515618,0.07245094541460276,86.12,0.71,86.5,0.66,0.5218607293119977,869,1224,51.0,13056,417792
2.4091175,-0.029882796718738974,0.3696265,0.07131192542612552,90.0,0.93,94.46,0.72,0.46804709085308605,875,1248,52.0,13312,425984
2.3903556,-0.029722932493314147,0.32013917,0.06869126010686159,85.6,0.7,89.38,0.39,0.47501934798146794,876,1272,53.0,13568,434176
2.407974,-0.031189793511293827,0.36859056,0.056286018230021,92.26,0.88,89.77,0.62,0.49448693271506927,873,1296,54.0,13824,442368
2.3647788,-0.030704353926703332,0.31592008,0.049323034435510636,95.07,1.44,97.74,0.8,0.6191299008401154,867,1320,55.0,14080,450560
2.360506,-0.030507517452351748,0.43240705,0.05154573019593954,99.03,1.09,101.3,0.95,0.47971659062305083,873,1344,56.0,14336,458752
2.316538,-0.03063632790930569,0.3412187,0.054371155090630056,95.59,0.86,103.82,1.35,0.4663632141423356,873,1368,57.0,14592,466944
2.3100498,-0.02992073102854192,0.5069361,0.05460851915180683,104.92,1.39,100.3,1.3,0.6102056565255822,873,1392,58.0,14848,475136
2.2898624,-0.02986683097202331,0.44964382,0.05904038805514574,106.8,1.87,110.17,1.35,0.6151606589008203,876,1416,59.0,15104,483328
2.2629921,-0.0302674342924729,0.5651738,0.06143461424857378,109.88,1.25,108.57,1.38,0.5013861253178197,877,1440,60.0,15360,491520
2.2839103,-0.031145034204237164,0.3725988,0.05868401862680912,109.83,1.45,101.62,1.52,0.5438995481254314,875,1464,61.0,15616,499712
2.2508183,-0.03241203632205725,0.40026626,0.058916699811816214,96.01,1.84,106.18,1.26,0.6542393510188894,867,1488,62.0,15872,507904
2.210917,-0.03307203499600291,0.54968214,0.05986145354807377,99.18,1.71,111.46,1.71,0.5991516352672315,876,1512,63.0,16128,516096
2.1813354,-0.031820971774868666,0.5566751,0.05430233024060726,107.9,2.02,115.31,2.03,0.6711928483737915,876,1536,64.0,16384,524288
2.2002118,-0.0328139498597011,0.54953897,0.056038307286798955,111.04,2.09,111.42,1.71,0.6415521108350826,870,1560,65.0,16640,532480
2.1613402,-0.030751935350708665,0.7307018,0.06503518342971802,122.28,2.19,104.12,1.19,0.6317045575544307,876,1584,66.0,16896,540672
2.1952174,-0.029420882989652456,0.62467355,0.06821617778390646,124.03,2.21,125.46,2.2,0.6119129919291176,874,1608,67.0,17152,548864
2.175945,-0.029768389575183393,0.72999096,0.07350902620702982,128.89,1.86,132.31,2.78,0.6486232736588133,875,1632,68.0,17408,557056
2.14983,-0.02937377574853599,0.8350448,0.08040312483906746,135.95,2.23,126.21,2.42,0.6449715109634977,868,1656,69.0,17664,565248
2.1284819,-0.028861602386459708,0.8441636,0.07860797431319952,142.53,2.77,137.89,2.5,0.6921380209497716,875,1680,70.0,17920,573440
2.172094,-0.028818331733345984,0.9157391,0.10304510846734047,126.41,2.84,134.24,2.56,0.48163563796872033,876,1704,71.0,18176,581632
2.2347958,-0.02904742708429694,0.75927067,0.11338458847254515,124.23,2.79,135.74,2.37,0.5612824049683547,872,1728,72.0,18432,589824
2.1723044,-0.03019684737548232,0.7736734,0.1080420995131135,130.35,2.41,136.29,2.94,0.6036206786285256,877,1752,73.0,18688,598016
2.2158456,-0.028488476146012544,0.7431934,0.1145685886964202,136.44,2.61,144.0,3.2,0.5950102506193684,877,1776,74.0,18944,606208
2.1859345,-0.03098035981878638,0.82274634,0.0957156926393509,141.16,2.82,161.41,3.35,0.6535671545325468,872,1800,75.0,19200,614400
2.1544044,-0.0308651764690876,0.97745466,0.08086376149207354,139.18,2.24,152.36,3.13,0.6996434692782121,875,1824,76.0,19456,622592
2.1429064,-0.031289924178272484,1.0412043,0.0802034743130207,146.42,2.95,140.11,2.83,0.7003990525751551,868,1848,77.0,19712,630784
2.1552694,-0.029470943538472058,1.144757,0.08838018979877234,157.52,3.54,154.78,3.32,0.6167597474071436,875,1872,78.0,19968,638976
2.1611803,-0.02993639649124816,1.3117456,0.09711781341582537,168.32,3.99,158.05,3.77,0.6411604984024972,871,1896,79.0,20224,647168
2.1362195,-0.027476052495185286,1.3020298,0.13167077541351319,182.6,4.66,148.36,3.57,0.5470843027780603,876,1920,80.0,20480,655360
2.1472275,-0.025021832997445016,1.31135,0.1467786519229412,161.36,3.77,150.24,3.87,0.6592826221767387,874,1944,81.0,20736,663552
2.1758046,-0.024981139136943966,1.1168145,0.16841332286596297,162.32,4.11,162.98,3.86,0.639370395991012,876,1968,82.0,20992,671744
2.1934042,-0.023787949637044222,1.310126,0.16413032799959182,163.72,4.29,177.87,4.04,0.7162366824400073,877,1992,83.0,21248,679936
2.0521169,-0.02618069456424564,1.4048618,0.16234124146401882,154.63,4.34,199.04,4.74,0.6697953372829881,867,2016,84.0,21504,688128
2.1374018,-0.02453993038740009,1.2837552,0.17920644588768483,170.17,5.24,195.15,5.51,0.6492205076363773,876,2040,85.0,21760,696320
2.1999044,-0.024816270233131946,1.2055918,0.17246828697621822,168.58,4.73,196.46,6.02,0.7231445075089079,873,2064,86.0,22016,704512
2.192357,-0.026319809057749808,1.2687835,0.17257596515119075,168.39,4.22,200.6,5.52,0.7287830097118464,877,2088,87.0,22272,712704
2.2761943,-0.025256754970178007,1.0892603,0.1888301036506891,203.74,6.34,197.11,5.25,0.7582838678333543,873,2112,88.0,22528,720896
2.1540556,-0.027351724565960467,1.4142183,0.1667358123511076,194.66,6.46,181.25,4.85,0.7479059275498724,877,2136,89.0,22784,729088
2.2020996,-0.027874586801044644,1.5318753,0.1749136235564947,209.96,6.37,182.65,5.13,0.7567385738173098,877,2160,90.0,23040,737280
2.215356,-0.028547286028042435,1.4312276,0.17878918580710887,203.77,4.91,202.15,6.57,0.5126535092311708,869,2184,91.0,23296,745472
2.168478,-0.02924923926591873,1.5328779,0.17947788082063199,202.65,5.29,195.24,6.47,0.7968405862954392,876,2208,92.0,23552,753664
2.1314254,-0.028669773912988604,1.6953138,0.18707448028028012,193.71,5.07,189.92,5.29,0.77996066225859,875,2232,93.0,23808,761856
2.1209965,-0.02818856280762702,1.7275918,0.19455632798373698,207.66,5.79,197.63,5.46,0.756601541924659,877,2256,94.0,24064,770048
2.1291769,-0.027929747803136708,1.7680095,0.1846501290053129,201.88,5.22,211.7,5.87,0.7374337032515971,878,2280,95.0,24320,778240
2.1793652,-0.02808608503546566,1.4528731,0.17889392644166946,199.38,5.2,206.03,5.34,0.7936116583637797,877,2304,96.0,24576,786432
2.092154,-0.028978176852688192,1.8221748,0.18814441829919815,193.51,5.0,190.97,4.2,0.7644176006794522,878,2328,97.0,24832,794624
2.1531851,-0.028729877788573503,1.8290904,0.18518306076526642,190.23,5.47,204.17,5.03,0.8329401968477751,878,2352,98.0,25088,802816
2.1213584,-0.02571454440243542,1.7454405,0.23039931386709214,202.12,6.64,204.2,6.04,0.7998164286005691,877,2376,99.0,25344,811008
2.1099133,-0.02654707861598581,1.561951,0.2402902640402317,196.64,6.26,235.48,7.74,0.7171267351378694,867,2400,100.0,25600,819200
2.0856676,-0.024696917701512576,2.2748253,0.25242880538105966,203.42,6.35,235.68,8.73,0.817555716565896,877,2424,101.0,25856,827392
2.129397,-0.026552798878401517,1.733859,0.24086526699364186,197.25,5.94,245.58,8.96,0.788522362294019,877,2448,102.0,26112,835584
2.0387862,-0.02778668004553765,2.087883,0.2236935681849718,223.14,7.23,225.62,7.39,0.7966609529263255,875,2472,103.0,26368,843776
2.1334434,-0.027743105250410734,2.0015688,0.21403211943805217,223.63,6.4,229.0,6.91,0.7535397322876906,876,2496,104.0,26624,851968
2.1020083,-0.02843938802368939,2.465147,0.20639839462935924,236.48,6.69,238.67,8.05,0.8051742475818946,876,2520,105.0,26880,860160
2.023963,-0.026707599763758482,2.4432774,0.2157940550893545,227.24,6.27,251.5,10.39,0.7925520185746826,877,2544,106.0,27136,868352
2.065134,-0.025353624089621007,1.9810834,0.24397358492016794,243.35,8.07,255.16,10.08,0.8162577412172879,867,2568,107.0,27392,876544
2.139949,-0.023769181272946298,2.232119,0.26181971877813337,259.9,9.13,266.99,11.38,0.7532803155375998,877,2592,108.0,27648,884736
2.1483512,-0.02453140231780708,2.3167694,0.2736630235612392,259.19,9.8,248.0,9.01,0.8130122338584509,877,2616,109.0,27904,892928
2.197372,-0.02271323830354959,2.2294638,0.2875963617861271,259.42,10.13,232.44,8.23,0.8077623579288554,874,2640,110.0,28160,901120
2.2682738,-0.02398383921943605,2.3079262,0.279516644179821,278.36,11.54,251.36,8.57,0.8341575144698918,877,2664,111.0,28416,909312
2.1489117,-0.02463872343301773,2.777078,0.273740346878767,278.3,11.92,257.84,8.98,0.8171840153410882,876,2688,112.0,28672,917504
2.1206484,-0.025162309862207622,2.5957253,0.2691237214207649,283.27,12.38,265.81,10.24,0.8290467082708547,876,2712,113.0,28928,925696
2.1647823,-0.02575564156519249,2.569775,0.28369643181562426,272.88,10.82,256.79,10.33,0.7753379978804923,870,2736,114.0,29184,933888
2.0986838,-0.026591044424567372,3.1814256,0.28758912444114687,278.6,11.99,277.05,12.46,0.8365370447966332,877,2760,115.0,29440,942080
2.0558813,-0.02825828380184248,3.2363846,0.30673973008990285,285.25,13.46,296.33,13.6,0.8232997615527327,877,2784,116.0,29696,950272
2.142356,-0.026515530655160546,3.0175679,0.34023767918348313,295.22,14.54,299.45,13.46,0.8552520641923861,880,2808,117.0,29952,958464
2.0206513,-0.026485999645665288,3.628947,0.3294103430211544,295.8,14.58,294.9,12.69,0.8156719614435634,873,2832,118.0,30208,966656
2.1296737,-0.025452146995812653,2.9745386,0.3364747853577137,310.36,14.21,287.17,12.33,0.7588442633773277,876,2856,119.0,30464,974848
2.1150117,-0.025165990046225488,3.0437143,0.33698503389954565,302.34,12.69,273.22,12.41,0.8073448096417856,874,2880,120.0,30720,983040
2.1084507,-0.02679482032544911,3.0529516,0.2971025677025318,293.11,11.35,267.15,11.6,0.8288142622967922,868,2904,121.0,30976,991232
2.0739434,-0.026996317775920032,3.465551,0.30749979585409165,286.85,12.12,254.4,10.46,0.8318438011633886,877,2928,122.0,31232,999424
2.066022,-0.026734878197312354,3.4965303,0.3031463822722435,293.61,13.64,261.28,11.01,0.8302502858852743,877,2952,123.0,31488,1007616
2.0727046,-0.024778607985936105,3.493506,0.31301318258047106,299.75,14.17,274.93,11.67,0.8137752916025829,877,2976,124.0,31744,1015808
2.0628994,-0.02519790034275502,3.8720787,0.32963299036026,302.02,13.69,279.59,12.78,0.8165693062111608,873,3000,125.0,32000,1024000
2.080963,-0.025103316847234963,3.4777677,0.33199526637792587,299.82,13.81,264.37,12.06,0.8018060623199111,877,3024,126.0,32256,1032192
2.0626822,-0.024772149920463563,3.972433,0.34457181513309476,310.63,14.5,265.01,11.97,0.831160295153181,876,3048,127.0,32512,1040384
2.0364058,-0.02494526980444789,4.257379,0.33921362429857255,293.17,13.58,277.05,12.1,0.8062034495157764,869,3072,128.0,32768,1048576
2.1178992,-0.02336946620605886,3.994313,0.3457275125384331,302.34,14.67,294.51,13.13,0.8396053451897092,878,3096,129.0,33024,1056768
2.1093707,-0.022931761355139316,4.0407634,0.33836848646402357,290.09,13.82,296.76,13.31,0.8126317918680304,878,3120,130.0,33280,1064960
2.060273,-0.022398839932866395,4.353334,0.33050320625305174,292.18,14.36,302.38,13.7,0.8217789200896668,878,3144,131.0,33536,1073152
2.0762637,-0.02358122352976352,4.3961115,0.3387107700109482,305.42,15.28,286.05,13.31,0.8048855069510192,872,3168,132.0,33792,1081344
2.022785,-0.023803539806976914,4.339239,0.3537437012791634,317.22,15.65,288.9,13.16,0.7515520815754289,875,3192,133.0,34048,1089536
2.003768,-0.02552581812720746,4.3548,0.3661961701512337,324.13,15.91,296.36,15.0,0.779421295148096,879,3216,134.0,34304,1097728
2.0245318,-0.025481852353550494,4.017261,0.35861640885472296,331.82,15.56,307.84,16.02,0.8389963653715604,868,3240,135.0,34560,1105920
2.0897255,-0.025786965158767997,4.1817594,0.3429022486507893,326.58,14.72,312.04,16.8,0.8199210853353686,875,3264,136.0,34816,1114112
1.927169,-0.02458283833693713,5.0157766,0.33077786579728125,334.99,15.58,303.31,15.47,0.8019069700064768,877,3288,137.0,35072,1122304
2.0010004,-0.024615117465145886,5.2083015,0.32079300567507746,346.73,16.35,325.36,16.27,0.8024230393738252,877,3312,138.0,35328,1130496
2.0036552,-0.021864243326708676,5.6223574,0.34182935893535615,343.51,16.63,315.55,14.87,0.8115238524354401,872,3336,139.0,35584,1138688
1.9671237,-0.021122312061488627,5.789632,0.3478530897200108,352.82,18.17,311.14,14.29,0.8256867750195876,879,3360,140.0,35840,1146880
1.9845259,-0.02147564070299268,5.1733036,0.3309256571531296,355.46,19.59,314.6,14.87,0.799484380867274,876,3384,141.0,36096,1155072
2.0167553,-0.02338244323153049,5.149273,0.3254653051495552,351.06,19.27,320.67,15.62,0.7834152668198313,868,3408,142.0,36352,1163264
2.0376303,-0.024019400053657592,4.948872,0.3259011334180832,332.57,16.94,325.33,15.6,0.770759545612931,877,3432,143.0,36608,1171456
2.0366724,-0.02556271749548614,5.047971,0.3342656214535236,304.67,14.28,323.43,15.66,0.7443262578493393,876,3456,144.0,36864,1179648
2.132455,-0.025047979848459363,4.7920275,0.35697292029857636,295.21,12.76,307.6,14.42,0.7296867545987027,877,3480,145.0,37120,1187840
2.046902,-0.02507766111753881,5.6630173,0.3973588186502457,304.62,13.11,306.83,14.22,0.7092616342208822,872,3504,146.0,37376,1196032
1.9957844,-0.024944904018193482,5.469218,0.3755031555891037,310.43,14.01,297.42,13.63,0.8122728754395727,878,3528,147.0,37632,1204224
1.9797574,-0.024436842249706388,5.111409,0.3736006984114647,331.55,15.54,306.23,14.08,0.7737218495901279,877,3552,148.0,37888,1212416
2.0426242,-0.024147019288502634,5.4059014,0.3671674916148186,322.06,15.57,325.88,15.5,0.8140152163433587,875,3576,149.0,38144,1220608
2.0724318,-0.023205883386544883,5.1043005,0.3335730782151222,312.88,15.47,325.31,15.81,0.7454349246178336,873,3600,150.0,38400,1228800
2.0464013,-0.02093362621497363,5.1883183,0.3573253244161606,323.69,15.81,338.9,17.73,0.794464610152248,870,3624,151.0,38656,1236992
2.0093687,-0.021614366732537745,5.588203,0.34549730822443964,318.12,15.46,345.84,18.36,0.7906533827416413,868,3648,152.0,38912,1245184
2.0173895,-0.019924087799154222,5.850941,0.34140576496720315,332.11,17.42,344.33,18.11,0.826643733861885,870,3672,153.0,39168,1253376
1.9393312,-0.020169040211476384,5.5463624,0.34003961965441704,342.99,17.94,350.37,18.22,0.7813654100068548,875,3696,154.0,39424,1261568
1.9222275,-0.021685375284869225,6.1305265,0.33187843665480615,336.19,18.07,364.23,19.37,0.8066068014250318,873,3720,155.0,39680,1269760
1.9398224,-0.022163560173939913,6.5649824,0.3354469931125641,349.54,18.58,358.96,19.29,0.7618972130405519,874,3744,156.0,39936,1277952
1.94515,-0.022224028918426484,6.010272,0.3236224029958248,355.61,19.64,360.08,19.31,0.7978412605641776,876,3768,157.0,40192,1286144
1.9996458,-0.022358606641646475,6.4786777,0.3466928179562092,354.55,19.69,356.29,19.27,0.7569780740142538,866,3792,158.0,40448,1294336
2.0266953,-0.02324859513901174,5.846676,0.3294574037194252,349.63,18.79,342.93,18.26,0.78692485854628,876,3816,159.0,40704,1302528
2.015397,-0.02441293907351792,6.2025647,0.3213772715628147,356.27,19.61,352.34,18.99,0.8017709242780388,871,3840,160.0,40960,1310720
2.0554814,-0.02344657910987735,6.096041,0.35786117509007453,354.9,18.23,343.36,17.61,0.6972703496156749,875,3864,161.0,41216,1318912
2.051831,-0.02569647761527449,6.201384,0.31770126059651377,368.07,19.47,337.99,17.16,0.816398416920076,874,3888,162.0,41472,1327104
2.0640824,-0.02615021792706102,5.9903803,0.30917016610503195,354.89,18.44,341.23,16.62,0.8535183942918824,875,3912,163.0,41728,1335296
2.039805,-0.02375649136956781,6.1098137,0.309727884978056,351.47,18.6,344.56,16.18,0.743259623585566,874,3936,164.0,41984,1343488
2.0982294,-0.02464029845315963,5.892074,0.26203297525644303,360.75,19.96,351.19,17.03,0.8354951992995191,864,3960,165.0,42240,1351680
2.0616114,-0.02331500480649993,6.599821,0.27139142245054243,356.72,19.43,349.81,17.09,0.804522728984963,876,3984,166.0,42496,1359872
2.0236182,-0.021197969417553395,6.5520887,0.3135226094722748,346.72,17.93,356.94,18.03,0.6965704140836331,872,4008,167.0,42752,1368064
2.078078,-0.022809988537337633,6.4157743,0.3113292296230793,348.45,18.47,357.14,18.26,0.7704278274409432,877,4032,168.0,43008,1376256
2.0584242,-0.02371804186841473,6.286354,0.3350129453837872,349.05,17.77,350.37,17.78,0.7070963513934683,875,4056,169.0,43264,1384448
2.0574794,-0.025613915594294667,6.135961,0.3351901869475842,338.58,16.91,333.2,16.08,0.7277999207824597,873,4080,170.0,43520,1392640
2.0223532,-0.025741453822702168,6.3401494,0.3253488756716251,346.34,17.75,338.49,15.94,0.6857312404929571,874,4104,171.0,43776,1400832
2.014501,-0.025143363559618593,6.982367,0.3092430925369263,346.91,18.15,339.39,15.67,0.8249582913058053,876,4128,172.0,44032,1409024
2.0482051,-0.024164949478581547,6.715193,0.2825563178956509,362.97,19.1,343.27,15.85,0.7068109612401772,866,4152,173.0,44288,1417216
2.033706,-0.020841205711476504,6.8265595,0.29875498339533807,365.44,20.25,340.24,15.96,0.6540809046983083,872,4176,174.0,44544,1425408
2.0305681,-0.021056793374009432,6.6652555,0.30775689497590064,368.72,19.9,333.58,16.1,0.7170836482036762,874,4200,175.0,44800,1433600
1.9797157,-0.021371062635444103,6.9924316,0.3151977579295635,360.92,18.89,327.06,15.47,0.7792912905088811,875,4224,176.0,45056,1441792
2.0008373,-0.020068670217879118,7.191632,0.4016957335174084,346.47,16.36,314.81,13.68,0.6313572502122939,873,4248,177.0,45312,1449984
2.018423,-0.020684929345734418,7.0265713,0.4067318411171436,332.1,14.55,339.86,15.76,0.7923926397093856,876,4272,178.0,45568,1458176
1.9950691,-0.020625747563317417,7.1127305,0.3783370043337345,338.84,15.37,334.99,15.07,0.7980433887910184,874,4296,179.0,45824,1466368
2.008866,-0.02003250977024436,6.870229,0.40187547221779824,352.01,15.9,341.2,15.73,0.6878172208655211,867,4320,180.0,46080,1474560
1.9646252,-0.0181672546826303,7.1511726,0.3564328297972679,346.44,16.02,328.11,14.78,0.7656517207228491,876,4344,181.0,46336,1482752
1.9810534,-0.017868810752406716,6.7573514,0.36740972071886063,356.54,17.33,325.26,14.89,0.6570934508869365,870,4368,182.0,46592,1490944
2.0437443,-0.01942706130910665,6.9114547,0.3701258386671543,343.59,16.16,328.39,15.24,0.7729990530087718,875,4392,183.0,46848,1499136
2.0432043,-0.020455167894251645,7.053298,0.3546956476569176,338.16,16.38,313.78,14.01,0.6995346870943877,870,4416,184.0,47104,1507328
1.9753232,-0.023434056299738586,7.2566743,0.35436596304178236,343.76,16.86,323.59,14.96,0.6831957309342904,874,4440,185.0,47360,1515520
2.0007946,-0.023151043597608806,6.6845016,0.34798318058252337,341.59,16.49,321.09,14.76,0.727046652661606,876,4464,186.0,47616,1523712
1.9965144,-0.022924783071503044,6.787255,0.3475092989206314,341.59,17.09,335.34,15.87,0.7674496414171775,866,4488,187.0,47872,1531904
1.9974563,-0.02272301894146949,7.1509714,0.3486920700967312,338.13,16.66,346.65,16.72,0.7804299403720849,872,4512,188.0,48128,1540096
1.9896227,-0.022085950965993105,7.224215,0.3320999239385128,339.81,17.05,356.95,18.46,0.7732297728719166,876,4536,189.0,48384,1548288
2.0318558,-0.022703119667712598,7.4541564,0.3153876058757305,344.85,17.88,353.51,18.63,0.7109172208109107,875,4560,190.0,48640,1556480
2.0011966,-0.02472053576493636,7.3156114,0.29106264680624006,354.62,19.0,356.4,19.19,0.7032821776792035,875,4584,191.0,48896,1564672
2.060097,-0.022845392089802772,7.4933534,0.28544682905077934,360.86,18.82,347.38,18.69,0.7188902800360463,873,4608,192.0,49152,1572864
2.0885844,-0.021922468307893725,7.2648163,0.29031590431928633,363.45,18.96,344.89,17.85,0.7122183001228206,875,4632,193.0,49408,1581056
2.0956907,-0.02287589487619698,6.740312,0.29043498396873474,361.28,18.5,349.75,18.05,0.7884749355423551,875,4656,194.0,49664,1589248
