average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer1,avg_frob_kernel_layer1,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.0008117128357601663,-0.055778787,0.3748153957227866,0.0025700248831678134,1.732024508714676,77.95454545454545,-2.9318182,78.76136363636364,-2.3295455,-0.00028252667076400506,840,24,1.0,256,8192
2.707208,-0.0009967191338849564,-0.23304687,0.24973990054180226,0.005681005793333801,1.7329360604286195,81.76,-2.29,80.91,-2.1,0.024034524255757583,857,48,2.0,512,16384
2.6978457,-0.001342588026697437,-0.29804856,0.21365549229085445,0.007719539791529921,1.7331703265508016,80.86,-2.51,79.86,-2.31,0.0976321785230243,854,72,3.0,768,24576
2.6913486,-0.001753612372946615,-0.38700163,0.1927776235000541,0.008044598215504569,1.7330250918865204,80.38,-2.13,79.66,-2.47,0.1773716726398965,855,96,4.0,1024,32768
2.685392,-0.0019436472887173295,-0.4712475,0.14441889964044094,0.00829795820148623,1.7329264024893443,83.62,-2.23,81.65,-1.77,0.2765031915255771,855,120,5.0,1280,40960
2.6768672,-0.0030793534219264985,-0.4232539,0.13135163560509683,0.008563646935969397,1.7327166259288789,84.24,-1.9,82.92,-2.58,0.3676621154531533,855,144,6.0,1536,49152
2.6772807,-0.003991840654052794,-0.2646856,0.1302810860425234,0.009089977693899224,1.7324929455916087,83.94,-2.43,80.39,-2.19,0.29982819810365346,855,168,7.0,1792,57344
2.6843047,-0.00479961228556931,-0.2914636,0.12049726121127606,0.009604718094245375,1.732266632715861,82.81,-1.31,77.68,-2.45,0.3593133735265236,846,192,8.0,2048,65536
2.6780465,-0.00378312730230391,-0.2636393,0.11783447489142418,0.010105623822649552,1.7318795343240103,91.46,-2.22,79.95,-1.76,0.35568365289661286,853,216,9.0,2304,73728
2.6735008,-0.004850544724613428,-0.19415876,0.11438842013478279,0.010056665070684782,1.7318145990371705,82.51,-1.96,77.65,-1.8,0.43318043364480907,853,240,10.0,2560,81920
2.6594708,-0.0064961060835048556,-0.10769045,0.10017625752836466,0.011124123278811264,1.7313816130161286,82.74,-1.06,77.37,-1.6,0.4203830058744856,852,264,11.0,2816,90112
2.6615202,-0.008737084092572331,-0.23908956,0.09599781785160304,0.01210653477658828,1.7312057137489318,75.28,-1.33,80.55,-2.07,0.4324946712193827,854,288,12.0,3072,98304
2.6466393,-0.00975404866039753,-0.28494635,0.08421307511627674,0.012873297155601903,1.73111435174942,85.32,-1.32,74.67,-2.16,0.48522235393321156,855,312,13.0,3328,106496
2.6144052,-0.011965373684652149,-0.22269781,0.08005501963198185,0.013180116963728021,1.7310332794984182,78.46,-1.47,79.83,-1.91,0.5709747774920899,850,336,14.0,3584,114688
2.6060119,-0.01270932181738317,-0.12894425,0.08155774265527725,0.013491373988411699,1.730868003765742,81.31,-1.0,77.61,-1.37,0.44485165120221015,843,360,15.0,3840,122880
2.5914469,-0.014717346127144992,-0.12154663,0.08242131117731333,0.013570868751655023,1.730809764067332,74.9,-1.23,78.63,-1.08,0.4933939239237951,853,384,16.0,4096,131072
2.590037,-0.01619719251524657,-0.16232681,0.07878112852573395,0.01451473388588056,1.7306728382905325,78.59,-0.6,78.09,-1.07,0.5408397175349753,854,408,17.0,4352,139264
2.624916,-0.017155972961336374,-0.08859269,0.07558972004801034,0.015271319072538366,1.7306264638900757,78.44,-0.9,82.4,-0.97,0.4833044719058952,852,432,18.0,4608,147456
2.6112728,-0.017917480105534195,-0.13036332,0.07001600414514542,0.015371869292963917,1.730337005853653,74.39,-0.51,80.99,-0.99,0.4706189462141135,854,456,19.0,4864,155648
2.6097367,-0.018361870255321263,-0.04955648,0.06647844955325127,0.016230105760041625,1.7301750977834065,82.69,-0.5,81.89,-0.7,0.45079159343389974,854,480,20.0,5120,163840
