average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer0,avg_frob_kernel_diff_layer1,avg_frob_kernel_diff_layer10,avg_frob_kernel_diff_layer11,avg_frob_kernel_diff_layer12,avg_frob_kernel_diff_layer13,avg_frob_kernel_diff_layer14,avg_frob_kernel_diff_layer2,avg_frob_kernel_diff_layer3,avg_frob_kernel_diff_layer4,avg_frob_kernel_diff_layer5,avg_frob_kernel_diff_layer6,avg_frob_kernel_diff_layer7,avg_frob_kernel_diff_layer8,avg_frob_kernel_diff_layer9,avg_frob_kernel_layer0,avg_frob_kernel_layer1,avg_frob_kernel_layer10,avg_frob_kernel_layer11,avg_frob_kernel_layer12,avg_frob_kernel_layer13,avg_frob_kernel_layer14,avg_frob_kernel_layer2,avg_frob_kernel_layer3,avg_frob_kernel_layer4,avg_frob_kernel_layer5,avg_frob_kernel_layer6,avg_frob_kernel_layer7,avg_frob_kernel_layer8,avg_frob_kernel_layer9,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.5798428,-0.014355659652501344,-0.40011048,0.056223496645689014,1.7744815786679586,1.7371455093224843,1.7369351049264272,1.735357971986135,1.748803569873174,1.732105588912964,1.7417458713054657,1.7403714080651602,1.7317658722400666,1.7337265412012737,1.7345132927099864,1.7395545502503713,1.731970751285553,1.733702439069748,1.739348034063975,0.34066731532414757,0.11965399074057738,0.11269784333805243,0.10694815392295519,0.11341384115318458,0.11004009221990903,0.11575594103584687,0.12020809079209964,0.11799770668148994,0.11534421828885873,0.12066631875932217,0.1092884074896574,0.10912541213134924,0.11032527505109707,0.10438026158759992,74.54,-0.9,75.01,-1.23,0.710987926542733,882,504,21.0,5376,172032
2.568713,-0.014746341807767748,-0.19837303,0.05530925091356039,1.7744877378145854,1.7372795363267264,1.736905562877655,1.7357225557168325,1.7488317449887594,1.7325189967950185,1.7410240292549133,1.740124386548996,1.7317995150883994,1.7338964303334554,1.7345691859722137,1.7391882459322612,1.7320864935715994,1.7335952778657278,1.7394978165626527,0.3408206067979336,0.11980268210172654,0.11336724820236364,0.10712521442522606,0.11413674963017305,0.10985797569155693,0.11603920037547748,0.1203213500479857,0.11809534567097822,0.11562958086530367,0.12109528407454491,0.10907001035908857,0.10963322855532169,0.11044346081713835,0.10467067174613476,76.01,-1.03,76.49,-0.92,0.628975924350948,883,528,22.0,5632,180224
2.5975232,-0.016633444274775686,-0.22096846,0.05654784929007292,1.774661370118459,1.7374498307704926,1.7369103670120238,1.7359825571378071,1.7493202010790507,1.7330843687057496,1.7415110647678376,1.7404002090295156,1.731982660293579,1.733498114347458,1.7347175975640614,1.7388166228930155,1.732402749856313,1.7334637463092804,1.7398029168446858,0.34103384241461754,0.11972614452242851,0.11356530922154585,0.10774012450128793,0.11505120949198802,0.10967283273736636,0.11653496287763118,0.12050435716907183,0.11806010069946447,0.1159100250651439,0.12152600660920143,0.10939098658661048,0.10965755023062229,0.11114711655924718,0.1050072576229771,78.19,-0.43,76.28,-1.11,0.6222201296662204,873,552,23.0,5888,188416
2.5685873,-0.01601966972928494,-0.15933879,0.055196669772267344,1.774474279085795,1.7374693075815837,1.7364978233973185,1.7365460534890493,1.748915861050288,1.7334608097871145,1.7421291490395865,1.740412207444509,1.7321327428023021,1.7334670980771383,1.734867161512375,1.7390113095442454,1.7326374292373656,1.7333175500233968,1.7398859639962514,0.34108785117665924,0.11984476745128632,0.11421858612447977,0.10893536924074093,0.11483712568879127,0.1101976522554954,0.11759061900277933,0.12109891201059024,0.11808159922560056,0.11615275219082832,0.12157222367823124,0.1096310805529356,0.10996723460654417,0.11161341269810994,0.10519657668968042,74.75,-0.69,77.42,-0.49,0.586377642069809,882,576,24.0,6144,196608
2.5340955,-0.018499551177956163,-0.3290754,0.05579217605292797,1.774489027261734,1.7376168608665465,1.7363333960374197,1.7368196646372478,1.7484347641468048,1.7334424257278442,1.7416622896989187,1.7406194408734639,1.7322241504987081,1.7339029848575591,1.7346202890078226,1.7387266933918,1.7326921025911968,1.7328528583049774,1.7400415321191152,0.3413912447790305,0.12003941809137662,0.11462251506745816,0.10905502575139205,0.1151489277680715,0.11054771915078163,0.11812686411043008,0.12156647642453512,0.11818995326757431,0.11648254791895549,0.1216288565347592,0.11026492131253084,0.1104985756178697,0.11213219327231248,0.10540174307922522,74.83,-0.39,73.62,-0.87,0.6519107257177973,883,600,25.0,6400,204800
2.5617182,-0.018287854618392885,-0.07422278,0.05566249776631594,1.7744043608506521,1.7378715356191,1.7362633804480234,1.7364603420098623,1.7481266717116037,1.7337286432584127,1.7414344449838002,1.7405832767486573,1.7321614444255828,1.7338593045870463,1.734646165370941,1.7387534976005554,1.7328250428040823,1.7329624096552532,1.7400052865346274,0.3413715235888958,0.12025280420978864,0.1150055130943656,0.10947453938424587,0.11574004677434763,0.11098743838568528,0.11859274376183748,0.12175971741477648,0.11826188489794731,0.11670779722432295,0.12174592763185502,0.11043211457629999,0.11088935186465582,0.11236567472418149,0.10559044020871321,75.8,-0.55,75.86,-0.86,0.6863041643875601,883,624,26.0,6656,212992
2.5684345,-0.019034237107262014,0.030782137,0.05513506084680557,1.7745267629623414,1.7381654282410939,1.7364749133586883,1.7366394718488058,1.7479413310686747,1.7341634949048361,1.740914656718572,1.740235952536265,1.7324338992436727,1.73384384115537,1.7345910648504892,1.7389106094837188,1.7331049700578054,1.7330368677775065,1.7401357074578603,0.3415359656016032,0.12034284720818202,0.1151125192642212,0.10980670812229315,0.11594128118207057,0.11108619533479214,0.11800864065686861,0.12199237744013468,0.11850594418744247,0.11676652555664381,0.121840371688207,0.11056805327534676,0.11111448320249716,0.1126227560142676,0.10571231835832198,76.84,-0.27,78.8,-0.66,0.5802905141020893,883,648,27.0,6912,221184
2.5248854,-0.019826858104206622,-0.07618878,0.05528590619564056,1.7747007012367249,1.7380947093168895,1.7368761122226715,1.7366496702035268,1.7477663060029347,1.734183237950007,1.740896189212799,1.740040546655655,1.7324593325455984,1.7337870021661124,1.734579904874166,1.7393046875794729,1.7330549597740172,1.7329428593317668,1.7403651495774588,0.3417292940119902,0.12025110945105552,0.11583088046560684,0.11011901187400024,0.11598770264536143,0.11099766803284486,0.11829549813022217,0.12222226882974306,0.11860207691788674,0.11682872610787551,0.12212526115278403,0.1112800740947326,0.11136448246737321,0.11308478508144618,0.10593487856288751,75.84,-0.47,71.6,-0.83,0.6212795867833165,881,672,28.0,7168,229376
2.5219307,-0.019480324923060833,-0.12769449,0.05429354578256607,1.774869974454244,1.7381542503833771,1.7372383276621501,1.7367046296596527,1.7479695856571198,1.7345508575439452,1.7415875216325125,1.739828230937322,1.7324912210305532,1.733268282810847,1.7347605089346567,1.73948868115743,1.732981554667155,1.7328347742557526,1.740424782037735,0.34176771144072216,0.12061274498701095,0.11649869550019502,0.11043455203374226,0.11644362111886343,0.11149219299356143,0.11936184068520864,0.12223352504273256,0.11895864754915238,0.11707296123107275,0.12240414135158062,0.11219041993220648,0.11180858003596465,0.113507048971951,0.10607301866014798,77.55,-0.21,76.56,-0.36,0.6466170767237791,880,696,29.0,7424,237568
2.5181272,-0.0197768267756328,-0.043174073,0.052829288393259045,1.7750891546408336,1.7382452030976614,1.7371732115745544,1.7366776327292124,1.7483193973700206,1.7346760272979735,1.741879504919052,1.7398207306861877,1.732781594991684,1.7332264204819998,1.7348343829313915,1.739912994702657,1.7325528105099997,1.7328144669532777,1.7403983076413472,0.34188829486568767,0.12090002161761125,0.1167523426314195,0.11077496508757273,0.11750771316389243,0.11164453749855359,0.11940731139232715,0.12221642211079597,0.11927640115221341,0.11722389024992784,0.12274409383535385,0.1126626664151748,0.112006925791502,0.1135956309735775,0.10608510511616866,74.92,-0.11,79.01,-0.47,0.5987096742549968,874,720,30.0,7680,245760
2.5401504,-0.020592563431710006,0.06571726,0.05326113305985927,1.7748412171999612,1.7383680363496146,1.7377244075139364,1.736108777920405,1.7488068739573162,1.7341920653978984,1.7418563564618428,1.739697031180064,1.7328147868315378,1.7331870396931965,1.7352138539155324,1.7399453401565552,1.7328305423259736,1.7328102548917135,1.7404537916183471,0.34191719914476076,0.12141772756973902,0.1170981504023075,0.11091203056275845,0.11809106307725112,0.11174476059774557,0.1202619889130195,0.12237870146830877,0.11948620602488517,0.11743371101717154,0.12298212125897408,0.11306668830414614,0.11234718238313993,0.11385305573542913,0.10615782675643762,74.28,-0.52,74.75,-0.6,0.6272925998533299,882,744,31.0,7936,253952
2.5236375,-0.02128821046091616,-0.039781038,0.051001068279147146,1.7748339633146921,1.7385311444600424,1.7377888162930806,1.735595808426539,1.7495276848475139,1.7344424466292063,1.7417733728885652,1.7395549714565277,1.7327077051003774,1.7333437263965608,1.7353879451751708,1.739947219689687,1.7329617579778036,1.7328021744887034,1.7404688060283662,0.34197077676653864,0.1217721875756979,0.11763727199286222,0.11119892286757628,0.11848166224857172,0.11203290832539399,0.12097578520576159,0.12252564405401548,0.11961134585241477,0.11759059242904187,0.12299421653151513,0.11320423719783625,0.11215241849422455,0.11397037121156851,0.10605224656562011,82.17,0.07,77.64,0.03,0.5624744753515583,882,768,32.0,8192,262144
2.4818833,-0.021787325753830373,0.005326645,0.058154496029019356,1.775215313831965,1.7382661958535512,1.7378222485383352,1.7351926068464916,1.7491860528786978,1.734336910645167,1.7414247075716653,1.73990771373113,1.7324927151203156,1.7334626773993174,1.735234123468399,1.7395888249079385,1.7330801526705424,1.7328986426194508,1.7406436602274578,0.3422019973397255,0.12217428299287955,0.11808476857841015,0.1114962249994278,0.1185374915599823,0.11237523096303145,0.12158436787625154,0.12288969904184341,0.11979905602832636,0.1177051082253456,0.12335435301065445,0.11339529280861219,0.1124360671887795,0.11448919201890627,0.1062789132197698,73.98,-0.41,78.48,-0.26,0.5223888145038722,880,792,33.0,8448,270336
2.496233,-0.022014609221369028,0.037032913,0.05930384561419487,1.7752013723055522,1.7384179532527924,1.7380237917105357,1.735716700553894,1.748921674489975,1.7346520086129507,1.7412225425243377,1.7401747246583303,1.73252472281456,1.7336697200934092,1.735629642009735,1.7398288587729136,1.7331267515818278,1.7328832964102427,1.740607754389445,0.34230029458800953,0.12234829068183899,0.1186096587528785,0.11191745524605115,0.11890494500597318,0.11268343950311342,0.12220812117060026,0.12316909631093344,0.11992426067590714,0.1177819900214672,0.12352397181093693,0.11396276317536831,0.11272070184350014,0.11497941296547651,0.10637923988203207,78.2,-0.12,82.91,0.01,0.5689705892209732,882,816,34.0,8704,278528
2.46836,-0.021910337801091372,-0.061277878,0.057204550914466384,1.7750780443350473,1.7385156830151876,1.738132256269455,1.7360240379969278,1.7487109263737997,1.7346439441045125,1.7414242426554363,1.7408986111481985,1.7326113283634186,1.7336280127366384,1.7356678565343222,1.740379770596822,1.7328784823417664,1.7325006544589996,1.740447505315145,0.3423856203754743,0.12219593736032645,0.11922282849748929,0.11207338199019432,0.11978055375317732,0.11303219484786192,0.12293217852711677,0.12286958334346612,0.12009113132953644,0.11787007947762808,0.1236268162727356,0.11449671785036723,0.11332517452538013,0.1155261098096768,0.10649953546623389,79.36,0.31,77.79,-0.1,0.5594380261674007,881,840,35.0,8960,286720
2.4564636,-0.020829451163299383,-0.010122943,0.05517326876521111,1.775266162554423,1.7385372916857402,1.7383326510588328,1.7362676163514454,1.7488702138264973,1.7347175319989523,1.7413419882456462,1.7415326019128163,1.7326146284739177,1.7335595508416495,1.7355293114980062,1.7407386819521586,1.732770808537801,1.7328091283639273,1.7402765015761057,0.3425857832034429,0.1223688247303168,0.11975538612653812,0.11251527753969033,0.1202122237533331,0.11311146231989065,0.12392979599535466,0.12339092753827571,0.12029215283691883,0.11806243459383646,0.12362530827522278,0.11466152916351954,0.11334989940126737,0.11591833159327507,0.10647989027202129,81.52,-0.02,78.05,-0.38,0.6556306807991281,881,864,36.0,9216,294912
