average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer5,avg_frob_kernel_layer5,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.0008704253705218434,-0.065143935,0.2832529650380214,0.008182110791676678,1.730694192647934,81.68235294117648,-2.6705883,76.15730337078652,-1.5393258,-2.458318981246599e-05,816,24,1.0,256,8192
2.7068036,-0.0009539247936724374,-0.17244409,0.22427137289196253,0.00919398594511828,1.7308067003885905,81.35,-2.0,80.17,-2.5,0.028049675376826677,840,48,2.0,512,16384
2.7009957,-0.0009106645140693419,-0.2719147,0.20516417548060417,0.010062889626715333,1.7310517410437265,80.24,-2.95,85.41,-2.24,0.07573997956015555,841,72,3.0,768,24576
2.7008803,-0.0012910957884741947,-0.3698002,0.18548467351744571,0.011628400705133875,1.7313571532567342,80.11,-2.51,81.18,-2.61,0.13600924855298757,838,96,4.0,1024,32768
2.6868773,-0.001874834126792848,-0.47443298,0.15192375883460044,0.013554861986388762,1.7314872086048125,84.92,-2.51,81.98,-2.51,0.2594929445792319,840,120,5.0,1280,40960
2.6750228,-0.0032349433936178684,-0.60094374,0.1356191036850214,0.014826679253019392,1.7315528909365336,83.96,-1.66,84.81,-2.29,0.2879048564827372,838,144,6.0,1536,49152
2.6819315,-0.003604920683428645,-0.4672139,0.125214454382658,0.016150468587875368,1.7316161533196768,77.97,-2.63,77.55,-2.0,0.36404194052489747,836,168,7.0,1792,57344
2.669698,-0.004693538914434612,-0.4801634,0.12561447598040104,0.017516786752579113,1.7319038033485412,80.64,-2.44,81.81,-2.45,0.37566793634026463,831,192,8.0,2048,65536
2.6732767,-0.005847446070984006,-0.4928763,0.12331286787986756,0.018812359978134432,1.7324851473172507,82.81,-2.42,84.14,-2.59,0.39670947296342696,839,216,9.0,2304,73728
2.6602967,-0.008866755696944893,-0.40012604,0.12338973850011825,0.019872937723994254,1.7328142503897348,81.79,-2.15,86.15,-1.82,0.40485652170107,839,240,10.0,2560,81920
2.65238,-0.010906163887120783,-0.44203857,0.11846262916922569,0.02086599877414604,1.7334561983744303,79.19,-1.75,87.79,-2.12,0.4728644624164703,840,264,11.0,2816,90112
2.6259673,-0.012268816838040947,-0.4479959,0.10685593441128731,0.021827372582629324,1.733734166622162,80.43,-1.59,87.24,-2.2,0.4547548195543757,839,288,12.0,3072,98304
2.6273863,-0.014242495957296342,-0.45996785,0.09988243326544761,0.022905051164949935,1.733872691790263,87.96,-1.4,89.45,-2.09,0.4312734776685465,839,312,13.0,3328,106496
2.6214936,-0.01573960413923487,-0.5163098,0.09520393654704094,0.02452473356388509,1.7340847214063009,85.73,-1.63,86.18,-2.19,0.40567377143699024,840,336,14.0,3584,114688
2.629602,-0.015609899612609297,-0.30506113,0.09996219024062157,0.02576662505355974,1.7342994113763173,79.73,-1.75,81.23,-1.43,0.37007389204086605,833,360,15.0,3840,122880
2.5944004,-0.016974371422547846,-0.34876484,0.10334460102021695,0.026810825259114306,1.7345415393511454,87.53,-1.68,79.89,-1.6,0.42660646867685226,837,384,16.0,4096,131072
2.5804923,-0.017757318685762583,-0.36912584,0.10412812694907188,0.027861312683671712,1.7348441541194917,83.2,-1.23,81.37,-1.38,0.40299240571970296,839,408,17.0,4352,139264
2.5636456,-0.018597050956450402,-0.44707397,0.0996157006546855,0.028890216303989292,1.7350536644458772,82.32,-0.61,86.33,-1.53,0.4510045947057518,840,432,18.0,4608,147456
2.5552676,-0.019544307878240942,-0.29929587,0.08933073457330465,0.030123648094013335,1.7357674260934195,77.58,-0.86,82.64,-1.7,0.46027987029508033,837,456,19.0,4864,155648
2.5560784,-0.02028997760731727,-0.2704972,0.0817742047086358,0.030689464633663496,1.736082766453425,78.39,-0.67,81.65,-1.34,0.30457050255519447,836,480,20.0,5120,163840
2.5314252,-0.02085519510321319,-0.12051587,0.08057620730251074,0.03137280202160279,1.7363730271657307,82.9,-1.12,83.95,-1.36,0.4146603152054027,840,504,21.0,5376,172032
2.5111825,-0.023490227977745234,-0.17778498,0.07460725829005241,0.03229970433749259,1.7365041851997376,86.43,-0.64,80.18,-1.0,0.45875075963392664,838,528,22.0,5632,180224
2.5029647,-0.023049403191544117,-0.20307226,0.07592175655066967,0.03336218583087126,1.7366187771161397,85.55,-0.47,82.25,-1.02,0.40162106749917825,837,552,23.0,5888,188416
2.4543056,-0.022470785337500274,-0.069381036,0.0743060490489006,0.03411986629168193,1.7371948937575021,82.1,-0.38,75.66,-0.71,0.43458864661115704,844,576,24.0,6144,196608
2.427748,-0.02335725089535117,-0.29507115,0.06925682943314314,0.0350090781537195,1.737230271100998,85.09,-0.31,83.65,-0.85,0.44151032584210703,841,600,25.0,6400,204800
2.4022827,-0.022685317979194222,-0.10608519,0.07051720049232245,0.035510112857446076,1.7373257915178935,82.29,-0.32,79.41,-0.59,0.4655132305461108,842,624,26.0,6656,212992
2.4601665,-0.02334328304976225,0.0044221897,0.06766190838068724,0.036528992901245755,1.7378547370433808,78.61,-0.39,83.19,-0.56,0.35948306603549485,839,648,27.0,6912,221184
2.407439,-0.024578686570748687,-0.115857504,0.06751184955239296,0.03729649515201648,1.7382548789183299,86.42,-0.64,84.49,-0.74,0.4590592020670752,839,672,28.0,7168,229376
2.4104164,-0.024729689368978142,-0.052593503,0.068980997428298,0.03814428693925341,1.7383346498012542,90.84,-0.36,77.72,0.04,0.3903958395853213,838,696,29.0,7424,237568
2.432252,-0.024917069147340952,-0.009919632,0.0671875810623169,0.03859913864483436,1.73824516137441,82.56,-0.2,79.65,-0.17,0.3645703592166277,833,720,30.0,7680,245760
2.4502895,-0.025559541750699282,0.01605868,0.06856559872627259,0.03918016823008656,1.7384016036987304,79.19,-0.21,83.84,-0.36,0.2929255106184385,836,744,31.0,7936,253952
2.493186,-0.02673126107081771,0.054365065,0.06659352898597717,0.040249394314984484,1.738758820295334,79.96,0.17,86.89,-0.74,0.4375003223497811,835,768,32.0,8192,262144
2.4566684,-0.02582801860757172,0.07438653,0.061039151921868325,0.04130504159256816,1.7392489294211069,84.96,0.44,85.13,-0.72,0.24828378164522868,837,792,33.0,8448,270336
2.4547098,-0.02751371799269691,-0.008286264,0.057937425523996354,0.04221213177467386,1.7394374152024588,82.77,0.31,79.94,-0.68,0.38258990036427254,839,816,34.0,8704,278528
2.4712608,-0.027684882183093576,0.07785868,0.061276494823396206,0.043322471094628175,1.7399952908356984,80.6,-0.03,82.48,-0.55,0.33143939271446765,838,840,35.0,8960,286720
2.4611282,-0.029270498745609073,0.11304839,0.06138622257858515,0.04392994058628877,1.740226799249649,93.21,-0.07,83.95,-0.83,0.34470594591060155,838,864,36.0,9216,294912
2.4812548,-0.029611944158095867,0.0939655,0.06419696267694235,0.04480004102612535,1.7403103371461233,84.52,0.13,80.29,-0.04,0.3706454547914706,831,888,37.0,9472,303104
2.457356,-0.029905402262229472,0.07800117,0.06999778188765049,0.04590914864093065,1.7407108823458353,89.36,-0.17,80.7,-0.73,0.4076072936009082,838,912,38.0,9728,311296
2.4276836,-0.030089540826156735,0.12394967,0.07026721462607384,0.04720157664269209,1.7409536083539328,93.65,-0.2,83.8,-0.38,0.3343884454604643,839,936,39.0,9984,319488
2.432482,-0.030359739847481252,-0.010989355,0.07368201278150081,0.04715742946912845,1.7411596516768137,83.98,-0.37,80.46,0.13,0.40568152378450717,837,960,40.0,10240,327680
2.4056363,-0.03235569866374135,-0.02405056,0.07293433248996735,0.04807881486291687,1.7415325343608856,82.71,-0.03,85.42,0.29,0.4065932163574423,838,984,41.0,10496,335872
2.4098325,-0.03318058975040913,0.1243134,0.07463051706552505,0.04910986041650176,1.7418221016724904,81.75,0.07,96.37,0.04,0.4451956810112905,838,1008,42.0,10752,344064
2.4364743,-0.03304694401100278,0.045232307,0.07189288880676031,0.049909781912962595,1.7418873091538747,89.19,-0.27,84.84,0.0,0.3627207714874553,839,1032,43.0,11008,352256
2.4409664,-0.03273823086172342,0.079348795,0.07416507702320814,0.050238833483308556,1.7423763732115427,80.8,0.25,87.14,-0.1,0.3166439646422158,840,1056,44.0,11264,360448
2.3867953,-0.033136209500953556,0.02677698,0.06949833225458861,0.050384825405975185,1.7425920367240906,84.52,0.2,83.67,0.16,0.46659303802336305,837,1080,45.0,11520,368640
2.3868012,-0.030710085732862352,-0.044318978,0.0674283315986395,0.05121184503659606,1.7429468293984731,83.39,-0.12,83.28,-0.08,0.3408947566786892,832,1104,46.0,11776,376832
2.3772402,-0.031935282931663096,-0.0077464264,0.06489146690815688,0.05268496293574572,1.7432514468828837,84.98,0.3,79.78,-0.05,0.3790327502577334,839,1128,47.0,12032,385024
2.3773081,-0.03300302488263696,0.03505484,0.05778391536325216,0.05419080319503943,1.7437096377213797,88.47,0.38,82.03,0.19,0.47745803348526594,839,1152,48.0,12288,393216
2.3785233,-0.03317609964404255,0.13536176,0.059672310464084145,0.055078953690826896,1.7442075689633687,88.24,0.69,85.89,0.62,0.3557186130179637,836,1176,49.0,12544,401408
2.3711665,-0.034108647066168486,0.026323963,0.05639273338019848,0.05591948727766673,1.744574397802353,81.88,0.46,85.02,0.28,0.5660857941031967,839,1200,50.0,12800,409600
2.325993,-0.03459124684333801,0.10652626,0.0563232708349824,0.0570579383832713,1.744865216811498,82.55,0.57,84.23,0.48,0.45835092832642466,837,1224,51.0,13056,417792
2.3947423,-0.033269733050838114,0.1548489,0.054351669810712336,0.057930274525036414,1.745232234398524,85.3,0.45,83.44,0.2,0.38739033176431836,839,1248,52.0,13312,425984
2.3477683,-0.035329896616749464,0.12185347,0.052033832222223284,0.05836016225318114,1.745760828256607,82.5,0.5,90.25,0.22,0.45715916619423613,827,1272,53.0,13568,434176
2.3259802,-0.03458974352572113,0.19433361,0.054590971730649474,0.058977354379991694,1.746201471487681,91.79,0.61,89.55,0.65,0.4027757815728219,838,1296,54.0,13824,442368
2.3552663,-0.03518277208786458,0.18623643,0.052628759071230886,0.060071555090447266,1.7464528361956277,87.39,0.67,91.72,0.22,0.5463727829027112,835,1320,55.0,14080,450560
2.311558,-0.03506030665710568,0.16834524,0.05639230571687222,0.0613465222530067,1.7467865745226543,86.9,0.31,86.09,0.77,0.44831027958572867,837,1344,56.0,14336,458752
2.2556863,-0.035723920012824234,0.3086442,0.05953316945582628,0.061445004865527154,1.7469817618529002,92.02,0.51,88.29,0.71,0.46218393824023507,837,1368,57.0,14592,466944
2.2980034,-0.03568358641117811,0.21870476,0.058777005672454835,0.062144696402053036,1.7471199830373128,90.37,1.13,83.0,0.28,0.4563200490527284,838,1392,58.0,14848,475136
2.318916,-0.03339569234289229,0.26551548,0.06135473720729351,0.06277162072559198,1.7471562425295513,88.11,1.12,91.79,0.66,0.5054776915234489,837,1416,59.0,15104,483328
2.2254224,-0.03434772858396173,0.3309106,0.062222594432532786,0.06363718149562676,1.7473135034243266,92.84,0.65,91.52,0.6,0.399680180040176,840,1440,60.0,15360,491520
2.2205558,-0.033227652637287976,0.6058534,0.05928508576005697,0.06441578132410844,1.7473170499006907,92.43,1.08,88.1,0.54,0.6165499606597646,829,1464,61.0,15616,499712
2.2399528,-0.032862390778027474,0.36386278,0.05672942813485861,0.06514536961913109,1.7473017672697704,83.79,1.22,95.75,0.97,0.5257862033445232,837,1488,62.0,15872,507904
2.2783809,-0.0336294981231913,0.46867046,0.05520657904446125,0.0658627866456906,1.747359542051951,84.44,1.13,82.96,0.63,0.603061573247776,837,1512,63.0,16128,516096
2.299056,-0.0362344487127848,0.3815768,0.049369413182139395,0.06632706656431159,1.7473389287789662,86.7,1.29,89.76,0.75,0.5896343180301544,837,1536,64.0,16384,524288
2.253691,-0.03687263570958749,0.39952752,0.04904534906148911,0.06652598635603985,1.7473965187867482,93.06,1.11,92.2,0.47,0.6195686159673248,838,1560,65.0,16640,532480
2.2833502,-0.036502574819605796,0.36965197,0.051348893418908116,0.06653043429056803,1.7475964466730753,92.19,0.95,99.54,1.02,0.5759498430760811,839,1584,66.0,16896,540672
2.2942498,-0.03620469219749793,0.26853338,0.054777515903115276,0.06734492775673667,1.747828835248947,90.64,1.34,85.49,1.13,0.5190167506007628,835,1608,67.0,17152,548864
