average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer2,avg_frob_kernel_layer2,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.0004782292720240851,0.022082882,0.2553240799655517,0.002682268476928584,1.7315154631932577,78.47619047619048,-2.3095238,73.18478260869566,-2.1847825,-0.0005719551008376289,854,24,1.0,256,8192
2.7077534,-0.0006440244518065205,-0.13336493,0.225910734385252,0.003182324122947951,1.7314959287643432,87.06,-2.78,79.59,-3.0,0.007130880040932763,881,48,2.0,512,16384
2.7032812,-0.0010006795637309551,-0.3193297,0.20802697870466444,0.0033460401221721745,1.7314898272355397,82.44,-2.22,84.64,-2.72,0.014644413516614718,883,72,3.0,768,24576
2.6968043,-0.0011367956127893801,-0.43027097,0.20110141532495618,0.004152727508335374,1.731284314393997,83.73,-2.71,82.82,-3.1,0.011523904556514863,882,96,4.0,1024,32768
2.6746573,-0.0017122861696407198,-0.55557156,0.18337758868932724,0.005177873650488133,1.7313801070054373,88.11,-3.06,83.88,-2.34,0.04822095918082081,882,120,5.0,1280,40960
2.6679597,-0.002227549613453448,-0.59058213,0.16724532470107079,0.007531395352755984,1.7315412958463032,89.78,-3.02,90.01,-2.48,0.10004688124372918,882,144,6.0,1536,49152
2.6526346,-0.0025599268730729817,-0.5978816,0.1538877134770155,0.009663306587996582,1.7316129485766092,86.8,-2.14,91.17,-2.12,0.2722465284266794,881,168,7.0,1792,57344
2.6560187,-0.0027909719897434115,-0.57844007,0.14307329326868057,0.011277188158904513,1.7317005892594655,81.96,-2.16,85.14,-1.71,0.3689872726994782,873,192,8.0,2048,65536
2.6676626,-0.002757447687909007,-0.45716745,0.12590260952711105,0.012772822799161077,1.7321086585521699,85.06,-2.08,82.94,-2.77,0.40734436282301745,879,216,9.0,2304,73728
2.6531172,-0.002657286887988448,-0.50841403,0.12250857919454575,0.013303716573864222,1.7320034941037497,87.8,-2.38,81.84,-2.76,0.4399432396784596,880,240,10.0,2560,81920
2.669148,-0.00349844210781157,-0.41951647,0.11935970731079579,0.01399539813088874,1.732092422246933,90.71,-2.39,83.57,-2.73,0.4471383711513902,880,264,11.0,2816,90112
2.6576648,-0.004295950382947921,-0.48608422,0.10713575966656208,0.014716385460148255,1.7322984735171,81.54,-2.16,85.5,-2.58,0.5679638980222936,880,288,12.0,3072,98304
2.6505914,-0.004642639216035605,-0.5423776,0.10944910287857056,0.01607368510837356,1.7325174907843273,78.11,-2.2,79.78,-1.58,0.5286969523079701,877,312,13.0,3328,106496
2.649912,-0.007093614349141717,-0.45066595,0.1022569279372692,0.017251895585407812,1.732907630999883,79.96,-1.57,76.8,-2.02,0.5140197562630452,880,336,14.0,3584,114688
2.6465166,-0.0069087579660117625,-0.38118872,0.0941378652304411,0.017687819587687652,1.7332429011662802,81.13,-1.65,83.85,-2.31,0.5030726164243351,873,360,15.0,3840,122880
