average_entropy,average_policy_loss,average_value,average_value_loss,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.2946692,-0.031987355872988704,0.3072168,0.06901800218969584,84.88,1.09,85.63,0.35,0.5781111191910822,872,1440,60.0,15360,491520
2.2858229,-0.032011453509330746,0.24936117,0.07378740191459655,82.61,0.59,82.9,0.2,0.525183054020238,855,1464,61.0,15616,499712
2.3044252,-0.032524640951305625,0.17560671,0.07588215101510286,82.0,0.72,79.47,0.77,0.49764238174721687,871,1488,62.0,15872,507904
2.2919965,-0.034094475074671206,0.3160052,0.0729125715792179,82.02,1.03,80.58,0.79,0.5646450055968631,872,1512,63.0,16128,516096
2.298243,-0.03386235455516726,0.16402107,0.07536216918379068,89.06,1.34,85.01,0.81,0.5932515207178777,871,1536,64.0,16384,524288
2.298017,-0.03427072945982218,0.2448791,0.07038254018872976,83.48,1.07,82.8,0.91,0.614667210608874,872,1560,65.0,16640,532480
2.2361238,-0.03414582308381796,0.466156,0.0642621424049139,88.44,1.39,85.49,1.16,0.6552920703902114,871,1584,66.0,16896,540672
2.320903,-0.033402225887402895,0.32728937,0.06417021494358778,78.91,1.28,82.67,0.77,0.6083594927820861,871,1608,67.0,17152,548864
2.2434618,-0.033774608224630354,0.39327413,0.07263766780495644,86.72,1.11,83.85,1.4,0.6090729075506818,863,1632,68.0,17408,557056
2.2865489,-0.03435473948251456,0.4535392,0.07132932312786579,85.31,1.52,87.15,1.31,0.7114355514837707,870,1656,69.0,17664,565248
2.295585,-0.034496772848069665,0.5203916,0.0771465553715825,86.97,1.16,90.04,1.52,0.6122096809295274,872,1680,70.0,17920,573440
2.319355,-0.034389616511762144,0.3985528,0.07515682119876146,92.0,1.68,91.38,1.32,0.6777628652045589,870,1704,71.0,18176,581632
2.3250601,-0.0352717445557937,0.4348469,0.06650672234594822,86.22,1.37,90.86,1.42,0.6153150450628604,871,1728,72.0,18432,589824
2.3154514,-0.034855494084768,0.42197293,0.0680980521067977,96.66,1.7,91.61,1.08,0.6568928928532376,871,1752,73.0,18688,598016
2.3516738,-0.03422659018076956,0.46800715,0.06274080369621515,83.63,1.44,83.25,1.35,0.6656999713278674,871,1776,74.0,18944,606208
2.3088682,-0.03352957273833454,0.48179778,0.06609565116465092,93.13,1.35,86.8,1.56,0.6359397376425592,863,1800,75.0,19200,614400
2.2345042,-0.032897563504520805,0.5591526,0.06255996897816658,86.06,1.67,95.76,1.64,0.7733266468552223,871,1824,76.0,19456,622592
2.1894462,-0.03317258212016896,0.6399111,0.055990631505846974,91.62,2.4,87.48,1.5,0.7817120903321615,869,1848,77.0,19712,630784
2.2297337,-0.03439748502569273,0.59501237,0.05721480321139097,96.58,2.22,95.38,1.58,0.7306762834561187,873,1872,78.0,19968,638976
2.2292774,-0.03518394170096144,0.5907531,0.053002631142735485,99.45,2.62,102.94,1.86,0.7816496041607195,868,1896,79.0,20224,647168
2.1528025,-0.035941996688488874,0.78473014,0.05776728086173535,105.03,2.28,105.43,2.26,0.6816369803640697,871,1920,80.0,20480,655360
2.2197485,-0.036373953348957,0.7888546,0.06468268461525441,103.51,2.32,100.5,1.68,0.7004846481092559,872,1944,81.0,20736,663552
2.138725,-0.03506639081984758,0.84995866,0.0765681380778551,109.85,2.36,96.15,1.52,0.6290250941150608,873,1968,82.0,20992,671744
2.1562119,-0.03483776377979666,0.69422424,0.07748092900961638,118.2,2.73,108.41,2.33,0.7041061857066435,864,1992,83.0,21248,679936
2.109181,-0.03380868908483535,0.8539967,0.07840136349201203,111.73,2.36,116.79,2.67,0.7278160319018505,873,2016,84.0,21504,688128
2.066021,-0.031548721133731306,0.92079055,0.09087851729243994,117.58,3.17,111.8,2.45,0.6444751727380361,873,2040,85.0,21760,696320
2.0634916,-0.032624298483133314,1.0050899,0.08825813457369805,128.01,3.2,120.09,2.46,0.6988782369619169,873,2064,86.0,22016,704512
2.0458364,-0.030611663265153764,1.0091313,0.10889510583132506,133.92,3.23,129.63,2.56,0.5793684673790506,870,2088,87.0,22272,712704
2.0208676,-0.030462425332516432,1.0274247,0.10950281996279955,131.97,2.56,121.15,2.76,0.7439826243924212,872,2112,88.0,22528,720896
1.9759554,-0.03378019031137228,1.0983244,0.10405323710292577,130.37,3.04,121.68,3.15,0.7155254109269016,874,2136,89.0,22784,729088
2.0681672,-0.033747184025123715,1.1526954,0.10275750551372767,122.37,2.59,123.38,2.76,0.7322739931845564,859,2160,90.0,23040,737280
2.0302427,-0.03389012962114066,1.2653574,0.09766309466212988,126.46,3.13,120.57,2.74,0.6785662877466894,873,2184,91.0,23296,745472
2.0670571,-0.03548480428755283,0.8447213,0.0976857666298747,128.5,3.18,122.95,3.02,0.6670127748742285,873,2208,92.0,23552,753664
2.060582,-0.031170648927800356,1.0448111,0.12801860369741916,138.41,3.56,139.19,3.14,0.5400583374405882,870,2232,93.0,23808,761856
1.9718658,-0.03054690850432962,1.2558699,0.14414359636604787,146.14,3.95,126.22,2.93,0.666263456301944,871,2256,94.0,24064,770048
2.0581806,-0.03138059218879789,1.0502615,0.1323805270716548,121.84,3.31,135.05,3.2,0.7510147098237767,873,2280,95.0,24320,778240
2.092235,-0.03152754843235016,1.0024964,0.13403352174907923,121.29,2.45,150.77,4.06,0.6655827774733165,872,2304,96.0,24576,786432
2.056955,-0.032614919296465816,1.17345,0.10876727681607008,136.09,2.68,140.46,3.66,0.7389676210319753,864,2328,97.0,24832,794624
2.0038462,-0.033486654390580954,1.2916781,0.10956346977502107,145.14,3.67,147.1,3.28,0.6864038957046281,874,2352,98.0,25088,802816
2.0205853,-0.032902693329378965,1.4256526,0.137998774535954,174.34,5.22,153.75,3.46,0.640414306079814,873,2376,99.0,25344,811008
1.9361525,-0.028557502944022418,1.5961818,0.1640760163962841,184.66,5.9,148.86,3.66,0.6613862059644998,873,2400,100.0,25600,819200
1.938345,-0.02980488576926291,1.6155236,0.1774702224880457,175.52,5.04,159.4,4.42,0.675043212271491,869,2424,101.0,25856,827392
1.9946434,-0.02851680599153042,1.5312294,0.1773555187880993,161.85,4.63,173.34,5.33,0.7411771227440987,872,2448,102.0,26112,835584
1.8915496,-0.02765846125781536,1.6377906,0.1754781010001898,162.94,5.11,182.28,6.13,0.6752343158905099,873,2472,103.0,26368,843776
1.8505251,-0.027162271635606885,1.9724911,0.17785387970507144,183.11,5.56,204.38,6.76,0.6958657167779784,872,2496,104.0,26624,851968
1.8638065,-0.02132978486828506,2.0864286,0.22036170579493045,210.46,7.79,191.73,5.76,0.7710937812180535,864,2520,105.0,26880,860160
1.8658589,-0.019895935663953424,2.143697,0.24757048547267912,213.94,7.7,208.12,6.49,0.773287703663328,874,2544,106.0,27136,868352
1.8469306,-0.020937820971012114,2.1548579,0.24388038858771324,205.24,6.71,201.96,5.83,0.7301270731002663,874,2568,107.0,27392,876544
1.8682146,-0.021087400091346353,1.823444,0.2412502434849739,196.23,5.8,200.44,6.07,0.7848836100822474,871,2592,108.0,27648,884736
1.9022666,-0.027450874538626522,1.97131,0.20338983297348023,198.53,5.4,196.04,6.4,0.715703141863254,872,2616,109.0,27904,892928
2.0157475,-0.02970727528212592,1.7008208,0.19523896560072898,201.23,5.68,210.73,6.77,0.7621186129597111,873,2640,110.0,28160,901120
1.9950277,-0.027180005956906825,2.0948565,0.223676797747612,210.54,6.64,206.88,6.55,0.7443628612124444,871,2664,111.0,28416,909312
1.8902366,-0.02561299632769078,2.5224543,0.24328561797738074,210.95,7.28,205.66,6.73,0.8002571317204137,859,2688,112.0,28672,917504
1.9382162,-0.02229700103867799,2.5922685,0.26141426295042036,223.81,7.3,202.61,7.0,0.7925608507034728,874,2712,113.0,28928,925696
1.9811037,-0.022317167134024204,2.2786963,0.26385880172252657,215.23,6.78,226.71,7.9,0.7524290419577874,871,2736,114.0,29184,933888
1.9152595,-0.024742530304938556,2.6426451,0.2556775724887848,217.44,6.37,234.29,8.46,0.7647251583680763,871,2760,115.0,29440,942080
1.9453152,-0.028183374535292387,2.7768826,0.2519902303814888,234.3,8.11,241.17,8.33,0.8136862854411371,874,2784,116.0,29696,950272
1.9924477,-0.028753954810090365,2.714287,0.26256630510091783,236.33,8.9,231.96,8.28,0.7959330160417575,873,2808,117.0,29952,958464
1.9958266,-0.02831673024687916,2.8188174,0.28148111373186113,232.8,8.53,238.32,8.35,0.7868794245024966,871,2832,118.0,30208,966656
2.0329928,-0.02976629144977778,2.3993747,0.28043982192873956,236.72,8.17,241.44,8.76,0.7424796943969657,865,2856,119.0,30464,974848
1.9900633,-0.029268974107690155,2.731267,0.276694737970829,218.92,6.79,243.87,9.03,0.7403191666584141,870,2880,120.0,30720,983040
2.0232809,-0.02796698037069291,2.7172816,0.28829247832298277,227.81,7.36,258.82,9.64,0.7850011374149928,873,2904,121.0,30976,991232
1.9199135,-0.028735887790098787,3.1526623,0.27896564453840256,225.22,7.96,273.05,10.71,0.8348378239610745,869,2928,122.0,31232,999424
2.0607417,-0.028009705636650326,2.639876,0.28053563356399536,243.06,9.79,271.97,10.59,0.8382477134329402,873,2952,123.0,31488,1007616
2.0104759,-0.025722786244004966,2.580942,0.31238006889820097,240.36,9.99,244.49,9.2,0.7853728377411549,872,2976,124.0,31744,1015808
2.0288286,-0.023893523295409978,2.945214,0.3105750945210457,237.99,9.94,241.1,8.82,0.8276702943213589,871,3000,125.0,32000,1024000
2.0166736,-0.023156674006022514,3.1273324,0.3370326599478722,242.89,9.47,256.09,8.95,0.8079207934778466,863,3024,126.0,32256,1032192
2.0730045,-0.024433292453177272,2.5913491,0.32768618732690813,235.18,9.06,253.85,9.14,0.8273555247186412,873,3048,127.0,32512,1040384
2.006848,-0.02409996011760086,3.5566983,0.30825536355376243,246.9,9.07,268.8,10.78,0.852877281783184,870,3072,128.0,32768,1048576
1.9978158,-0.030032855356112123,2.8055542,0.2738631688058376,231.59,8.51,259.88,10.85,0.8533706964663079,868,3096,129.0,33024,1056768
1.9415851,-0.030150686176493764,3.567349,0.2841958011686802,243.28,9.83,271.45,11.41,0.8107066162543419,873,3120,130.0,33280,1064960
1.9440633,-0.02830947646871209,3.8617013,0.3118954089283943,262.62,11.08,260.38,10.19,0.8161991578714022,871,3144,131.0,33536,1073152
1.9906064,-0.028499656529165803,3.5185397,0.35517761945724485,279.04,11.32,285.31,11.56,0.6877278358631191,872,3168,132.0,33792,1081344
1.9416589,-0.024513980839401484,3.4772756,0.41998985916376114,298.62,12.33,299.47,12.46,0.7178252876935454,873,3192,133.0,34048,1089536
2.0169318,-0.025706513519398868,2.7812502,0.4140492784976959,286.84,11.11,309.73,13.34,0.7870464494098514,862,3216,134.0,34304,1097728
2.0066643,-0.025057522649876773,3.2150035,0.4202761870622635,292.09,11.35,308.29,13.87,0.7997228484508023,872,3240,135.0,34560,1105920
1.8740137,-0.02619133371859789,4.4341455,0.3991449871659279,304.47,12.16,286.46,13.31,0.783708603702817,870,3264,136.0,34816,1114112
2.014994,-0.02672548996284604,3.6354332,0.3869978222250938,315.5,14.09,280.16,11.76,0.8071301591456232,872,3288,137.0,35072,1122304
2.0425024,-0.025219614417292178,3.2613218,0.38958699196577073,308.94,13.83,269.21,11.3,0.8132062061519599,871,3312,138.0,35328,1130496
2.0407872,-0.027669495376758276,3.254954,0.38301958709955214,289.0,13.24,264.39,10.74,0.7597008655261785,873,3336,139.0,35584,1138688
2.0196795,-0.026128125991672278,3.832711,0.40330589324235916,285.96,12.33,268.44,11.16,0.7410436186797058,871,3360,140.0,35840,1146880
2.0212314,-0.02600235291291028,3.7703166,0.39129602879285813,284.54,12.63,265.32,10.47,0.8316611989242804,863,3384,141.0,36096,1155072
2.0181537,-0.024629007214680313,3.6845362,0.3870750766992569,304.48,14.06,282.75,11.3,0.8410039662822841,873,3408,142.0,36352,1163264
1.9797724,-0.024113293583504856,4.064294,0.40186828255653384,319.21,15.19,290.44,11.67,0.814348893378972,867,3432,143.0,36608,1171456
1.9459163,-0.024583211326971652,4.043336,0.380052934885025,306.77,14.36,300.93,11.9,0.7971515012485744,871,3456,144.0,36864,1179648
1.9355097,-0.024952939688228072,4.445619,0.3788955098390579,316.42,14.97,305.3,12.49,0.8095487389366984,872,3480,145.0,37120,1187840
2.0090387,-0.02727318068034947,3.75488,0.36732378661632537,303.16,14.65,309.74,13.06,0.8231631495331323,872,3504,146.0,37376,1196032
1.91889,-0.025447195060551167,4.6255374,0.37208884239196777,288.26,13.6,298.53,13.03,0.8245577167008549,871,3528,147.0,37632,1204224
2.0024555,-0.02610960612539202,4.407406,0.3737481912970543,285.65,13.04,297.05,12.77,0.747510307532221,862,3552,148.0,37888,1212416
2.0058665,-0.0269629526976496,3.8784633,0.37881961196660996,292.91,12.5,305.21,13.11,0.8352559802323345,871,3576,149.0,38144,1220608
1.9542258,-0.025826526018790902,4.261434,0.38407726377248763,311.34,13.88,302.59,12.97,0.8437359892500613,866,3600,150.0,38400,1228800
2.0838757,-0.027645550426095723,3.4276445,0.3626006290316582,302.91,12.89,307.75,12.54,0.8006261894130534,872,3624,151.0,38656,1236992
1.9333601,-0.029891487024724484,4.460745,0.3863141530752182,281.81,11.12,307.39,13.68,0.7166234540215446,874,3648,152.0,38912,1245184
1.9736339,-0.029317788262851537,4.2728643,0.37961070001125335,272.96,9.75,290.1,12.98,0.7784041637559396,872,3672,153.0,39168,1253376
2.0102003,-0.0302252384275198,4.166507,0.3762285724282265,285.72,10.54,299.44,13.69,0.8107018441979642,872,3696,154.0,39424,1261568
1.956187,-0.028990972677711398,4.463038,0.3858049961924553,298.49,12.29,293.32,13.39,0.7847473613270709,873,3720,155.0,39680,1269760
2.0258648,-0.02960584337590262,4.0457263,0.35202152758836747,310.18,13.53,289.68,12.32,0.8432951857326887,872,3744,156.0,39936,1277952
2.0476613,-0.028373564940411596,3.9507809,0.3376629987359047,326.01,14.63,285.52,11.25,0.8087366207694751,862,3768,157.0,40192,1286144
1.9715861,-0.027079625425394625,4.3502812,0.3317394870519638,325.49,15.16,279.32,11.02,0.8556531701291394,873,3792,158.0,40448,1294336
2.0092714,-0.026179905380122364,4.0191784,0.32421781778335573,323.06,14.71,298.0,13.08,0.8383405021556632,873,3816,159.0,40704,1302528
2.0735128,-0.025036844555288554,3.7005916,0.3340329387784004,321.38,15.25,302.1,13.92,0.8408926957606127,870,3840,160.0,40960,1310720
1.9628266,-0.024912411267869174,4.0153985,0.32314682751893997,326.4,16.08,313.07,15.34,0.844055458690486,873,3864,161.0,41216,1318912
1.9561746,-0.023857296297792346,4.4615726,0.3494395551085472,333.89,16.13,325.92,15.59,0.8154232731902122,872,3888,162.0,41472,1327104
1.9732523,-0.022952036082278936,4.3441944,0.35919233947992324,325.43,15.46,316.0,14.01,0.7643513219060658,866,3912,163.0,41728,1335296
2.0107796,-0.023897723618429154,3.742369,0.34991553008556364,331.65,15.51,317.1,13.89,0.851135287072139,863,3936,164.0,41984,1343488
2.0268304,-0.024891001109499485,4.2837954,0.3562775371968746,325.41,14.95,300.34,13.04,0.8178513383442535,870,3960,165.0,42240,1351680
2.0112267,-0.02458776214160025,4.4259887,0.36982543975114823,318.45,14.66,294.02,12.26,0.7766794954038397,872,3984,166.0,42496,1359872
1.9914467,-0.026939380331896245,4.2220216,0.3574945750832558,318.31,14.55,300.84,12.59,0.8097333096006052,872,4008,167.0,42752,1368064
1.9294343,-0.027006000492256134,4.3933,0.34867768213152883,319.43,14.17,306.18,12.52,0.8204148761499184,872,4032,168.0,43008,1376256
2.0472858,-0.02697730645770207,4.1664057,0.3399329079687595,322.64,14.52,310.16,11.99,0.8502081423534149,872,4056,169.0,43264,1384448
2.0036814,-0.026630288863088936,4.1528387,0.3220489351451397,318.47,14.35,314.04,11.82,0.8328446874521704,871,4080,170.0,43520,1392640
1.9058347,-0.02629223921103403,4.776751,0.3175696001946926,322.21,13.99,325.37,12.25,0.8349092661325475,860,4104,171.0,43776,1400832
1.9863625,-0.025296220225282013,4.4580345,0.34773843064904214,337.14,15.05,322.14,12.48,0.7936274078074865,873,4128,172.0,44032,1409024
1.9832782,-0.0233954467670992,4.639033,0.3632417967915535,325.7,14.19,326.18,13.46,0.8181326209088642,872,4152,173.0,44288,1417216
1.8955911,-0.022028073044493793,4.7782617,0.37813047409057615,338.1,16.01,331.32,14.34,0.8524305463931435,871,4176,174.0,44544,1425408
1.8613377,-0.02222965447232127,4.613872,0.3833610990643501,356.44,17.44,324.21,14.49,0.8028721371153659,869,4200,175.0,44800,1433600
1.9649549,-0.022430190378800036,4.4180527,0.3535918584465981,358.61,18.27,325.77,14.53,0.8366510553053732,871,4224,176.0,45056,1441792
1.9737493,-0.023964750459417702,3.890456,0.34782111942768096,370.11,18.56,345.04,15.57,0.8069730110085385,873,4248,177.0,45312,1449984
1.9224532,-0.026470403564162553,4.8188596,0.32237458005547526,354.31,17.38,340.91,16.27,0.8084171560256976,870,4272,178.0,45568,1458176
2.0095603,-0.0291676040366292,4.4110713,0.3050829380750656,342.14,15.99,342.46,16.4,0.8494074178260854,864,4296,179.0,45824,1466368
1.8990927,-0.02855747315566987,4.4876647,0.3145608797669411,334.74,14.84,327.09,15.32,0.7977184503206374,871,4320,180.0,46080,1474560
1.9668585,-0.02998546845279634,4.723918,0.31302697867155077,327.63,14.66,327.03,15.21,0.7816232219574264,872,4344,181.0,46336,1482752
1.9186313,-0.02939824032597244,5.023044,0.3237736912071705,342.23,15.53,310.05,12.82,0.8017955659735823,868,4368,182.0,46592,1490944
1.9372606,-0.02896570908371359,5.2410555,0.3225646947324276,340.67,15.22,311.39,12.19,0.8157958058875195,870,4392,183.0,46848,1499136
1.9403452,-0.027116623292677104,5.456291,0.32608133971691133,347.35,16.11,317.01,12.9,0.8115304481206072,873,4416,184.0,47104,1507328
1.8946242,-0.027098471559584142,4.813788,0.32903011709451674,347.84,16.97,307.61,12.64,0.8160968706388646,869,4440,185.0,47360,1515520
2.0058467,-0.028963303789496422,5.064704,0.35425898373126985,332.25,15.41,312.38,13.4,0.7393412629526854,862,4464,186.0,47616,1523712
1.9014077,-0.029457470611669125,4.7090364,0.36384414076805116,315.19,13.16,312.67,13.67,0.8019718418795752,872,4488,187.0,47872,1531904
1.9178518,-0.030371700054965912,4.9884067,0.3596677294373512,307.04,12.45,321.51,14.26,0.8058961374487694,871,4512,188.0,48128,1540096
1.951552,-0.03224185373168439,4.956911,0.3568802860379219,311.87,12.64,331.9,15.21,0.8252602456911771,873,4536,189.0,48384,1548288
1.9184011,-0.03298043605405837,5.038263,0.33139561861753464,324.74,13.44,332.9,15.27,0.812240889986934,868,4560,190.0,48640,1556480
1.9370674,-0.029975084748584777,4.8528404,0.3479643261432648,336.55,14.42,341.61,16.28,0.7843715869344521,872,4584,191.0,48896,1564672
1.9314727,-0.030071744706947356,4.934193,0.3519822010397911,336.8,14.8,340.27,16.28,0.830278338334523,869,4608,192.0,49152,1572864
1.917945,-0.0287491474323906,4.7257156,0.36012846112251284,346.67,14.92,341.66,16.12,0.7950444008711064,865,4632,193.0,49408,1581056
1.9152912,-0.02876491013215855,4.9139442,0.34630965560674665,338.41,14.93,346.76,15.94,0.7869259546854852,872,4656,194.0,49664,1589248
