average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer4,avg_frob_kernel_layer4,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.000587466968378673,0.0017620354,0.26415441061059636,0.006354503527594109,1.7305907527605693,81.92857142857143,-2.1547618,79.8,-2.6,-0.0012785094194742719,846,24,1.0,256,8192
2.7073646,-0.0010838552164689947,-0.1731443,0.21655633890380463,0.00686597763512206,1.7304930130640666,83.2,-2.09,88.13,-2.2,0.0017558397371572054,875,48,2.0,512,16384
2.6972675,-0.0015315476145284872,-0.29753608,0.20162804507546955,0.007138882929090566,1.7305199245611826,86.82,-1.94,87.01,-2.43,0.0038864609678147533,873,72,3.0,768,24576
2.6882353,-0.0014972279702002804,-0.34486046,0.1987650451871256,0.008104197142044238,1.730724306901296,82.99,-2.22,84.49,-2.05,0.02033332436306068,874,96,4.0,1024,32768
2.6760616,-0.0019927779398858547,-0.38959405,0.1868444037437439,0.009936238523126424,1.7308982074260713,79.36,-2.47,77.37,-2.7,0.10688623265348429,873,120,5.0,1280,40960
2.6846254,-0.002022779360413551,-0.44544294,0.1828945432603359,0.011677769360054905,1.7309488296508788,85.97,-2.53,81.75,-2.28,0.16742251078537118,873,144,6.0,1536,49152
2.6736758,-0.0020325542241334915,-0.4821609,0.175470227971673,0.012774347585218494,1.7308763285477957,82.96,-2.42,81.39,-1.62,0.336364673217746,871,168,7.0,1792,57344
2.6589556,-0.003444302617572248,-0.5769636,0.16544504933059215,0.014395232345365609,1.730576229095459,87.43,-2.33,80.84,-3.09,0.36900000365839647,865,192,8.0,2048,65536
2.652756,-0.0030810690391808748,-0.5565767,0.15025598518550395,0.017149679799331352,1.730429740746816,86.89,-2.55,82.11,-2.58,0.42223062147392953,872,216,9.0,2304,73728
2.6628397,-0.0038207079842686653,-0.3307879,0.13347458049654962,0.01854075790664259,1.7305112461249033,79.41,-1.8,82.42,-1.96,0.46791585402829894,872,240,10.0,2560,81920
2.641292,-0.004010516847483814,-0.53519046,0.11955846324563027,0.0193150213744957,1.7302698930104574,76.26,-1.09,72.6,-1.94,0.5014659896649081,873,264,11.0,2816,90112
2.653207,-0.006170930825173854,-0.2862027,0.10599680453538894,0.02006716205602667,1.7305351853370667,79.5,-1.7,77.43,-1.76,0.4934562284137409,872,288,12.0,3072,98304
2.6392384,-0.008147949781268836,-0.27089092,0.09564623400568963,0.02037338486746497,1.730523117383321,79.28,-1.01,77.99,-1.46,0.484809359764932,863,312,13.0,3328,106496
2.623759,-0.009385784794576467,-0.16061002,0.09006669603288174,0.021118002358222535,1.7305020987987518,81.27,-1.29,80.04,-1.43,0.5589264306072794,872,336,14.0,3584,114688
