average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer0,avg_frob_kernel_layer0,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080455,-0.00041095662163570523,-0.046514634,0.504917785525322,0.006955029236269184,1.7300544162591298,79.57317073170732,-2.2560976,75.58620689655173,-2.0114942,0.001025285859367231,851,24,1.0,256,8192
2.7070806,-0.0006703365846381834,-0.24671213,0.32924287610997754,0.00836031550813156,1.7302167117595673,83.75,-2.82,89.38,-2.27,0.011624177354357168,862,48,2.0,512,16384
2.6979384,-0.0008151590138570302,-0.44310364,0.2657065095586909,0.009866817757332077,1.7304492950439454,88.11,-2.01,82.81,-1.97,0.03495456243139661,863,72,3.0,768,24576
2.70311,-0.0009369752127289152,-0.47180372,0.2422482076411446,0.011555859027430416,1.7311638176441193,83.69,-2.45,84.63,-2.35,0.06926716057628068,860,96,4.0,1024,32768
2.6970255,-0.0005465320497751235,-0.56970835,0.17108559638261794,0.01588841532357037,1.7317672193050384,85.75,-2.89,84.95,-2.79,0.124721623794812,864,120,5.0,1280,40960
2.6922,-0.0005636221589520574,-0.54339427,0.1538047482073307,0.01958916850077609,1.732437837123871,82.19,-1.72,90.1,-2.8,0.19611843187294387,859,144,6.0,1536,49152
2.6859958,-0.002221495816484094,-0.51451963,0.15273020900785922,0.025657621002756058,1.7334159155686697,80.33,-2.01,82.87,-2.7,0.21483981242445127,858,168,7.0,1792,57344
2.6902022,-0.003333425046876073,-0.53256834,0.14635484397411347,0.03074451272065441,1.7339694937070211,81.71,-2.28,82.79,-2.84,0.31891964324254163,851,192,8.0,2048,65536
2.690486,-0.004476896496489644,-0.55181366,0.14273533448576928,0.034833650446186464,1.7341591974099477,83.72,-2.45,85.57,-2.51,0.3212067570029684,857,216,9.0,2304,73728
2.6835036,-0.004828647882677614,-0.52547663,0.14356417417526246,0.03946648398414254,1.7346164802710216,84.38,-2.27,79.64,-1.73,0.3929332604341962,861,240,10.0,2560,81920
2.6875172,-0.0066217349376529455,-0.5020774,0.13847435936331748,0.04279145658947527,1.7351626058419545,77.87,-2.23,84.92,-2.31,0.41555560444907746,857,264,11.0,2816,90112
2.6596386,-0.00794777663424611,-0.6000299,0.1346002197265625,0.044911627347270645,1.7354161063830058,80.71,-2.19,83.96,-1.68,0.43076193996801604,863,288,12.0,3072,98304
2.6685705,-0.009886518632993103,-0.4064456,0.1194350603967905,0.04817860059750577,1.7357230007648468,89.05,-1.8,78.28,-2.27,0.41199874593446506,856,312,13.0,3328,106496
2.6412408,-0.012251437650993466,-0.4989859,0.11275390885770321,0.05106694968417287,1.7361950476964314,85.33,-1.39,82.75,-1.91,0.3911713265636546,859,336,14.0,3584,114688
2.6456766,-0.013980194739997388,-0.31405675,0.11131809145212174,0.05362942231198152,1.7363374491532644,85.49,-1.62,82.5,-1.23,0.34478225843748733,849,360,15.0,3840,122880
2.618523,-0.016752319387160243,-0.39577958,0.10481282740831376,0.056152247451245786,1.7364745994408926,81.65,-1.08,78.65,-1.38,0.4005917609899138,857,384,16.0,4096,131072
2.6070702,-0.01967219220008701,-0.3361433,0.10646434105932713,0.059414701582863924,1.7367679675420125,85.33,-1.75,82.79,-1.74,0.3754150516905662,862,408,17.0,4352,139264
2.611289,-0.020974390828050672,-0.39045218,0.10291153952479362,0.06143201125475268,1.737007737159729,87.96,-1.41,78.98,-1.45,0.4670960361881369,860,432,18.0,4608,147456
2.5879793,-0.0220156332757324,-0.28677496,0.09704818315804005,0.06361510160689553,1.7371054987112682,83.93,-0.79,82.84,-0.98,0.25368230441510264,851,456,19.0,4864,155648
2.5734856,-0.022995894462801515,-0.17455447,0.09334250077605248,0.06554174842312932,1.7371172666549684,78.62,-1.27,77.48,-1.74,0.3813200938994462,858,480,20.0,5120,163840
2.5788765,-0.022937979376874865,-0.362265,0.08598273452371359,0.06637567446256677,1.737228141228358,83.38,-1.05,87.12,-1.52,0.35604516010134823,859,504,21.0,5376,172032
2.5810704,-0.02354466906283051,-0.28433916,0.08487522188574076,0.06741924782594046,1.7374693353970845,86.14,-1.26,80.58,-1.11,0.3570489504315375,860,528,22.0,5632,180224
2.5468497,-0.024659969802014528,-0.30880326,0.08065295565873384,0.06893667861198385,1.7375819822152456,79.9,-1.08,77.18,-1.43,0.4476857442198042,853,552,23.0,5888,188416
2.5512447,-0.025751454825513064,-0.29692984,0.0847667933627963,0.07052217988918225,1.737594602505366,79.54,-1.19,82.93,-1.72,0.3582333309960476,860,576,24.0,6144,196608
2.5487945,-0.025819869674742223,-0.3034176,0.08539027616381645,0.07199486813818415,1.7378395358721415,81.99,-0.9,79.36,-1.83,0.42789481275546415,857,600,25.0,6400,204800
2.5221384,-0.026314092297106982,-0.15662335,0.08061649203300476,0.07373079750686884,1.7379876971244812,82.87,-0.7,75.1,-0.29,0.403591212404411,858,624,26.0,6656,212992
2.522072,-0.025761417583562433,-0.2859536,0.08219154234975576,0.07521248757839202,1.737979922691981,79.78,-0.55,79.05,-1.26,0.45045955187838205,858,648,27.0,6912,221184
2.509768,-0.02654500203207135,0.0029447111,0.08296817876398563,0.07566624162718653,1.7381051123142242,74.07,-0.66,79.71,-1.07,0.2743567390612256,857,672,28.0,7168,229376
2.4923599,-0.027380465986207126,-0.11759023,0.08312767498195171,0.07640864954640468,1.7383448342482248,80.73,-0.75,78.63,-0.88,0.35856557194991245,855,696,29.0,7424,237568
2.499849,-0.028712046258151533,-0.024362076,0.08465817641466857,0.07666466947024067,1.7383704861005147,77.83,-0.58,79.56,-0.8,0.41933789187806736,841,720,30.0,7680,245760
2.4675455,-0.028916691108606757,0.022760406,0.08386530224233865,0.07732211059580246,1.7385346333185832,77.38,-0.32,75.79,-1.15,0.3406529216253813,856,744,31.0,7936,253952
2.4629905,-0.02947581810876727,-0.050729986,0.07864616766571998,0.07912760643909375,1.7386781613032023,80.06,-0.15,78.42,-0.93,0.4086906886280276,852,768,32.0,8192,262144
2.4368122,-0.03026581079699099,-0.059099056,0.07420353885740041,0.07957836793114742,1.7387189447879792,78.58,-0.31,77.28,-0.44,0.3098634512508005,860,792,33.0,8448,270336
2.508131,-0.029358871011063457,-0.025750699,0.06961260046809911,0.0806730310122172,1.7387790739536286,80.99,-0.2,84.61,-0.56,0.4263616713850147,861,816,34.0,8704,278528
