average_entropy,average_policy_loss,average_value,average_value_loss,eprewmean,eval_eprewmean,explained_variance,n_updates,steps,total_steps
2.5145488,-0.02014952966943383,-0.09581063,0.07425996657460927,-0.49,-0.4,0.48319311110495544,696,7424,237568
2.489395,-0.0208212851267308,-0.10990588,0.06721702918410301,0.04,-0.34,0.4888776232643134,720,7680,245760
2.4989629,-0.02137460679281503,0.03601211,0.06687231365591288,0.13,0.2,0.4476098409079915,744,7936,253952
2.5359209,-0.021792880170978607,0.11498823,0.06450758177787065,-0.18,0.28,0.36704183523087375,768,8192,262144
2.5226147,-0.022169433631934226,0.019109674,0.055329908747226,0.49,0.09,0.4494874615343041,792,8448,270336
2.5036626,-0.022740312805399298,0.12432027,0.05621052714064717,-0.07,0.1,0.38347791207019233,816,8704,278528
2.4504752,-0.02328780250158161,0.037063975,0.05484447648748755,0.11,-0.08,0.4034355875392429,840,8960,286720
2.495878,-0.023442480089142917,0.10620212,0.05212411222979427,0.36,-0.01,0.47364045326877446,864,9216,294912
2.3831027,-0.02453500734642148,-0.004972093,0.05672355944290757,0.14,0.48,0.41406734067887496,888,9472,303104
2.4020596,-0.02432764041237533,0.072273076,0.055862269438803194,0.34,0.0,0.4710736210628099,912,9728,311296
2.4572527,-0.025155108137987554,0.10792339,0.05201564528048039,0.79,0.6,0.40800615123183936,936,9984,319488
2.4376397,-0.02525058971717954,0.15311426,0.05412261102348566,0.54,0.32,0.41371696319406615,960,10240,327680
2.419913,-0.025452373190782963,0.09151382,0.04967633530497551,0.81,0.83,0.40152959417407375,984,10496,335872
2.3988085,-0.024395876307971777,0.28966394,0.051647845283150674,0.54,0.45,0.45494447918426995,1008,10752,344064
2.382507,-0.024647256769239904,0.25866196,0.05858751207590103,0.49,0.75,0.405672955947197,1032,11008,352256
2.3832295,-0.024124372596852482,0.27705958,0.05795582454651594,0.92,0.13,0.5159997728994389,1056,11264,360448
2.3346915,-0.025190280508249997,0.317561,0.05669577468186617,0.89,0.61,0.5064354627839063,1080,11520,368640
2.3618276,-0.025420193942263723,0.30137372,0.05604250121861696,0.96,0.47,0.47745374940654484,1104,11776,376832
2.33384,-0.02637227814178914,0.2797034,0.0481410413607955,0.92,0.38,0.5951508278682607,1128,12032,385024
2.3208964,-0.025484173856675625,0.33697626,0.05291860893368721,0.88,1.14,0.3947486826287493,1152,12288,393216
2.3641925,-0.02708043793682009,0.47022834,0.055663416348397735,0.89,0.86,0.534632671381666,1176,12544,401408
2.2776527,-0.026541439131833613,0.38452893,0.054946564100682736,1.04,0.65,0.5865565901726126,1200,12800,409600
2.297783,-0.027529715551063417,0.44580218,0.060838421136140824,1.27,0.88,0.6325369737042097,1224,13056,417792
2.3133118,-0.0279111154936254,0.47836167,0.057812243662774564,1.24,1.55,0.6409931938634323,1248,13312,425984
2.3579283,-0.02705071596428752,0.43216693,0.05619605142623186,1.36,1.52,0.655666063593876,1272,13568,434176
2.3025565,-0.027118617193773387,0.5663584,0.059691803641617296,1.26,0.74,0.6373860150907231,1296,13824,442368
2.3161929,-0.028776824586093427,0.52596754,0.055707363858819005,1.84,1.17,0.7124278297679004,1320,14080,450560
2.2719069,-0.028048576889559626,0.50786984,0.05410894222557545,1.53,1.09,0.7135038763119467,1344,14336,458752
2.2316265,-0.028232578500173987,0.567677,0.05525924887508154,1.65,1.76,0.6972226481698316,1368,14592,466944
2.2057467,-0.02830330124590546,0.57972974,0.054907973520457745,1.89,1.53,0.6355466046720463,1392,14848,475136
2.2550771,-0.025960312774404883,0.47658563,0.05911290511488915,1.61,1.51,0.6652362815065406,1416,15104,483328
2.2422543,-0.024613209241069852,0.71044743,0.06271954108029604,1.74,1.85,0.610988850615868,1440,15360,491520
2.2418218,-0.02522792266216129,0.432885,0.06331749834120273,1.54,1.56,0.6956279592871006,1464,15616,499712
2.2034526,-0.026677818684838712,0.5355505,0.05930451259016991,1.85,1.63,0.7404121461347126,1488,15872,507904
2.1942842,-0.027898504692129792,0.6893658,0.05562142264097929,2.07,1.8,0.7218554801790118,1512,16128,516096
2.2411318,-0.028497489341534673,0.5393821,0.051286775283515454,2.05,1.48,0.7197125419898469,1536,16384,524288
2.213834,-0.02840314478147775,0.7324885,0.050695869512856005,2.39,2.08,0.6681231006800296,1560,16640,532480
2.1975365,-0.028903109170496464,0.89714146,0.05461174376308918,2.55,2.17,0.6741498422410043,1584,16896,540672
2.1664293,-0.028124069860205055,0.79942816,0.06039151921868324,2.53,2.24,0.6547004742019025,1608,17152,548864
2.1935766,-0.024039816996082663,0.85337144,0.07830936033278704,3.32,2.65,0.58031907630424,1632,17408,557056
2.169817,-0.022000426622107626,0.91661465,0.09154510002583266,2.95,2.42,0.6386463195330432,1656,17664,565248
2.2217245,-0.018596123764291407,0.8194164,0.11698108859360218,3.14,3.15,0.5410147412989739,1680,17920,573440
2.208995,-0.01597622356377542,0.8722919,0.1300130008533597,3.48,2.9,0.580456863789516,1704,18176,581632
2.2036176,-0.017838304326869548,0.968902,0.1307362738996744,3.47,2.58,0.6138867223408222,1728,18432,589824
2.2373464,-0.019228125382214786,0.8638087,0.12487266123294831,3.3,3.36,0.6730019334224504,1752,18688,598016
2.2272358,-0.021372709413990377,1.0695418,0.11840830855071545,3.44,3.7,0.6785060750819523,1776,18944,606208
2.284332,-0.023423340287990868,1.1478292,0.10443520702421666,3.53,3.95,0.7775658365987035,1800,19200,614400
2.2648735,-0.024783387570641933,1.1460303,0.09705096863210201,3.23,3.12,0.7356198086646736,1824,19456,622592
2.2249315,-0.025460289637558163,1.2537285,0.09724362999200821,3.58,4.09,0.691507851988683,1848,19712,630784
2.1752677,-0.02453197842463851,1.3748358,0.10555042646825313,4.17,4.73,0.6457273492753162,1872,19968,638976
2.1739688,-0.022456977595575155,1.5121162,0.13834300063550473,4.93,5.47,0.6246255577728337,1896,20224,647168
2.1413198,-0.021949052936397494,1.3185383,0.1486425370723009,5.52,5.51,0.7132334070179742,1920,20480,655360
2.1381505,-0.018872724161483348,1.6610464,0.19415197484195232,6.37,4.84,0.6506414006614043,1944,20736,663552
2.119649,-0.016410307749174534,1.7284093,0.1905380640178919,6.43,4.62,0.7881862571130559,1968,20992,671744
2.118295,-0.01797648158390075,1.6758909,0.18270283602178097,6.72,5.36,0.7314179434843215,1992,21248,679936
2.0709937,-0.019729874045588076,1.6743798,0.18420961514115333,5.76,6.18,0.7153276325084944,2016,21504,688128
2.1147606,-0.01972180759301409,1.5311116,0.17127069391310215,6.38,7.27,0.7484163709475514,2040,21760,696320
2.1286912,-0.0220011443994008,1.8580705,0.18463676244020463,7.27,7.67,0.7200396137066083,2064,22016,704512
1.9897912,-0.02142991230590269,2.2103925,0.19285236567258834,8.34,7.27,0.7660054249834745,2088,22272,712704
2.1524959,-0.021185601248871536,1.9709808,0.20451989606022836,7.98,6.93,0.7665544988973149,2112,22528,720896
2.162699,-0.02092953062849119,1.8719453,0.2148458741605282,7.95,6.7,0.7947844826808794,2136,22784,729088
2.0758023,-0.020705027072690427,2.1507342,0.22968634739518165,8.51,8.09,0.7599400991353501,2160,23040,737280
2.1058187,-0.020494801136665047,2.256838,0.2350628773868084,8.65,9.58,0.7786467070902146,2184,23296,745472
2.1423564,-0.021953426762484015,2.138843,0.24286206647753716,9.79,11.16,0.7980484026006651,2208,23552,753664
2.0351236,-0.01892455868422985,2.701981,0.271470450013876,9.89,11.47,0.7965636284536609,2232,23808,761856
2.1234443,-0.018997408589348196,2.2599788,0.26607634156942367,10.85,12.38,0.7849951639826922,2256,24064,770048
1.9101919,-0.015920516941696404,3.2442408,0.3090378050506115,12.71,12.23,0.831649671227137,2280,24320,778240
2.037661,-0.013893399564549326,2.9727452,0.3177238915860653,12.04,12.43,0.816452050048295,2304,24576,786432
2.0261047,-0.01395189859904349,2.9986956,0.3186217515170574,10.76,11.17,0.767068734756456,2328,24832,794624
2.0414631,-0.015310062738135457,3.082806,0.32016690135002135,10.56,12.55,0.8437247773485146,2352,25088,802816
2.0927107,-0.01500786116346717,2.467545,0.2960806758701801,10.35,11.78,0.8411596691741244,2376,25344,811008
1.9808983,-0.015473333299160003,3.2752924,0.34170420587062833,12.29,12.02,0.8212414021007366,2400,25600,819200
2.005711,-0.01445185546996072,3.4773736,0.35906441807746886,13.27,12.88,0.8053351133603165,2424,25856,827392
1.9697436,-0.012933768893126397,3.4476938,0.39347733482718467,13.21,13.62,0.747279849876844,2448,26112,835584
1.9729497,-0.013809828946832567,3.604408,0.40266030743718145,14.34,13.95,0.7969159830690024,2472,26368,843776
2.0440042,-0.012354277803096921,3.525105,0.38112886875867846,13.94,14.41,0.8361026818511974,2496,26624,851968
2.058133,-0.013023870796896517,3.5724273,0.3748005664348602,13.83,13.17,0.768955040424502,2520,26880,860160
2.061121,-0.016030199509114027,3.6619365,0.3626181823015213,13.03,13.2,0.7848219397790026,2544,27136,868352
2.0533116,-0.01601556036621332,3.585939,0.3346950934827328,13.22,12.62,0.8457585068162465,2568,27392,876544
1.9795103,-0.019265422224998476,4.1137724,0.35031054869294165,13.49,11.26,0.777069282282659,2592,27648,884736
2.0192494,-0.020639859824441373,4.428338,0.3173623728752136,13.62,11.48,0.7903610495736701,2616,27904,892928
2.115534,-0.019823470320552587,3.8590813,0.31445929616689683,14.99,13.36,0.8376969227829054,2640,28160,901120
1.9731548,-0.020036406153813004,4.019667,0.3313136598467827,14.15,13.83,0.8144122921399057,2664,28416,909312
2.0718741,-0.019906412968412043,3.6200523,0.29450743660330775,14.44,13.89,0.8694761247115605,2688,28672,917504
2.0189216,-0.01885861502494663,4.389371,0.3195092083513737,12.79,11.89,0.8143648026823287,2712,28928,925696
2.0693913,-0.018990567531436683,3.8003798,0.31506685525178907,13.19,11.37,0.8215488897669674,2736,29184,933888
2.1124454,-0.018266128110699355,3.9610205,0.3044527132809162,12.26,11.92,0.8308867380835653,2760,29440,942080
2.0356367,-0.019573159455321728,3.4423375,0.3142937056720257,13.52,12.81,0.8463504057713862,2784,29696,950272
2.052188,-0.021537775695323943,4.0534697,0.30901148676872253,13.82,13.52,0.8546239576909834,2808,29952,958464
2.0078475,-0.022070678169839084,4.1782417,0.2988846531510353,14.19,13.72,0.8043607270151164,2832,30208,966656
2.0245883,-0.024123768005520106,4.1231976,0.31205613672733307,15.11,14.29,0.8211202889049984,2856,30464,974848
2.0889213,-0.022382147845346482,3.9028323,0.31670031130313875,14.49,15.02,0.8149308724465059,2880,30720,983040
2.0824668,-0.02134926894446835,4.1070538,0.32078628331422804,13.62,15.3,0.8302070127537828,2904,30976,991232
2.033645,-0.02103640425251797,4.6277013,0.33750281006097793,13.77,13.59,0.747294933778633,2928,31232,999424
1.9784533,-0.01972283735172823,5.287328,0.3422469684481621,14.33,14.04,0.8154439087194385,2952,31488,1007616
2.1653452,-0.02013988100923598,4.1252584,0.33539967641234397,14.17,13.4,0.7696928029203899,2976,31744,1015808
2.0354736,-0.020231121759861706,5.0782957,0.34131383076310157,15.89,13.25,0.8283930004000389,3000,32000,1024000
2.0631187,-0.020309788123704493,4.700998,0.32214892327785494,15.88,13.74,0.8281243701178819,3024,32256,1032192
2.0846865,-0.019181024646386505,5.223671,0.3264533379673958,16.36,13.22,0.8309564710718361,3048,32512,1040384
2.08754,-0.018552230983041228,4.7054358,0.3327179040014744,17.14,12.89,0.8327786623272021,3072,32768,1048576
2.087188,-0.01977798269595951,4.827508,0.3270700226724148,15.55,12.15,0.7920952349446877,3096,33024,1056768
2.1072183,-0.020515819168649613,5.077497,0.32707314148545263,16.27,13.41,0.8376229323077129,3120,33280,1064960
2.0112064,-0.019379238043911756,5.2685075,0.3398567932844162,14.89,13.86,0.7643068753752954,3144,33536,1073152
2.0735888,-0.019745551785454153,4.62914,0.32865337654948235,14.81,15.36,0.7916185207505763,3168,33792,1081344
2.0897832,-0.01941834651865065,4.909367,0.32991564735770224,15.44,15.41,0.78959510214509,3192,34048,1089536
2.0270963,-0.018689225381240248,5.13883,0.3249938453733921,14.37,16.45,0.7912482197244078,3216,34304,1097728
2.0219445,-0.017914538742043077,5.0906215,0.300915362238884,16.48,16.82,0.825524052849088,3240,34560,1105920
2.0197158,-0.018600302375853063,5.340923,0.2887695701420307,17.47,15.64,0.8382603180159104,3264,34816,1114112
2.071781,-0.018302688226103783,5.0362043,0.28603174299001694,18.22,16.43,0.8433172033682756,3288,35072,1122304
2.0060256,-0.020338204577565192,5.3651485,0.30002770394086836,18.72,16.25,0.7942227902950945,3312,35328,1130496
2.0621514,-0.021328950556926428,4.983104,0.2936058151721954,18.39,16.83,0.82324312220669,3336,35584,1138688
2.029125,-0.01899355467874557,5.521168,0.3409061433374882,17.83,17.43,0.7498265323453916,3360,35840,1146880
2.0345995,-0.01970747726038098,5.5566335,0.35189710184931755,17.42,17.27,0.8058711315838358,3384,36096,1155072
1.9947037,-0.019231997476890684,5.5494337,0.3686308939754963,17.21,16.03,0.7586871530585546,3408,36352,1163264
2.0349078,-0.018453563288785516,5.641658,0.3695744022727013,16.81,15.97,0.8172890547505771,3432,36608,1171456
2.0117404,-0.020542323011904954,5.502956,0.3301002359390259,18.44,15.87,0.8602659587849626,3456,36864,1179648
2.0294235,-0.020287912818603218,5.7252755,0.32811352849006653,18.07,15.63,0.8064768451689721,3480,37120,1187840
2.0742383,-0.020946847572922707,6.2180457,0.31617640078067777,17.27,16.56,0.752518537487531,3504,37376,1196032
2.022507,-0.018889526803977787,5.4612417,0.3161558474600315,18.51,17.3,0.7609917748345347,3528,37632,1204224
2.0499413,-0.01814639047253877,5.3629794,0.3347273600101471,17.71,16.27,0.7665774796886611,3552,37888,1212416
2.0096326,-0.019083834774792193,5.7505517,0.31316918388009074,17.35,17.0,0.818526286358613,3576,38144,1220608
2.0328336,-0.01730747019406408,5.7736464,0.30301167115569116,18.81,16.53,0.8117697459113411,3600,38400,1228800
2.0214005,-0.016368163251318037,6.1186314,0.31187462076544764,17.65,15.41,0.720106853204977,3624,38656,1236992
2.0961356,-0.018114500218071043,5.441067,0.29265083372592926,18.86,17.18,0.8123733178404346,3648,38912,1245184
2.0844312,-0.01848671764601022,5.7706532,0.30130615159869195,19.07,16.82,0.8127410238103825,3672,39168,1253376
2.1271603,-0.02008493384812027,5.5759206,0.31249300226569177,18.86,18.49,0.7335978005562436,3696,39424,1261568
2.1187735,-0.01924640328157693,6.2647014,0.3055988027155399,19.02,20.22,0.7756188033921261,3720,39680,1269760
1.9923043,-0.018131652534939348,6.6231604,0.3103222300112247,19.59,19.41,0.7670536773916716,3744,39936,1277952
2.0823872,-0.01604380370117724,6.144899,0.3111083471775055,19.72,20.39,0.7859774465594535,3768,40192,1286144
2.0391862,-0.01479841275140643,6.012984,0.297398831397295,20.8,19.47,0.7872903269507457,3792,40448,1294336
2.0854218,-0.01598008042667061,5.9174514,0.27094645440578463,21.33,19.15,0.8212044674417227,3816,40704,1302528
2.0513637,-0.0174553561815992,6.2241096,0.264904158115387,21.81,18.85,0.7972901929516447,3840,40960,1310720
2.0307236,-0.017492201891727746,6.464116,0.24162728056311608,22.15,18.86,0.7684742134184849,3864,41216,1318912
2.0606241,-0.017383351161843166,6.365674,0.22900134950876236,22.47,18.96,0.7784405458923954,3888,41472,1327104
2.0730276,-0.01758369944873266,6.4543266,0.2326293994486332,22.42,18.62,0.7760630620949371,3912,41728,1335296
2.0356057,-0.017882386086275803,6.5506597,0.22247378021478653,22.55,18.07,0.797985038697436,3936,41984,1343488
2.0803475,-0.016273397927870973,6.5581756,0.23958830133080483,22.12,19.06,0.6597336403731271,3960,42240,1351680
2.0949123,-0.016220479332841934,6.43259,0.23283284679055213,23.02,19.46,0.7755218440635082,3984,42496,1359872
2.0867395,-0.016939322110265494,6.7799635,0.25694538533687594,22.94,18.36,0.6229402300301746,4008,42752,1368064
2.038201,-0.01742869729641825,6.4805517,0.2787175889313221,22.0,18.9,0.7161467771433385,4032,43008,1376256
2.0686255,-0.015815225797705352,6.6776342,0.3065070322155952,20.67,19.5,0.5734133334106948,4056,43264,1384448
2.0407472,-0.015191773069091141,6.73887,0.32695587411522864,19.5,18.2,0.6864642321845748,4080,43520,1392640
2.032844,-0.01450211287708953,6.9124346,0.3324126136302948,18.15,19.2,0.675515797614014,4104,43776,1400832
2.0560634,-0.013668597920332103,6.4581327,0.3306594869494438,18.91,18.83,0.6973400983235312,4128,44032,1409024
1.9988167,-0.014717715429142117,6.984417,0.3227125945687294,18.55,18.77,0.7311833460415095,4152,44288,1417216
2.02635,-0.015400178786367178,6.6012397,0.31709321334958074,18.0,18.99,0.694277635717452,4176,44544,1425408
2.0774777,-0.017215362347196787,6.6269493,0.3183919522166252,17.71,19.24,0.7437316909868968,4200,44800,1433600
2.037571,-0.018237973812501876,6.8400226,0.32323309615254403,17.62,19.01,0.6918482152867147,4224,45056,1441792
1.99097,-0.01866207144688815,7.2207265,0.30836002409458163,17.45,18.54,0.7441396548306308,4248,45312,1449984
2.0389612,-0.017612425535917284,7.552987,0.2970267380774021,18.87,20.42,0.6826363065474638,4272,45568,1458176
2.1259995,-0.015470826458185911,7.0506134,0.2791762936115265,19.87,19.33,0.7191953941785812,4296,45824,1466368
2.1061225,-0.016454170835204424,7.0985703,0.2551217693090439,20.64,20.1,0.7484526887677172,4320,46080,1474560
2.0621302,-0.016156723643653094,6.894049,0.23799413681030274,21.18,19.92,0.7591721004139949,4344,46336,1482752
2.0785122,-0.016888567227870226,7.033343,0.26615330278873445,20.46,19.41,0.5965368270702088,4368,46592,1490944
2.078127,-0.017453157966956498,7.064579,0.24969426438212394,20.8,18.64,0.7476211793396398,4392,46848,1499136
2.0550437,-0.016332985600456595,7.091259,0.28118345588445665,19.85,19.28,0.6109332412902202,4416,47104,1507328
2.0984688,-0.015654677781276403,6.9389334,0.345518834143877,18.54,19.57,0.6752551588709621,4440,47360,1515520
2.0587418,-0.01433390737976879,7.2238846,0.3189853039383888,18.52,17.87,0.7257306524058242,4464,47616,1523712
2.1019163,-0.01703296520281583,6.5964966,0.3170332209765911,19.8,19.13,0.7174302268040466,4488,47872,1531904
2.0431144,-0.017317916909232737,7.328459,0.29428905844688413,19.28,18.76,0.7586294196392207,4512,48128,1540096
2.0542808,-0.017891342816874385,7.747102,0.2424004077911377,19.17,16.71,0.7430839955501921,4536,48384,1548288
2.0645924,-0.018306438545696437,7.283941,0.2664355218410492,19.93,17.24,0.655594206689649,4560,48640,1556480
2.0587995,-0.019236716139130295,7.515975,0.27568238630890846,18.6,16.18,0.7355078456678222,4584,48896,1564672
2.090575,-0.018642482473514976,6.761757,0.30850626081228255,18.42,15.6,0.7015721089999329,4608,49152,1572864
2.0141993,-0.01920135002117604,7.516222,0.31705317720770837,19.12,16.34,0.7850177506730918,4632,49408,1581056
2.041362,-0.018456127508543432,7.2063594,0.3173570176959038,18.59,16.58,0.7216686607578935,4656,49664,1589248
1.9785088,-0.017005646228790285,7.5166373,0.3334172113239765,18.3,17.89,0.7308345478775494,4680,49920,1597440
2.0640123,-0.016844942467287183,7.522815,0.33307008221745493,17.99,18.46,0.691057835479403,4704,50176,1605632
2.1030185,-0.016581238517537712,7.608918,0.3443015094101429,18.68,19.06,0.7345524048458851,4728,50432,1613824
1.9820261,-0.016641906397417187,7.2883615,0.3596164183318615,17.69,18.16,0.767354668188499,4752,50688,1622016
1.9892906,-0.015768264322541654,7.8025074,0.3527342610061169,19.48,17.16,0.759531990709365,4776,50944,1630208
1.9939824,-0.016869510686956347,7.7232537,0.3549497689306736,18.15,16.46,0.7463470475385838,4800,51200,1638400
1.9829288,-0.01512469423469156,8.388464,0.3361716291308403,19.09,17.26,0.843182618962535,4824,51456,1646592
1.9690645,-0.015058575025759637,8.6716385,0.32811309963464735,20.36,18.75,0.6596702449974275,4848,51712,1654784
1.9994305,-0.012892018049024045,8.434146,0.3216686096787453,22.02,20.25,0.7937694615349191,4872,51968,1662976
1.9192302,-0.012951903594657779,8.889288,0.3261570420861244,22.27,20.88,0.6831455744364787,4896,52224,1671168
1.9574342,-0.014095926438458264,8.574699,0.3273747950792313,22.44,21.89,0.6857283604496234,4920,52480,1679360
1.9611781,-0.012732327971607447,8.875089,0.311008520424366,22.05,20.71,0.7047685421636276,4944,52736,1687552
1.9796196,-0.01458008473739028,9.430347,0.3267703899741173,21.87,20.34,0.6848201201158145,4968,52992,1695744
1.9289353,-0.01504260123707354,9.22869,0.2953393103182316,22.58,20.74,0.7854670735771793,4992,53248,1703936
1.9044256,-0.014211026593111456,9.187319,0.3472459736466408,20.97,19.97,0.6584507541966,5016,53504,1712128
1.9336702,-0.014896569000557065,9.375459,0.3721065975725651,20.23,20.26,0.8079450733412373,5040,53760,1720320
1.9894097,-0.014814858785830437,8.978268,0.3497363969683647,21.26,20.82,0.7361052521097663,5064,54016,1728512
1.9759248,-0.014496872462332248,8.991452,0.3657586106657982,19.99,20.93,0.7040016490139911,5088,54272,1736704
2.0193787,-0.013550008768215776,9.066731,0.3254217045009136,20.44,21.35,0.7332367271638064,5112,54528,1744896
1.9677408,-0.01266710831783712,9.048074,0.3158548752963543,21.62,20.49,0.7670047991907243,5136,54784,1753088
2.062317,-0.013660852001048624,8.840949,0.3146761183440685,21.72,20.88,0.7393535417712997,5160,55040,1761280
2.0642884,-0.012606879244558514,8.868257,0.3016587594151497,21.75,21.3,0.6927352205029518,5184,55296,1769472
2.101165,-0.012808493883349002,8.74861,0.3476077072322369,21.86,22.22,0.5688339541688301,5208,55552,1777664
2.112688,-0.012237589289434254,9.078927,0.3589645209908485,21.09,22.9,0.5571166623802752,5232,55808,1785856
1.997498,-0.01010420651640743,9.021384,0.38522455394268035,21.06,23.07,0.6007654578694578,5256,56064,1794048
2.1122108,-0.0092311968235299,8.855594,0.39514877602458,21.49,22.81,0.7014156862194469,5280,56320,1802240
2.0139847,-0.010367412674240769,9.025594,0.3736860291659832,20.25,21.67,0.5762080903436144,5304,56576,1810432
2.0859232,-0.010128907882608474,9.079074,0.3477057021856308,21.05,20.3,0.5581570340121784,5328,56832,1818624
2.1239343,-0.011263762530870736,9.054705,0.37514091953635215,20.41,20.35,0.517146317516523,5352,57088,1826816
2.0628223,-0.011838117283768951,9.378132,0.3567714783549309,19.62,21.23,0.6522601453965641,5376,57344,1835008
2.1204636,-0.008684506719000638,9.145291,0.3526857493817806,20.74,20.23,0.3505830403994882,5400,57600,1843200
2.1204727,-0.007298456975258887,9.0163355,0.38139459580183027,20.24,21.03,0.5140503459990613,5424,57856,1851392
2.0831954,-0.007506975829601288,9.049978,0.3232374322414398,20.92,20.73,0.5665972541499573,5448,58112,1859584
2.08823,-0.0076249029720202085,8.859353,0.3387014079093933,21.1,20.38,0.6650231263145083,5472,58368,1867776
2.12925,-0.010715041547082365,8.736528,0.36432552963495257,20.2,21.09,0.6082399067105084,5496,58624,1875968
2.0981486,-0.012283724416047335,8.926828,0.3218653789162636,20.03,20.19,0.6200504125339152,5520,58880,1884160
2.107864,-0.014514301996678114,8.718352,0.3346540984511375,19.97,18.19,0.5646521989049775,5544,59136,1892352
2.1576302,-0.014576017926447093,8.633277,0.3489527952671051,19.83,16.93,0.5959500150657391,5568,59392,1900544
2.1625113,-0.012948711449280382,8.821143,0.38554193302989004,18.64,17.25,0.5802934112286185,5592,59648,1908736
2.1222062,-0.01107418766245246,8.760127,0.38182316422462464,19.3,17.88,0.566002143952045,5616,59904,1916928
2.1388786,-0.010141374566592276,8.601575,0.37810818389058115,19.22,18.65,0.6602808048203349,5640,60160,1925120
2.1283536,-0.010641398443840443,8.805137,0.3497260709106922,19.46,19.55,0.6780500918716372,5664,60416,1933312
2.1355824,-0.010793461087159813,9.017391,0.3180608828365803,20.23,18.98,0.6363942737616557,5688,60672,1941504
2.085875,-0.012463465025648475,9.595087,0.3734964334964752,19.98,18.6,0.5063247246500977,5712,60928,1949696
2.0651734,-0.011877578739076853,9.534311,0.40251777797937394,19.8,18.49,0.3719339587946112,5736,61184,1957888
2.1062813,-0.010446607819758355,9.33673,0.4227950651943684,19.99,18.04,0.47226582759894664,5760,61440,1966080
2.1387389,-0.011259321342222392,9.454181,0.3913196328282356,20.08,19.24,0.6268050704340378,5784,61696,1974272
2.121726,-0.011530339806340635,8.922167,0.3403517447412014,20.37,18.24,0.5829550819618765,5808,61952,1982464
2.0637841,-0.01196406596340239,9.04148,0.2969639480113983,20.51,18.2,0.6065595159420127,5832,62208,1990656
