average_entropy,average_policy_loss,average_value,average_value_loss,eprewmean,eval_eprewmean,explained_variance,n_updates,steps,total_steps
2.2386055,-0.02959174894262105,0.34056097,0.05439969319850206,1.79,0.85,0.7072916621308881,1632,17408,557056
2.1993554,-0.029638281324878335,0.47006136,0.05280180312693119,1.31,1.28,0.7180412108592747,1656,17664,565248
2.2152724,-0.030892469217069448,0.42529967,0.054094800166785716,1.2,0.67,0.585934246583369,1680,17920,573440
2.2443445,-0.02892457796726376,0.40791675,0.05323956307023764,1.3,1.16,0.6332354993364699,1704,18176,581632
2.2357988,-0.027708217864856124,0.43934765,0.050991473346948625,1.49,1.54,0.766121060079448,1728,18432,589824
2.173496,-0.026181246004998684,0.4553066,0.0532502144575119,1.26,1.4,0.6301085944210809,1752,18688,598016
2.1052427,-0.02470253544859588,0.34322345,0.052153481282293794,1.45,1.35,0.7010595297461328,1776,18944,606208
2.172498,-0.02430900974199176,0.5042775,0.054017578810453416,1.34,1.31,0.7150349153411697,1800,19200,614400
2.139834,-0.02650789771229029,0.42786738,0.05574978820979595,1.9,1.07,0.7743214201527885,1824,19456,622592
2.0691347,-0.027122503127902747,0.60882336,0.053962852880358694,1.82,1.41,0.7865472866953924,1848,19712,630784
2.0976079,-0.028631124100647866,0.5111017,0.051766634732484815,1.59,1.8,0.7129407857209074,1872,19968,638976
2.095307,-0.02625226083677262,0.551781,0.050648022033274176,1.72,1.74,0.7471478701206067,1896,20224,647168
2.078852,-0.026987919569946825,0.5890936,0.05160984639078379,1.81,1.57,0.7069663532148711,1920,20480,655360
2.0240982,-0.027631156165152788,0.53935814,0.04954284220933914,1.71,1.54,0.7680932465872559,1944,20736,663552
1.9954224,-0.028007010477595032,0.61704063,0.054732227884233,1.93,1.48,0.7196596501155499,1968,20992,671744
2.0486078,-0.029859536634758113,0.61799246,0.055954224690794946,1.94,1.21,0.6844504533548419,1992,21248,679936
2.044008,-0.029056803304702044,0.5944178,0.060743998996913434,2.01,2.0,0.6628339429173058,2016,21504,688128
2.1029506,-0.02951274235267192,0.6815868,0.06813926093280315,2.09,1.64,0.7151379940700411,2040,21760,696320
2.0473561,-0.028273753551766277,0.6840576,0.06930643562227487,2.28,2.29,0.7317695763832675,2064,22016,704512
1.984866,-0.02755902993027121,0.82150525,0.07421737879514695,2.37,2.12,0.6765595125073987,2088,22272,712704
1.9514711,-0.028477783119305967,0.7777552,0.07364713225513697,2.8,2.52,0.7234055112710185,2112,22528,720896
1.9027897,-0.03045159441884607,0.75715095,0.07271728321909904,2.69,2.16,0.7168493251779543,2136,22784,729088
1.9495053,-0.030308165117166937,0.8144763,0.0721799311414361,2.74,2.45,0.7232611555171053,2160,23040,737280
1.9309065,-0.03038761893287301,0.775059,0.07374135352671146,2.24,2.56,0.6946553426465412,2184,23296,745472
1.972643,-0.03018650347366929,0.758157,0.07883553240448236,2.71,2.75,0.7373075356269153,2208,23552,753664
1.9509481,-0.03020677990745753,1.008122,0.07927800074219704,2.57,2.33,0.7371307059860308,2232,23808,761856
1.8970633,-0.03006522837560624,1.0341902,0.0836413162946701,3.13,2.72,0.6939809192013372,2256,24064,770048
1.9132746,-0.029089271426200866,0.9112305,0.0816100474447012,3.43,2.98,0.713620864648832,2280,24320,778240
1.9322925,-0.028028405685909093,1.0298218,0.0902758626639843,3.76,3.12,0.6406598385400522,2304,24576,786432
1.9498593,-0.0249455420486629,0.94024575,0.11824502862989902,4.07,3.07,0.5694607967179413,2328,24832,794624
1.8973528,-0.02515696347691119,1.1476226,0.1230795070156455,3.46,3.12,0.6674404070006448,2352,25088,802816
1.9734824,-0.024227166557684542,1.1898327,0.14851784110069274,3.56,3.04,0.5588159060753317,2376,25344,811008
1.911888,-0.0242251183046028,1.3114731,0.1514766339957714,3.69,2.65,0.6760715620780824,2400,25600,819200
1.939217,-0.02493973860051483,1.3065002,0.15150224529206752,3.86,2.82,0.6304645131147434,2424,25856,827392
1.9093523,-0.026490989183075728,1.1425827,0.14528237871825694,4.06,3.64,0.7052589059603331,2448,26112,835584
2.0148842,-0.02767422025091946,1.3033177,0.1398950808495283,3.83,3.1,0.6285540929879447,2472,26368,843776
1.8814082,-0.02767275530844927,1.3091834,0.13923095285892487,3.9,3.3,0.6749258511357656,2496,26624,851968
1.9789474,-0.03180412487592548,1.3592774,0.1270549961179495,3.46,3.57,0.6565334637543098,2520,26880,860160
1.9655535,-0.0305714953225106,1.3298093,0.12879777774214746,3.36,4.3,0.7413135209951642,2544,27136,868352
2.031978,-0.030015830444172026,1.2175242,0.14760244943201542,4.18,4.35,0.6052697696768834,2568,27392,876544
1.9494189,-0.027484547330532225,1.7084777,0.16417693987488746,4.95,4.9,0.654358928482055,2592,27648,884736
2.0282733,-0.027386193952988833,1.4376675,0.1730911085009575,4.79,5.85,0.7228679388736707,2616,27904,892928
2.0177407,-0.026026138484012334,1.3108482,0.19117270596325397,4.92,6.17,0.6860388001573414,2640,28160,901120
2.0866115,-0.02547325670486316,1.4517715,0.18713755317032338,5.86,5.62,0.7434819877477961,2664,28416,909312
1.996777,-0.02498803994152695,1.6801548,0.20440544180572032,7.92,5.96,0.7032150013401421,2688,28672,917504
2.0774555,-0.025224662823602556,1.4463468,0.20836655385792255,7.56,6.16,0.7169809682531513,2712,28928,925696
2.1352003,-0.024739267681725324,1.4911548,0.2068332004547119,6.38,6.14,0.7837121160747529,2736,29184,933888
1.9920295,-0.025272196433506908,1.6797571,0.20599372655153275,5.91,5.43,0.7539605175722138,2760,29440,942080
2.0741625,-0.025084203239530325,1.463766,0.2049877940118313,6.6,5.59,0.7685524396214058,2784,29696,950272
2.0267303,-0.026112828147597612,1.7446738,0.22206374645233154,8.06,6.55,0.7660647912077407,2808,29952,958464
2.0282638,-0.025078162513673306,1.7546682,0.23024850428104401,7.38,6.95,0.7366089886640435,2832,30208,966656
2.1019244,-0.024390848320908844,1.5212181,0.24737262308597566,7.96,6.68,0.8281758560698278,2856,30464,974848
1.9706987,-0.0276496349228546,1.6922626,0.23449669182300567,6.96,7.27,0.75671994709069,2880,30720,983040
1.9892696,-0.0269528941065073,1.8484,0.21612599447369576,6.62,8.51,0.7795697338364604,2904,30976,991232
1.9087566,-0.02718610517680645,2.0207043,0.2230488309264183,6.92,9.27,0.7806368025687399,2928,31232,999424
2.0140648,-0.027194008189253507,2.0743334,0.2172695218026638,8.53,8.94,0.8213990744386207,2952,31488,1007616
2.0143564,-0.02844537070952356,2.1382766,0.20800399541854858,8.46,7.58,0.7581408073542049,2976,31744,1015808
1.8115449,-0.025811037877574564,2.5154243,0.22747718542814255,9.15,8.19,0.8234927194216418,3000,32000,1024000
1.9544109,-0.02753519285004586,2.1255322,0.23904987752437593,10.06,9.3,0.8280515471470081,3024,32256,1032192
2.0250258,-0.028160331705585122,2.0936968,0.24560304418206214,10.54,10.09,0.8367004780108679,3048,32512,1040384
1.8890454,-0.027537392447702588,2.3640623,0.2577709735929966,10.1,8.95,0.8444804637611636,3072,32768,1048576
2.0005708,-0.027586821946315468,2.4650736,0.26114416137337687,10.46,8.5,0.8373142165659089,3096,33024,1056768
1.9622495,-0.025433509442955256,2.265653,0.2696817874908447,11.62,9.52,0.8654762743389074,3120,33280,1064960
1.827566,-0.024106191168539227,3.13976,0.2849768014252186,12.82,10.45,0.8462019717754937,3144,33536,1073152
1.8931844,-0.023256913064979016,2.478575,0.3083921313285828,12.69,10.66,0.8681868100191782,3168,33792,1081344
1.9465908,-0.023123596771620215,2.8288052,0.3073578701913357,12.38,10.34,0.8336133358692306,3192,34048,1089536
2.0522337,-0.023337293001823127,2.3494933,0.305642109811306,12.07,9.43,0.8423738906190652,3216,34304,1097728
1.8814023,-0.022256566137075426,3.5154562,0.33127768397331236,11.5,9.78,0.8175927966028094,3240,34560,1105920
2.0040162,-0.022365681040100754,3.0063944,0.3442885893583298,12.02,10.9,0.7773890011467275,3264,34816,1114112
2.0711553,-0.0211824377020821,2.95356,0.3597945401072502,11.61,11.36,0.7937856251817523,3288,35072,1122304
1.9764228,-0.021958827595226466,3.4290597,0.3840321710705757,12.0,12.54,0.7675379445899273,3312,35328,1130496
1.9708022,-0.022113543967716396,3.3566754,0.36374267578125,12.03,11.99,0.8091874528346852,3336,35584,1138688
1.9746819,-0.021552358791232108,3.477957,0.34220736294984816,12.39,11.83,0.8252179209926382,3360,35840,1146880
2.047726,-0.02192771738395095,3.457915,0.33967479288578034,13.22,10.91,0.8345674749442504,3384,36096,1155072
2.0988183,-0.024900447642430663,3.1309693,0.32441567301750185,11.85,11.37,0.8104292653055127,3408,36352,1163264
1.9209499,-0.02351997743360698,4.273911,0.3488326641917229,12.67,11.27,0.78443196444347,3432,36608,1171456
1.9097743,-0.023281052093952894,4.1608996,0.3582118040323257,13.66,12.07,0.839222686734539,3456,36864,1179648
2.0011637,-0.02220700165722519,3.7053416,0.38712806910276415,13.73,12.43,0.771022587202116,3480,37120,1187840
2.0269518,-0.020966702778823672,3.5633073,0.3933653235435486,14.6,13.69,0.8107180023520197,3504,37376,1196032
2.0253296,-0.021534909275360406,3.9171076,0.37211927384138105,12.78,14.34,0.8036279115500633,3528,37632,1204224
1.989442,-0.0233507325546816,4.3204923,0.3873595330119133,13.05,15.09,0.790221830522014,3552,37888,1212416
2.0594585,-0.024111105012707412,3.7602274,0.3494053985178471,13.85,15.25,0.7872030162898218,3576,38144,1220608
2.1394262,-0.02493912661448121,3.6909673,0.35707186415791514,15.33,16.27,0.8364719054964495,3600,38400,1228800
2.0607958,-0.022869604248553513,3.96465,0.3535520635545254,15.63,16.97,0.8237764452809582,3624,38656,1236992
2.1356266,-0.02157540718559176,3.4125261,0.3248327858746052,16.3,16.08,0.8257669937914123,3648,38912,1245184
2.1038194,-0.019657620317302643,3.9839191,0.35385251224040987,16.54,15.23,0.826979282692229,3672,39168,1253376
2.1086206,-0.02048614650964737,3.7966232,0.33272146970033645,14.95,13.52,0.8204008182468325,3696,39424,1261568
2.0107388,-0.02313290286343545,4.167544,0.3238671976327896,13.55,13.11,0.8126407030913954,3720,39680,1269760
2.0786245,-0.024936350928619504,4.0234947,0.34529307097196577,13.42,13.79,0.8183931893164575,3744,39936,1277952
2.027802,-0.025269871409982443,4.316858,0.3357094180583954,12.57,15.18,0.7772818923242153,3768,40192,1286144
2.1192906,-0.02592096426524222,3.997849,0.3354412195086479,14.35,14.94,0.845409605886976,3792,40448,1294336
2.0950322,-0.025892902435734867,4.168909,0.3457808196544647,15.93,15.15,0.8150893933568208,3816,40704,1302528
2.1165707,-0.02531266294885427,3.644392,0.33257117331027986,16.24,14.17,0.813634156429619,3840,40960,1310720
2.0918913,-0.02452577735763043,4.340042,0.3312618911266327,16.74,13.68,0.8144982254499014,3864,41216,1318912
2.124619,-0.025199563330970703,4.32736,0.31263508304953574,16.77,12.83,0.849994578713187,3888,41472,1327104
2.0837348,-0.02571886995108798,4.027761,0.31522620692849157,15.33,13.29,0.8093475152741201,3912,41728,1335296
2.0203934,-0.026783063274342565,4.5572987,0.310744131654501,16.33,13.82,0.8304572016954479,3936,41984,1343488
2.047949,-0.02583732204278931,4.55341,0.30858513846993446,15.94,14.81,0.8332564057724925,3960,42240,1351680
2.0657573,-0.02632031262619421,4.227672,0.3243971732258797,15.23,15.86,0.7614084874187783,3984,42496,1359872
2.0196362,-0.02444284309633076,4.5991817,0.34434604287147524,15.3,15.24,0.7725001082113091,4008,42752,1368064
2.05064,-0.023680552789010108,4.3536787,0.34081354826688764,14.46,14.33,0.7331872857106586,4032,43008,1376256
1.9938899,-0.022633614358492194,5.2728148,0.35976380556821824,15.44,14.21,0.7629035734752563,4056,43264,1384448
2.0089295,-0.025470703770406545,4.3864493,0.3462938033044338,15.54,14.47,0.8061588140399645,4080,43520,1392640
2.0611534,-0.025211374214850365,4.0960574,0.36421038284897805,14.32,15.26,0.7660995774245316,4104,43776,1400832
2.0540195,-0.026870156400837005,4.784064,0.3773484121263027,10.51,15.11,0.7388981564654462,4128,44032,1409024
2.041614,-0.027083504875190557,4.4173293,0.35582335278391836,10.7,14.91,0.8399442631927522,4152,44288,1417216
2.0442054,-0.025834898711182178,4.733126,0.3661423316597939,11.5,14.87,0.8146634916749966,4176,44544,1425408
2.002388,-0.024865970304235815,5.150742,0.35595509856939317,13.19,14.37,0.7537433162348333,4200,44800,1433600
2.1081793,-0.02497721736319363,4.3608994,0.33449254333972933,13.86,15.89,0.8296444257490085,4224,45056,1441792
2.093496,-0.02456095250789076,4.6152153,0.328337936848402,14.29,14.25,0.8076790683622345,4248,45312,1449984
2.0555134,-0.02662804298568517,4.899496,0.31602080911397934,13.39,15.84,0.7773995105674184,4272,45568,1458176
2.0659735,-0.02508371545933187,4.833982,0.30641007393598557,14.17,16.54,0.7624080410483344,4296,45824,1466368
2.0599859,-0.02465842437464744,4.6903067,0.3007749207317829,15.01,16.25,0.77772157689295,4320,46080,1474560
2.0462708,-0.026316761886700988,4.813381,0.3064801102876663,16.7,17.99,0.815063984948479,4344,46336,1482752
1.9895767,-0.026492824577726424,5.149753,0.30770714476704597,17.57,17.51,0.7711717507086728,4368,46592,1490944
1.9964213,-0.026404708879999815,5.311881,0.3040467201173305,18.56,18.12,0.7918372429926501,4392,46848,1499136
2.0823104,-0.02555384805891663,4.8276973,0.3095121279358864,18.56,17.84,0.7980595652245291,4416,47104,1507328
2.0753746,-0.024889536686241626,4.887347,0.31529298961162566,17.3,18.02,0.8111970229047577,4440,47360,1515520
2.0461087,-0.02456073438748717,4.7204,0.32128177225589755,17.84,17.66,0.8165539731191477,4464,47616,1523712
2.0193512,-0.02296125266700983,5.24171,0.3170673795044422,17.44,17.45,0.8218192436986032,4488,47872,1531904
2.003575,-0.023864600020460786,5.380113,0.3151280705630779,17.68,16.79,0.8186182975370297,4512,48128,1540096
2.0553412,-0.021917290147393943,5.4003,0.31613500609993933,18.3,15.95,0.8137451580954939,4536,48384,1548288
2.060654,-0.02150793663691729,5.766666,0.3273694457113743,17.96,16.47,0.7903751899563248,4560,48640,1556480
2.0082204,-0.022031622617505492,5.7858286,0.32230851382017134,17.81,16.59,0.8049146103869443,4584,48896,1564672
2.0504751,-0.021509175691753625,5.911567,0.31631301864981654,18.97,17.09,0.7945130681028232,4608,49152,1572864
2.0338557,-0.022390171182341875,5.836333,0.2989817227423191,19.9,17.95,0.7713424290569226,4632,49408,1581056
2.1031811,-0.023068979494273664,5.6502194,0.2716502121090889,20.69,17.85,0.8214259667976068,4656,49664,1589248
2.0285265,-0.023227769359946252,5.9153914,0.25726745545864105,20.14,18.56,0.7782214734376018,4680,49920,1597440
2.0209982,-0.02256030884105712,5.6673107,0.263409369289875,19.26,19.49,0.7202458306922148,4704,50176,1605632
2.0673091,-0.02507924009580165,5.277973,0.2635317251086235,17.93,19.01,0.79367335981297,4728,50432,1613824
2.054585,-0.024319471763446926,5.31136,0.2645084147155285,17.02,18.63,0.8238163577272828,4752,50688,1622016
2.1114473,-0.024770497158169747,5.5862846,0.27155122965574263,16.92,17.27,0.7903285680733527,4776,50944,1630208
2.08239,-0.025708493106067182,5.379919,0.25664790213108063,16.43,17.04,0.832722220037513,4800,51200,1638400
2.1340573,-0.026555620450526476,5.0173717,0.24533087834715844,17.57,15.42,0.823608996341368,4824,51456,1646592
2.0761225,-0.026277672103606164,5.51132,0.2594540213048458,17.01,15.73,0.7881413393766362,4848,51712,1654784
2.038898,-0.027502385610714556,5.899418,0.25037412032485007,17.29,16.53,0.8371262347540689,4872,51968,1662976
2.037765,-0.027772772829048335,5.9723086,0.26558418810367584,17.63,16.05,0.8074301257675629,4896,52224,1671168
2.0636196,-0.027170361997559667,6.0433965,0.28651654079556466,17.11,17.64,0.8140776422721131,4920,52480,1679360
1.9959295,-0.025247433306649327,5.939741,0.2849971529841423,18.53,18.83,0.8100972441006847,4944,52736,1687552
2.0673618,-0.025080184740945696,5.8952413,0.29071505278348925,19.6,19.94,0.78840050463921,4968,52992,1695744
1.9657539,-0.02288012673612684,5.9550734,0.31027761682868005,19.58,20.82,0.7693614707902796,4992,53248,1703936
2.0359428,-0.0240351976826787,5.909253,0.29373575061559676,19.11,19.49,0.7961934832273347,5016,53504,1712128
2.0562057,-0.023930534650571645,5.6932817,0.29000359669327735,19.09,19.58,0.8215982021608668,5040,53760,1720320
2.0748653,-0.025679844715632498,6.252853,0.2940430437028408,18.63,16.74,0.8180188442225151,5064,54016,1728512
2.063109,-0.024020874588750303,6.373454,0.32122862920165063,17.72,15.77,0.6443437279013611,5088,54272,1736704
2.0016453,-0.023792862463742494,6.3594403,0.3366963993012905,17.83,15.67,0.7921604989180703,5112,54528,1744896
2.0143332,-0.02390465678181499,6.3484254,0.3448218086361885,17.53,14.62,0.7220550071880173,5136,54784,1753088
2.0368624,-0.023110091341659426,5.8251576,0.38756140142679213,16.03,15.01,0.733284950772852,5160,55040,1761280
2.007697,-0.024326921282336114,6.940585,0.3442061065137386,16.87,14.96,0.7315556734275404,5184,55296,1769472
2.0754366,-0.023911020015366376,6.0478716,0.3436608415842056,17.14,15.73,0.748011225095856,5208,55552,1777664
2.080986,-0.025972533877938984,5.993743,0.3591676098108292,16.01,17.74,0.7581920964102109,5232,55808,1785856
2.0728333,-0.023278235299512742,6.0623116,0.31957227423787116,15.74,18.66,0.769778117457166,5256,56064,1794048
2.0942032,-0.02426709860097617,5.8632674,0.3192476584017277,17.49,18.32,0.7766974345196154,5280,56320,1802240
2.0316598,-0.024998750602826476,7.261755,0.3054711300134659,17.62,18.89,0.7962434299710844,5304,56576,1810432
2.0167265,-0.02188930526841432,6.5252666,0.27854979544878006,19.24,19.4,0.7812437696136688,5328,56832,1818624
2.065831,-0.023157891244627537,6.536906,0.29689333885908126,19.52,18.26,0.7350563247269002,5352,57088,1826816
2.086442,-0.024056898313574493,6.3611693,0.31134529545903206,18.92,18.59,0.7185442747910995,5376,57344,1835008
2.0554109,-0.023831574306823314,6.4426303,0.3013287608325481,18.68,19.66,0.8169922486140743,5400,57600,1843200
2.0387046,-0.026585715878754853,6.605736,0.30077961564064026,17.96,20.21,0.7672399373622479,5424,57856,1851392
2.0417497,-0.027487714756280184,6.7243614,0.2943151316046715,17.95,19.51,0.7937655412951043,5448,58112,1859584
1.999044,-0.028313959133811295,6.578673,0.2753855223953724,19.15,17.63,0.7897725855106026,5472,58368,1867776
1.9861985,-0.025307924575172364,7.294918,0.2931368134915829,18.69,17.59,0.8175238252601666,5496,58624,1875968
2.034585,-0.024300705189816654,6.4440594,0.30609094858169555,19.54,17.22,0.6684138812285173,5520,58880,1884160
1.9537553,-0.02254406731110066,6.9618444,0.28582148492336273,20.73,17.57,0.7875735426802768,5544,59136,1892352
2.0835307,-0.02200064677745104,7.0523734,0.2739554788172245,21.14,18.52,0.7354886685626469,5568,59392,1900544
1.9619274,-0.02370538642629981,7.1455026,0.2616480213403702,21.21,19.93,0.757016692821918,5592,59648,1908736
2.0739994,-0.025239811511710286,7.3915577,0.23319180727005004,21.66,19.54,0.7970080264438262,5616,59904,1916928
2.0328715,-0.026230115965008734,7.030519,0.2414092719554901,22.11,18.54,0.7690314408212268,5640,60160,1925120
2.0958433,-0.02515068504959345,7.007854,0.2863535362482071,20.28,18.7,0.698274459925064,5664,60416,1933312
2.0373216,-0.02641017090063542,7.172169,0.27154737457633016,19.82,18.82,0.8104235413229606,5688,60672,1941504
2.0624495,-0.025050446544773876,7.192377,0.2785177753865719,20.08,18.55,0.7665406574296632,5712,60928,1949696
2.021713,-0.024617045046761633,7.532854,0.26522265270352363,20.03,19.11,0.7827656538476939,5736,61184,1957888
2.000056,-0.02406077042222023,7.464594,0.24505845129489898,20.86,19.94,0.6954389924635157,5760,61440,1966080
2.0690773,-0.02303166182246059,7.3077846,0.25387570291757583,21.03,20.02,0.668897634270099,5784,61696,1974272
2.0013149,-0.021667098882608114,7.233974,0.261364905834198,21.32,19.76,0.7957241170441476,5808,61952,1982464
