average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_diff_layer14,avg_frob_kernel_layer14,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.7080498,-0.0008636638328122596,-0.033953298,0.30409181863069534,0.007361122868076109,1.7299562354882558,76.4888888888889,-2.011111,81.66666666666667,-2.2142856,-3.181474314728483e-05,841,24,1.0,256,8192
2.70702,-0.0014951800209625314,-0.166143,0.25904354359954596,0.008109806963204846,1.7297340750694274,84.11,-2.6,79.81,-2.19,-0.0013985430880938399,854,48,2.0,512,16384
2.696184,-0.001121772627811879,-0.34451842,0.2264963433974319,0.008182334419624718,1.7297115266323089,83.05,-2.67,83.92,-2.65,0.0013448026283521264,852,72,3.0,768,24576
2.6886573,-0.001343967630721939,-0.4384511,0.208258468657732,0.008189394608640063,1.7297100941340129,82.38,-2.14,79.97,-2.19,0.007612591983663597,854,96,4.0,1024,32768
2.6791506,-0.0017658118857070803,-0.5025295,0.1781908018887043,0.008939010989403565,1.7297402401765187,80.08,-2.29,86.28,-2.05,0.020097487561460015,851,120,5.0,1280,40960
2.6788187,-0.0011505091981962323,-0.57061887,0.16518263638019562,0.009503035102776872,1.7297185738881429,81.72,-2.17,83.4,-3.38,0.09695273337122146,852,144,6.0,1536,49152
2.6830869,-0.0015200240397825837,-0.5085382,0.15615246042609215,0.011182703097195676,1.7300553103288014,87.47,-1.87,80.43,-2.66,0.1957785092491463,851,168,7.0,1792,57344
2.6862051,-0.002168400278314948,-0.5648779,0.15079438731074332,0.011754067071403066,1.7306800742944082,92.34,-1.78,83.26,-2.85,0.2837368271283395,844,192,8.0,2048,65536
2.681518,-0.0022445704392157497,-0.5141115,0.13736510813236236,0.013462927852136394,1.7313195725282033,83.88,-1.77,77.73,-2.35,0.3095664543496772,853,216,9.0,2304,73728
2.6784186,-0.0028935003862716256,-0.4546112,0.12941496804356575,0.014694735535886138,1.7317248602708182,83.83,-1.97,78.07,-2.01,0.36173477544097066,852,240,10.0,2560,81920
2.656017,-0.004065915446262807,-0.4873419,0.12641716815531254,0.017030762260158858,1.73208397825559,79.03,-2.31,77.16,-1.74,0.43723821190103185,853,264,11.0,2816,90112
2.6444545,-0.005371656676288694,-0.6093437,0.12213181607425212,0.018548213213216515,1.7323109666506449,85.72,-1.95,80.74,-2.14,0.4816252020659796,850,288,12.0,3072,98304
2.622914,-0.006389198121614754,-0.686424,0.12382483124732971,0.020658666105009615,1.7329359312852224,80.56,-1.63,81.65,-2.04,0.5313883090475351,850,312,13.0,3328,106496
2.6334236,-0.007604468408972025,-0.51906896,0.11771480776369572,0.022297613314973812,1.7333982110023498,83.81,-1.54,79.93,-2.12,0.5831244404506992,850,336,14.0,3584,114688
2.6133769,-0.007571663237176836,-0.5215903,0.11189976871013642,0.02330328299043079,1.7335068066914876,78.34,-1.34,81.22,-1.83,0.5893827156170368,843,360,15.0,3840,122880
2.55996,-0.006666212668642401,-0.68517315,0.1065878815203905,0.024527799640782177,1.7341654002666473,78.2,-0.98,75.08,-1.54,0.5814501644252432,849,384,16.0,4096,131072
2.5543492,-0.006559114893898368,-0.51507175,0.09527634013444185,0.026063581486232577,1.7350633045037587,78.84,-0.92,81.19,-1.06,0.601422759555462,848,408,17.0,4352,139264
2.5392907,-0.006912727616727352,-0.46719196,0.08233145698904991,0.028418712589579325,1.735810265938441,77.73,-0.7,80.46,-0.89,0.5996349236412039,849,432,18.0,4608,147456
2.519179,-0.007334282286465168,-0.41948572,0.07424334015697241,0.030540743889287115,1.7363479753335318,77.75,-1.33,75.18,-1.17,0.6942550674353248,851,456,19.0,4864,155648
2.5619805,-0.008761990545317531,-0.3745678,0.06646331757307053,0.03188621754137178,1.7369142095247905,72.73,-0.59,78.66,-0.54,0.6013565545230803,851,480,20.0,5120,163840
2.5128622,-0.00986064740922302,-0.38082793,0.06251703903079033,0.033134550554677844,1.7372166772683462,75.76,-0.77,76.51,-0.92,0.6335505005041069,851,504,21.0,5376,172032
2.4960635,-0.010466566891409457,-0.2312668,0.0646745403856039,0.035234578403954706,1.7371171434720358,80.12,-0.78,79.22,-1.58,0.5860493154381652,851,528,22.0,5632,180224
2.481627,-0.011111855399794876,-0.1694754,0.06070106342434883,0.036463710758835075,1.7375920017560322,79.89,-0.42,77.97,-1.21,0.6444479494625064,842,552,23.0,5888,188416
2.4684775,-0.01259022147860378,-0.26305932,0.05883947059512138,0.0372634606435895,1.7377663791179656,77.52,-0.29,77.51,-0.55,0.6385674194961888,852,576,24.0,6144,196608
2.429926,-0.0131872131745331,-0.27355877,0.06001138683408499,0.03927474950129787,1.7384988804658255,82.38,-1.09,80.11,-0.91,0.7499752600670779,851,600,25.0,6400,204800
2.4837096,-0.01359697627602145,0.02730022,0.05685274858027697,0.04014162076637149,1.738883129755656,83.64,-0.64,81.34,-0.48,0.5921414460654488,851,624,26.0,6656,212992
